panel_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,proposal_id,lane_id
main,exact-signal:76e4a1fd9ca80c2f85c83a8a,activation:3f3434ecdf31db19384beaf7,behaviour-cluster:a2d24d1fa3e18c80fe224ad0,hypothesis:adaptive_mcts,proposal:e3e42cb5992d652ece0dd40b,adaptive_challenger
main,exact-signal:7757b6f352f0dabaeb86e9bc,activation:f788e0860e1d7b60d8fddd29,behaviour-cluster:36790f888f24d8b5eaf211d3,hypothesis:funding_transition,proposal:2f2da7bca5021073e83f02c0,funding_event
main,exact-signal:77652e213c0cb315dab1d484,activation:9b917156598f093e0cbcb836,behaviour-cluster:6819457944f2d0e55864cbd0,hypothesis:basis_dislocation,proposal:99018d699629939f4676b0f5,basis_oi_state
main,exact-signal:78258c14aed609380e227b3a,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:orthogonal_flow,proposal:ecb04a11bb45cf7ecdab5d8e,orthogonal_exile
main,exact-signal:783021b066923a439e14c975,activation:f61a6342cf3541558fb0ee79,behaviour-cluster:00e7a7b31c8e1b05f2487d30,hypothesis:acceleration,proposal:d933bf9f8f6205cbbaca027c,temporal_program
main,exact-signal:78a59280ccaaf77a70e3dd45,activation:3ee48a9ca42ae154ea6af96e,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:competitor_carry,proposal:e76847fd8acc6214bcd09259,competitor_reproduction
main,exact-signal:78bdaaaf3236bb840e5c5907,activation:44f069139b1473ddbb0ff3f6,behaviour-cluster:7709e93f63f5d2694c0d07b8,hypothesis:market_decoupling,proposal:e0f52764d1346e69f480ef3f,cross_asset_state
main,exact-signal:78d6ab270a66a2cf9694062e,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:64468b96f06f6e0bc42a7328,hypothesis:basis_dislocation,proposal:e9054c9e603967cfa12e603e,static_cross_sectional
main,exact-signal:78df3e6f979e9ed6acbd253c,activation:eb47fe8ed25bed42c8390b6a,behaviour-cluster:a92eae9a3653c11366c9d54e,hypothesis:persistence,proposal:12bd3bdd5125f90c2ed916b6,temporal_program
main,exact-signal:798a54a673738eb5f22cafa6,activation:089da95fdb99c95d3879c492,behaviour-cluster:36f46807f80025cda83601b7,hypothesis:basis_dislocation,proposal:29eeb0fb016ad356d20c905e,basis_oi_state
main,exact-signal:79c4dbfb86b651d3bb372434,activation:b64905b53e1b2699dec8ed7e,behaviour-cluster:6a4c6d8e3da8cdb8d1516eb5,hypothesis:funding_transition,proposal:f09ccd7e8d425c05f63b2e9a,funding_event
main,exact-signal:7b2e98fa20c7cadbf283baf5,activation:2ab683aa2133163ba89f97ea,behaviour-cluster:cb76a10fac2c6ec87bd594d8,hypothesis:basis_oi_interaction,proposal:6ccf5e966adb9a18ee5de284,basis_oi_state
main,exact-signal:7c54d44a1218d8c73d524919,activation:2dd0c2f21175080daeb0696a,behaviour-cluster:4bed28e8cf83f11daa1317fa,hypothesis:funding_carry,proposal:a9d791ba4d2925a6427334e0,funding_event
main,exact-signal:7c9901ebf086f08a1152be31,activation:d9ac79aa98e4c47087ca70f2,behaviour-cluster:363af4581f1a8c151a0a00d7,hypothesis:cross_asset_confirmation,proposal:b1cef94e8a560e60d9f8e6b3,cross_asset_state
main,exact-signal:7ca8438c4615cc53d4311854,activation:7883ef6d45a2f3933772ab71,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:oi_expansion,proposal:ede0cfe51f628a0c0b0b63fd,basis_oi_state
main,exact-signal:7f39d630b8b45e463bfd8acb,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:acceleration,proposal:4333c97923489b8f3e8b0e1c,temporal_program
main,exact-signal:7f68beccf41ef73cae752fc2,activation:582533f0546109d3ec514b69,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:oi_expansion,proposal:255bd5697b89507105b5b0c3,basis_oi_state
main,exact-signal:80438157af36e181f7de26f6,activation:551c22ebc31fff5f4d4e9359,behaviour-cluster:58b33803c24dfc5bdd17aadb,hypothesis:positioning,proposal:71b74f08a1295433bc631a7a,static_cross_sectional
main,exact-signal:816279b2a63a2c7ec09a8066,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:9ced779b81d4a906f5a2ce19,hypothesis:adaptive_mcts,proposal:e1228d504f63cdad506d0fa9,adaptive_challenger
main,exact-signal:8218f74f72b8a1e9e8b85804,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:7cadc371ab1bc2d211923b67,hypothesis:exile_regime,proposal:db4386fcd0717367c9e816c5,orthogonal_exile
main,exact-signal:82608d3c52fcdf8945d57422,activation:cccd21562f4f3fe85dfe910e,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:adaptive_cem,proposal:d9e363da6dbc2ca31fcd17f5,adaptive_challenger
main,exact-signal:8284f24b6b473a8db2051c17,activation:efeeb10722d10a3d4a3481a8,behaviour-cluster:1aa42d54be8deaa18e18fd6b,hypothesis:funding_transition,proposal:d26b53123997245982e7f12f,funding_event
main,exact-signal:835df74d8c16c1517b78f87c,activation:ec1ba29dd76bd880a212a434,behaviour-cluster:a4efa6fdb3384cc6bab086d5,hypothesis:market_decoupling,proposal:d44dd00bbb66190efc6baf37,cross_asset_state
main,exact-signal:843d04db0efb11e7652b8933,activation:2db2047527cf577eabb4d347,behaviour-cluster:c3bbdb747c662f6110a54187,hypothesis:adaptive_evolutionary,proposal:1e93a053ac21af9db655bc48,adaptive_challenger
main,exact-signal:8575675e77bb21735791b1db,activation:713e43a043907ba7ef3ec580,behaviour-cluster:2d5f339afd4f15064913ec99,hypothesis:carry,proposal:eb53f068bb1ab665c13b475f,static_cross_sectional
main,exact-signal:8688c41fe70173dd8a99da0c,activation:b815d30f8920cd4b97063c9e,behaviour-cluster:6fa6370d163e2b3accd987ce,hypothesis:acceleration,proposal:6789f8d2bbe43e28d705b327,temporal_program
main,exact-signal:873b7fc7fb411922fce8c326,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:volatility_state,proposal:bc8fd274bfd8ac0d5fea98b1,volatility_session
main,exact-signal:880ddb89fd32d3d90ad1cbf3,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:63bda607a137607ec655718a,hypothesis:volatility_state,proposal:deb234aaee0e76cc37d57483,volatility_session
main,exact-signal:89556dbb91fdd25472b42e97,activation:fdbe3a7e67d85c4ac44bbc56,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:volatility_state,proposal:458d6991ddf57768572af5a3,volatility_session
main,exact-signal:89682f89be54ee36172c347a,activation:166621d71ee77463fcc0b242,behaviour-cluster:cddeef3aa9fa09824ae28b60,hypothesis:liquidity_regime,proposal:177a4597a7b0cbf50db1efa5,volatility_session
main,exact-signal:8b4f7be37c6271f7003dc299,activation:9175f7c9e31fc3f6132e6e39,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:persistence,proposal:2699603d030360222ad9a937,temporal_program
main,exact-signal:8c61314a9459f5904deb1ce9,activation:dd9c0608bd87823373e834f1,behaviour-cluster:7709e93f63f5d2694c0d07b8,hypothesis:orthogonal_flow,proposal:4f2a067afa1280aa4408123b,orthogonal_exile
main,exact-signal:8c8bf695509d6594da2ba2e0,activation:d41e2fa244bdf654d4c768e5,behaviour-cluster:8307e839adcf91ea40a946b2,hypothesis:funding_carry,proposal:796134534ee7286baa985903,funding_event
main,exact-signal:8e3020f5105daa39b2986686,activation:3b1fbe3c8570bde38915d847,behaviour-cluster:8eadb1c41d8d3c4a3206d36d,hypothesis:competitor_reversal,proposal:a4b213c5272f79c40418effb,competitor_reproduction
main,exact-signal:8e5eb9a84268bbe62b803b56,activation:41bf40c885590d6b9886b5dc,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:oi_expansion,proposal:f085b4e39f09efc501839d10,basis_oi_state
main,exact-signal:8f0027fbc384f3aa0282152c,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:oi_expansion,proposal:d6c263231bca74f3eda75403,basis_oi_state
main,exact-signal:9002bd8af87f0654fa83db5a,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:117fe816b003f319b6d20fb4,hypothesis:positioning,proposal:2f6a78e6366ae7b854d94d0e,static_cross_sectional
main,exact-signal:903a42c55e68ce06c1aab311,activation:44c22714b9ad83529e1c577c,behaviour-cluster:e53c28a614881a3afb9bd8d3,hypothesis:persistence,proposal:bd17fa45651b297a63820409,temporal_program
main,exact-signal:90b56e7dec5283653accacd9,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:session_effect,proposal:a9ab77206e07642254ae5a14,volatility_session
main,exact-signal:934bbc3221fc7c56733921f9,activation:797c42a7f485125e8f1b359a,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:basis_dislocation,proposal:96b2ef724a9ef7cc5710630f,basis_oi_state
main,exact-signal:93a1607e4c2a93d05c551f56,activation:6efb8047bc13d65c80f838de,behaviour-cluster:f31c615a20a91b6be205ea50,hypothesis:basis_oi_interaction,proposal:c836e5817649324c4cdda5d2,basis_oi_state
main,exact-signal:93a2b895de47d256d35a9552,activation:3f3434ecdf31db19384beaf7,behaviour-cluster:a2d24d1fa3e18c80fe224ad0,hypothesis:adaptive_cem,proposal:f9c4a665891da9b83f5d2805,adaptive_challenger
main,exact-signal:9415aa6890d922475bb3e1cf,activation:6efb8047bc13d65c80f838de,behaviour-cluster:65635b88b3685a982fa729b1,hypothesis:adaptive_mcts,proposal:af1c465a9df18741e543b57c,adaptive_challenger
main,exact-signal:941f6940830c0054838fd849,activation:6efb8047bc13d65c80f838de,behaviour-cluster:03f4b70cf92a4180266e8ff1,hypothesis:basis_oi_interaction,proposal:d52d92fec8242be7b01b119a,basis_oi_state
main,exact-signal:96980cae93b5fe8be987f5f0,activation:ec40d45c0b04cc88ff6cb150,behaviour-cluster:f223c64206eabaa08c4994ec,hypothesis:adaptive_evolutionary,proposal:65872f2c6427d42dfd6cfbb3,adaptive_challenger
main,exact-signal:9778fb2dfeb5bdfe2d911991,activation:b4935ca677dea4dd3f69eeee,behaviour-cluster:7709e93f63f5d2694c0d07b8,hypothesis:oi_expansion,proposal:f166df76d7b028bca1d59674,basis_oi_state
main,exact-signal:9785faa6c0b085f4b0267b9b,activation:6efb8047bc13d65c80f838de,behaviour-cluster:0267fd6a50f174def1aabf70,hypothesis:basis_oi_interaction,proposal:4590a2da98bf501031f4bd47,basis_oi_state
main,exact-signal:9841f6253a1ba4f3f73849c5,activation:08444124b978150e2d5fc85e,behaviour-cluster:04d0dd4a323a393800a8355b,hypothesis:competitor_carry,proposal:537fca5f44fadbeb98874cf0,competitor_reproduction
main,exact-signal:9923f3e6b56ba6798093a71b,activation:6e66b8582ed1f99bb42ce6c0,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:oi_expansion,proposal:d4a51e9208736060dbb803e5,basis_oi_state
main,exact-signal:9ab533f3e24221b589ed992e,activation:713e43a043907ba7ef3ec580,behaviour-cluster:0703f9d298d14eb28e43c104,hypothesis:adaptive_mcts,proposal:59acdef316d82d999b425f98,adaptive_challenger
main,exact-signal:9baa2b7456de4367e1a85fd3,activation:0fed8bd74f2768266467567f,behaviour-cluster:2fafe54935c55f834a674acc,hypothesis:basis_oi_interaction,proposal:8ca6ae7798d8122bbc7e5bcc,basis_oi_state
main,exact-signal:9c568a4a2d60512b2d8bdcff,activation:4d4a08121c419dc7b65cda30,behaviour-cluster:e528abcf54c05827323d87b4,hypothesis:funding_carry,proposal:799aa4b5246a138cb845e90c,funding_event
main,exact-signal:9ca9525a57600330a7e1a521,activation:c1a850a5f4faf0b212de2eef,behaviour-cluster:390857a57433c199893005a3,hypothesis:market_decoupling,proposal:03af9eaba54a672a6552b201,cross_asset_state
main,exact-signal:9cb1a6b90226d92f0388e643,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:3bd5e1f2e88964905e1e0c32,hypothesis:carry,proposal:b0937e0a9542188d8a738278,static_cross_sectional
main,exact-signal:9d92965492e77816598b54f7,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:fbabb8d70478124130cda020,hypothesis:positioning,proposal:b87823529486225b35011e53,static_cross_sectional
main,exact-signal:9ed92d42ab6a7c34f4130b01,activation:1cc4d041047e466f570ac36d,behaviour-cluster:cf4653eb970ace7b24a5af71,hypothesis:relative_strength,proposal:c46cf1ef1036202f21b401f9,cross_asset_state
main,exact-signal:9efbcd8c80f4a035a930122e,activation:b4935ca677dea4dd3f69eeee,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:exile_regime,proposal:b9d80c2b7a831b6302969770,orthogonal_exile
main,exact-signal:9fffd951a10baa1ac480936a,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:734ed918e6495746c26e7052,hypothesis:adaptive_evolutionary,proposal:369a568af4a2d9b0aae23b9b,adaptive_challenger
main,exact-signal:a0153600dc9a88ad2b29badd,activation:e0f14ec7d84cab760c0bc187,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:market_decoupling,proposal:7edf52a555708ac32bd85afe,cross_asset_state
main,exact-signal:a041329098a5256b4220f4be,activation:45abf9dffa7f26d6c0e937ac,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:competitor_carry,proposal:8467120c131c92990b3f1716,competitor_reproduction
main,exact-signal:a36ec8d09a81698503d1bcc2,activation:bd91b5f42be8b23780e73ebb,behaviour-cluster:d34c1b7ead043411485d0ef5,hypothesis:basis_dislocation,proposal:fc0b2f92ad1e0ef00209eb52,basis_oi_state
main,exact-signal:a39cab89a8cfb86908f9b7ec,activation:6f3febfdfc1f1082855bfd77,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:oi_expansion,proposal:cf68127e72edf5be515d1726,basis_oi_state
main,exact-signal:a3ac1316aea007661625200a,activation:6efb8047bc13d65c80f838de,behaviour-cluster:ca9e34d2bcd27aa4df96bfae,hypothesis:orthogonal_flow,proposal:66a5425bfece60d6bd65ad29,orthogonal_exile
main,exact-signal:a3ecdb0cd632e5894c3de543,activation:deb3b5aba6936bcf47ab57f0,behaviour-cluster:047fbe827d5a6c7c109adad2,hypothesis:funding_transition,proposal:1bdfd239eadc3dd9f28fb1ea,funding_event
main,exact-signal:a4c758f5f88cf6cecb10c23a,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:667723bc832a58dac705e933,hypothesis:exile_regime,proposal:03e0d1de6e124d0826c0d8d1,orthogonal_exile
main,exact-signal:a504f4627c13da5bcfc9b853,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:fbabb8d70478124130cda020,hypothesis:basis_dislocation,proposal:166d1c8707460bfa4185a0a1,static_cross_sectional
main,exact-signal:a5b6ec1dd998eb66ec6894f6,activation:14b7b97966f48776925e97f8,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:exile_regime,proposal:3c9eb621d78256e02156c907,orthogonal_exile
main,exact-signal:a639a3cf6fe938455a79d983,activation:92a89a45867060c8af68fdbb,behaviour-cluster:ed0306eb57f7ac162841e33d,hypothesis:cross_asset_confirmation,proposal:80ba2ab915bb216ae2a88b07,cross_asset_state
main,exact-signal:a76959be8cf0fe43c888e2c2,activation:551c22ebc31fff5f4d4e9359,behaviour-cluster:58b33803c24dfc5bdd17aadb,hypothesis:adaptive_evolutionary,proposal:9cdc3c5775230850b8a9c2c4,adaptive_challenger
main,exact-signal:a81dc534e70c31f7496f5c96,activation:d9c48ac52716e96aabd7f193,behaviour-cluster:d95ce9652a7f9a91a22e6c32,hypothesis:market_decoupling,proposal:cfc0ee8100430fee6a9c610c,cross_asset_state
main,exact-signal:a85febb564483fa03646dbef,activation:14b7b97966f48776925e97f8,behaviour-cluster:84996b09cbd9c9a672e966cf,hypothesis:positioning,proposal:8123b8cce7f7c6aaafc8210f,static_cross_sectional
main,exact-signal:a8862542b68cc0d2876ba3f8,activation:14b7b97966f48776925e97f8,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:positioning,proposal:f84252863ca62bec95474c6e,static_cross_sectional
main,exact-signal:a94734d21f66cd6e872e6bf3,activation:8fc585ce40d94c4cbb17c247,behaviour-cluster:d9a531d83c321a96ea29affd,hypothesis:oi_expansion,proposal:20e7260e9efb28e32bef92fc,basis_oi_state
main,exact-signal:a99c301e26da5a26a4bbb95e,activation:2a8f96d4cd59bd7aae958a13,behaviour-cluster:42b644ae57657777180d7d33,hypothesis:liquidity,proposal:54d82d1f7be56486c50a980a,static_cross_sectional
main,exact-signal:a9d5f049fbd3245204bc5cda,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:ff6d424cf7ee6036e86a9284,hypothesis:new_economic_hypothesis,proposal:b888e515b33a2625e1183cf9,orthogonal_exile
main,exact-signal:a9d8bb99cff00ca07d4bccb7,activation:45abf9dffa7f26d6c0e937ac,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:acceleration,proposal:dd60bad12de3342d20d46772,temporal_program
main,exact-signal:a9ed2e9544597271b2c0b67b,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:adaptive_cem,proposal:c414bcee770494d0f3a6b88d,adaptive_challenger
main,exact-signal:aa179d4ac3387160ee8a5121,activation:c1092ddc7dabd40e642ae05d,behaviour-cluster:04d0dd4a323a393800a8355b,hypothesis:basis_dislocation,proposal:e0b7925f601c70cf79420b6e,basis_oi_state
main,exact-signal:aa2db07f039df1e84d5edddd,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:117fe816b003f319b6d20fb4,hypothesis:liquidity,proposal:5c9d9e80ea271d82d9147bba,static_cross_sectional
main,exact-signal:aaea3ff64cc65bc90b899cdf,activation:7e8658033682387577efe762,behaviour-cluster:f7e1843657722bbe0e3dc8c6,hypothesis:relative_strength,proposal:d1299e74866c6a0d3d35c293,cross_asset_state
main,exact-signal:ab2ce927f5a6cbd9181d0e31,activation:6efb8047bc13d65c80f838de,behaviour-cluster:56a2bb1ca2b5eb0ac270755a,hypothesis:carry,proposal:a366d0109b172f7de1fded52,static_cross_sectional
main,exact-signal:abab482ad17326cf8c725fc5,activation:41bf40c885590d6b9886b5dc,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:new_economic_hypothesis,proposal:d7e75d8d68a4f6a01f05908e,orthogonal_exile
main,exact-signal:abb61969b364fe431e6aaa54,activation:e562d60138b2c2774799219c,behaviour-cluster:af7d99bd67d95f3b80ed1953,hypothesis:market_decoupling,proposal:b28365cd44c64ca46a887173,cross_asset_state
main,exact-signal:abd25c7d09e76065ab73bc5c,activation:6efb8047bc13d65c80f838de,behaviour-cluster:ff3f2fe136d2891b1fb39e3b,hypothesis:adaptive_evolutionary,proposal:e2951daadcbfb2e996ccf538,adaptive_challenger
main,exact-signal:aebbc9f4ee3a075424a2789d,activation:713e43a043907ba7ef3ec580,behaviour-cluster:cf5addfb47a993acd6047e4e,hypothesis:basis_dislocation,proposal:49597343660932cc94a95281,static_cross_sectional
main,exact-signal:aeced88f9b92fc27a926c20f,activation:14b7b97966f48776925e97f8,behaviour-cluster:4ce86f7fce394d4f64e740a8,hypothesis:liquidity,proposal:647401a5bd62b043a50c906a,static_cross_sectional
main,exact-signal:af3486945ae28b213affea0c,activation:81de59fdd2b5b7c58b1e3b77,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:basis_oi_interaction,proposal:6f112d3d02c58b890ad362ea,basis_oi_state
main,exact-signal:af6d80ac07d44b298dcc55d7,activation:2db2047527cf577eabb4d347,behaviour-cluster:7b3a846c24701a23f205b09e,hypothesis:adaptive_evolutionary,proposal:c38e0028e79cf7eff6de2546,adaptive_challenger
main,exact-signal:afa87b62b9170cc7fc1e73c5,activation:eeff3f7969cdf6f5596cf5c2,behaviour-cluster:caaea18ca9fc5e3fe3cd4fcc,hypothesis:funding_transition,proposal:b23cb2e1d7e65bd11884a3e1,funding_event
main,exact-signal:b1117f0f1b022d0f2cca7ccb,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:87421ba15591790ac888d423,hypothesis:adaptive_evolutionary,proposal:5ea69b48d5b3e618f24b4d09,adaptive_challenger
main,exact-signal:b123e487f338902c547bae9b,activation:9a5a5755aa3ee70f5965e66a,behaviour-cluster:2bb7bd4a14e455d70e49b446,hypothesis:adaptive_mcts,proposal:ce2c6737107411f0ae099557,adaptive_challenger
main,exact-signal:b2d897a8fa162253cdea6d84,activation:3b9be0a67c646fce0edcaf0f,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:adaptive_mcts,proposal:cd44cb1d187ec34c61a5c139,adaptive_challenger
main,exact-signal:b3288c9ce253814b96cea594,activation:2a8f96d4cd59bd7aae958a13,behaviour-cluster:d6768fa9d9e38da2b7798e8a,hypothesis:basis_dislocation,proposal:fe99c518a6b1267db45d8c54,basis_oi_state
main,exact-signal:b33d02170703eade0cfafe9e,activation:797c42a7f485125e8f1b359a,behaviour-cluster:1cea68ec212be4166c5d4874,hypothesis:persistence,proposal:35e213cf25d5154704e7e327,temporal_program
main,exact-signal:b37207950b16c815e8ff3e49,activation:cd5db938874ba3501cb6353a,behaviour-cluster:b1883cf100e1bdfbcbad5bc7,hypothesis:funding_transition,proposal:201ae066dddd41d524a7d4e8,funding_event
main,exact-signal:b4775460a52b40274f054441,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:new_economic_hypothesis,proposal:ef55e0c58d6f9c354652ab9e,orthogonal_exile
main,exact-signal:b48f2645707c8b46493a148c,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:carry,proposal:a1edceb1bf56e9542796bbd3,static_cross_sectional
main,exact-signal:b56ee02676079b072e282418,activation:cdab37a89e7a207f1feef717,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:competitor_momentum,proposal:c512601a059dc00e3a45fc1f,competitor_reproduction
main,exact-signal:b5ba13ecb55bd31948301e86,activation:14b7b97966f48776925e97f8,behaviour-cluster:2f878fd111cff3fb70966084,hypothesis:positioning,proposal:b2e61ea80a5bb0d1e14ba3dd,static_cross_sectional
main,exact-signal:b6190cc4e246221e1bac6cac,activation:ec40d45c0b04cc88ff6cb150,behaviour-cluster:667723bc832a58dac705e933,hypothesis:adaptive_cem,proposal:f47fe5eae6b3150722441409,adaptive_challenger
main,exact-signal:b666242b295f33e35bb64437,activation:59e0e48e28d49ca159b87107,behaviour-cluster:03db701942df4004e757b620,hypothesis:funding_transition,proposal:f3a57e03c646e8da97b779a7,funding_event
main,exact-signal:b726cd4498eda68fbb571a19,activation:ec40d45c0b04cc88ff6cb150,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:competitor_reversal,proposal:b8c96070933452f71599a65b,competitor_reproduction
main,exact-signal:b95bcdbdc5b4e9e88c9a8905,activation:fe8195c29cbf3b704237c4ea,behaviour-cluster:d2efa9de0000425217edadf7,hypothesis:relative_strength,proposal:de6b76a8580702a5677d9dfd,cross_asset_state
main,exact-signal:ba963dea44f17de002f29187,activation:6efb8047bc13d65c80f838de,behaviour-cluster:8255149e76344febaa435bd3,hypothesis:oi_expansion,proposal:bc723cae64df91a3f083cd63,basis_oi_state
main,exact-signal:bb423a3044ad2731c3994493,activation:6efb8047bc13d65c80f838de,behaviour-cluster:d3ee23fb350b9256f9d301e8,hypothesis:carry,proposal:dffafe136899a2a07e503c6f,static_cross_sectional
main,exact-signal:bd34635707082d8620076aba,activation:fa29ecfa8efffb53dc8b7dd1,behaviour-cluster:08d34de223ce14b0d9905482,hypothesis:exile_regime,proposal:e71be9d7a0035afd1f9cd6b9,orthogonal_exile
main,exact-signal:bd990721a3334d07eed45122,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:db1d802dc668bc39a2cba265,hypothesis:new_economic_hypothesis,proposal:3e65f597bf7de8854706c9eb,orthogonal_exile
main,exact-signal:be4817f4b31b2c3e5a566ed4,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:c2fd5a4a49a29187b0d40ada,hypothesis:basis_dislocation,proposal:94851f251b7821a2c4b5eca0,static_cross_sectional
main,exact-signal:be694a87c9bbd6278d4d65ca,activation:6efb8047bc13d65c80f838de,behaviour-cluster:0f0abb3627297ba6786b8ecc,hypothesis:new_economic_hypothesis,proposal:3914cf0ed0e92c1ecd53892f,orthogonal_exile
main,exact-signal:be78435a6b042b08c602eb66,activation:39af6d9f20de10c079c756f6,behaviour-cluster:31228eb114dbef1b073326a1,hypothesis:basis_oi_interaction,proposal:a9b4d1a3d6e28ac8da6e2771,basis_oi_state
main,exact-signal:bfb9c7b12070268062214af8,activation:15803232c05e635ed4641766,behaviour-cluster:236cfc95fa3bafb4e9543829,hypothesis:exile_regime,proposal:1d615484b8e2ecbd75be9930,orthogonal_exile
main,exact-signal:c03b8177b91be4d71f6894c3,activation:6ce505df8b0d2fc0415a8b64,behaviour-cluster:667723bc832a58dac705e933,hypothesis:carry,proposal:950b1f749c6430009e63b590,static_cross_sectional
main,exact-signal:c07ed8cef4447ab9feeedeb0,activation:fa774eeddf7cc2ab3f24e404,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:exile_regime,proposal:11b3df71e3783b5ba29d783b,orthogonal_exile
main,exact-signal:c0ef4246c92f2f9de3acc760,activation:f06e747a4bc259c9c0948ab4,behaviour-cluster:e1e71b7fa1dc191cb1322d50,hypothesis:temporal_change,proposal:2d87191960531db205b3e2e0,temporal_program
main,exact-signal:c1438fc9fa8907d5af2b6796,activation:da0b4d2fa8238a222b854282,behaviour-cluster:16374465a7b7de54dace1bb7,hypothesis:carry,proposal:518c90e74dcb924952c18a04,static_cross_sectional
main,exact-signal:c1466854591b95ff2180af80,activation:28f42e4d777add71a5923886,behaviour-cluster:485c35df74009cf29b882cf3,hypothesis:basis_dislocation,proposal:cf91a9dfb8657c70bc1944cf,basis_oi_state
main,exact-signal:c3897add9b6bf489ee078532,activation:dd9c0608bd87823373e834f1,behaviour-cluster:7709e93f63f5d2694c0d07b8,hypothesis:exile_regime,proposal:de68832a6cc3219e0357ada3,orthogonal_exile
main,exact-signal:c41b80210fa04a4022e81b67,activation:4441c49254e6c36a575f5b4b,behaviour-cluster:780b9642478a4c8b3a1667c5,hypothesis:cross_asset_confirmation,proposal:ec096076ac64f007ea948dba,cross_asset_state
main,exact-signal:c4977586a1c5b84b075a81be,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:fbabb8d70478124130cda020,hypothesis:adaptive_mcts,proposal:deac350308ea2a6af28fa319,adaptive_challenger
main,exact-signal:c4b4ff92fbaca11d1144a651,activation:da0b4d2fa8238a222b854282,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:liquidity,proposal:1e3c3114c696eeb5d5dab267,static_cross_sectional
main,exact-signal:c531655d4a80f0ae62b76c0c,activation:0e4015652bf07b98218918d5,behaviour-cluster:98857a5d8f8cb1edc70f68c7,hypothesis:funding_carry,proposal:a4c2c9a104b48dcaa50f36d3,funding_event
main,exact-signal:c5b3ea827cfe58faefb7d908,activation:9155182bcd35921ca162060d,behaviour-cluster:99e843bb0dd9ed637e47a9b4,hypothesis:cross_asset_confirmation,proposal:c57122e45876ad0d2ac45b14,cross_asset_state
main,exact-signal:c6e98d2e894fa489aea3f388,activation:08444124b978150e2d5fc85e,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,hypothesis:session_effect,proposal:d4cadb304843bb9633213d9f,volatility_session
