ts_utc,market,data_type,interval,symbol,month,url,checksum_url,path,checksum_path,status,bytes,sha256,expected_sha256,checksum_ok,error
2026-05-22T11:45:17Z,futures_um,markPriceKlines,1m,DASHUSDT,2025-07,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-07.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-07.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-07.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-07.zip.CHECKSUM,downloaded_checksum_ok,822886,7514e18caa795227083b60f9c58f0b2f602a77c9fdb1c049b3102a924774654a,7514e18caa795227083b60f9c58f0b2f602a77c9fdb1c049b3102a924774654a,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2026-02,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-02.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-02.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-02.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-02.zip.CHECKSUM,downloaded_checksum_ok,833263,2b2f6cf539156c0fbbb54a2e1a8d9ff08bf911f3f25d2fc8c5e36e81cd933392,2b2f6cf539156c0fbbb54a2e1a8d9ff08bf911f3f25d2fc8c5e36e81cd933392,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2025-10,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-10.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-10.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-10.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-10.zip.CHECKSUM,downloaded_checksum_ok,880079,ec65b520812fcb832552d42842b44fa308675176dfd2a057ea099ce59d7d0475,ec65b520812fcb832552d42842b44fa308675176dfd2a057ea099ce59d7d0475,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2025-12,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-12.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-12.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-12.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-12.zip.CHECKSUM,downloaded_checksum_ok,927021,d21a1659b454f73db75ffa1c9f30e456bd3df31c87f8f210aaf954baa55634d5,d21a1659b454f73db75ffa1c9f30e456bd3df31c87f8f210aaf954baa55634d5,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2025-11,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-11.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2025-11.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-11.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2025-11.zip.CHECKSUM,downloaded_checksum_ok,921077,65ac37d78e9210c30ce6f7b93d55607fa543e45a3c71ad71f7a150b35784ddf6,65ac37d78e9210c30ce6f7b93d55607fa543e45a3c71ad71f7a150b35784ddf6,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2026-04,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-04.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-04.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-04.zip.CHECKSUM,downloaded_checksum_ok,860104,c10ad71103930f27909b688db988c42617d869d348cbfebf00c9df56d22dcf8b,c10ad71103930f27909b688db988c42617d869d348cbfebf00c9df56d22dcf8b,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2026-03,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-03.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-03.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-03.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-03.zip.CHECKSUM,downloaded_checksum_ok,913442,b3355f4f38a91edf55f77accb0b77b45a13e35c6d45205596d5d220f0ed48bd3,b3355f4f38a91edf55f77accb0b77b45a13e35c6d45205596d5d220f0ed48bd3,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,DASHUSDT,2026-01,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-01.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/DASHUSDT/1m/DASHUSDT-1m-2026-01.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-01.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\DASHUSDT\1m\DASHUSDT-1m-2026-01.zip.CHECKSUM,downloaded_checksum_ok,962292,ae0654436b6c202e9e3d06a8ad601872d196eca9cbdea1547949f35154e0018c,ae0654436b6c202e9e3d06a8ad601872d196eca9cbdea1547949f35154e0018c,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-02,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-02.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-02.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-02.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-02.zip.CHECKSUM,downloaded_checksum_ok,859268,65017578f68c05b1927e8f2e58558202f362eacbc0cb6a4453de56168b60cdb8,65017578f68c05b1927e8f2e58558202f362eacbc0cb6a4453de56168b60cdb8,True,
2026-05-22T11:45:18Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-01.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-01.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-01.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-01.zip.CHECKSUM,downloaded_checksum_ok,975080,02c7dbf03a0812c0faca268a14ab7ede66f6bb42966697b5489c4814866b9bf0,02c7dbf03a0812c0faca268a14ab7ede66f6bb42966697b5489c4814866b9bf0,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-03,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-03.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-03.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-03.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-03.zip.CHECKSUM,downloaded_checksum_ok,919906,f9f7ad12901b9fd37fb1b24a7d46c3151bae426a2c59b9ac09ef05c97598a1a0,f9f7ad12901b9fd37fb1b24a7d46c3151bae426a2c59b9ac09ef05c97598a1a0,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-04,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-04.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-04.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-04.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-04.zip.CHECKSUM,downloaded_checksum_ok,895761,e1582f881b3893b333e6fc3ee443f962c9a98f40438e9cb7adacf9e3a6fe690a,e1582f881b3893b333e6fc3ee443f962c9a98f40438e9cb7adacf9e3a6fe690a,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-05,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-05.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-05.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-05.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-05.zip.CHECKSUM,downloaded_checksum_ok,920515,04f712e478a382ae289d0a9e0368669ceb3681bafbe9063ab994046c53960333,04f712e478a382ae289d0a9e0368669ceb3681bafbe9063ab994046c53960333,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-06,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-06.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-06.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-06.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-06.zip.CHECKSUM,downloaded_checksum_ok,842018,9ad52c6b7299f1b4102108d445d31587498431b016447b5ad599a2742d78bf67,9ad52c6b7299f1b4102108d445d31587498431b016447b5ad599a2742d78bf67,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-07,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-07.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-07.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-07.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-07.zip.CHECKSUM,downloaded_checksum_ok,877835,d231f38b664dc594014107723c08598bc8c9db27e8615bb4c93e897e5060c5df,d231f38b664dc594014107723c08598bc8c9db27e8615bb4c93e897e5060c5df,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-09.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-09.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-09.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-09.zip.CHECKSUM,downloaded_checksum_ok,821448,c98f6ca177ce3dd15f4a38bb39a76f953de37a45c7b161d8a706e89974fd8b45,c98f6ca177ce3dd15f4a38bb39a76f953de37a45c7b161d8a706e89974fd8b45,True,
2026-05-22T11:45:19Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-08,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-08.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-08.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-08.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-08.zip.CHECKSUM,downloaded_checksum_ok,860115,44c6bd4efff9eae8d3de8bad003b005e80d78ede20113e7456139c90325612d9,44c6bd4efff9eae8d3de8bad003b005e80d78ede20113e7456139c90325612d9,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-10.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-10.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-10.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-10.zip.CHECKSUM,downloaded_checksum_ok,870272,d0dbbc4b3855d4f000bc915a20b56b631f7f536772831d3740ccaa137116d07a,d0dbbc4b3855d4f000bc915a20b56b631f7f536772831d3740ccaa137116d07a,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-11.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-11.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-11.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-11.zip.CHECKSUM,downloaded_checksum_ok,907142,927f6a29482f16b00af9ffb76649382e10afc786c26a687f39a221410602b789,927f6a29482f16b00af9ffb76649382e10afc786c26a687f39a221410602b789,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-12.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2024-12.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-12.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2024-12.zip.CHECKSUM,downloaded_checksum_ok,959143,22f514b24243a563fbab86cdbf033ac84284e40026ccfcb002c58c5e70e17697,22f514b24243a563fbab86cdbf033ac84284e40026ccfcb002c58c5e70e17697,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-02,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-02.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-02.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-02.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-02.zip.CHECKSUM,downloaded_checksum_ok,804054,67b9a14b093c1a6ba0a18e98751bd377145ca683f8cece5458df61d5f3e985c7,67b9a14b093c1a6ba0a18e98751bd377145ca683f8cece5458df61d5f3e985c7,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-04,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-04.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-04.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-04.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-04.zip.CHECKSUM,downloaded_checksum_ok,802701,2a3858e3fef573bae0ca289884655f6b10e044da5ed5ca5241ba0f5ae74cff68,2a3858e3fef573bae0ca289884655f6b10e044da5ed5ca5241ba0f5ae74cff68,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-03,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-03.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-03.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-03.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-03.zip.CHECKSUM,downloaded_checksum_ok,850138,d3e8db41106e6c7e13de65768eda65fd74912ff23137a2685b2e7304908755b3,d3e8db41106e6c7e13de65768eda65fd74912ff23137a2685b2e7304908755b3,True,
2026-05-22T11:45:20Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-01.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-01.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-01.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-01.zip.CHECKSUM,downloaded_checksum_ok,935325,d9ffa091769aca644bb2e36d37ff635c14609c9b342c6673cb26f4bb74b29744,d9ffa091769aca644bb2e36d37ff635c14609c9b342c6673cb26f4bb74b29744,True,
2026-05-22T11:45:21Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-06,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-06.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-06.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-06.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-06.zip.CHECKSUM,downloaded_checksum_ok,782776,bc7929d0a0842822320278970ef9b499569b960ab0b819d8d653376fa335303d,bc7929d0a0842822320278970ef9b499569b960ab0b819d8d653376fa335303d,True,
2026-05-22T11:45:21Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-05,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-05.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-05.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-05.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-05.zip.CHECKSUM,downloaded_checksum_ok,854989,03d7708f11b4069bbdfab13d718c71711465e5983165132db26185e51102402f,03d7708f11b4069bbdfab13d718c71711465e5983165132db26185e51102402f,True,
2026-05-22T11:45:21Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-07,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-07.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-07.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-07.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-07.zip.CHECKSUM,downloaded_checksum_ok,887511,95d7ca317c07f584569d7b8b1a37e9df85e3dab5cae547d8a07600fadef6cefd,95d7ca317c07f584569d7b8b1a37e9df85e3dab5cae547d8a07600fadef6cefd,True,
2026-05-22T11:45:21Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-09,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-09.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-09.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-09.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-09.zip.CHECKSUM,downloaded_checksum_ok,798883,205d428e8e2c396d09c5cfe6aee685e826200d255f00eb74b5bd6b245401cc30,205d428e8e2c396d09c5cfe6aee685e826200d255f00eb74b5bd6b245401cc30,True,
2026-05-22T11:45:21Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-10,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-10.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-10.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-10.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-10.zip.CHECKSUM,downloaded_checksum_ok,839887,bea712b8301d424824e64181b4d1729b446e2e3d733cde34f026f1e67abcc8e0,bea712b8301d424824e64181b4d1729b446e2e3d733cde34f026f1e67abcc8e0,True,
2026-05-22T11:45:21Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-08,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-08.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-08.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-08.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-08.zip.CHECKSUM,downloaded_checksum_ok,873398,f0b72799277c1ee1610f31e770194ed095d97877435056808d394222b78ff8fd,f0b72799277c1ee1610f31e770194ed095d97877435056808d394222b78ff8fd,True,
2026-05-22T11:45:22Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-12,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-12.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-12.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-12.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-12.zip.CHECKSUM,downloaded_checksum_ok,796129,ddc57917c91fcba011748750d543809cf719aaeec5c8f8cad60fbbf61aa154e7,ddc57917c91fcba011748750d543809cf719aaeec5c8f8cad60fbbf61aa154e7,True,
2026-05-22T11:45:22Z,futures_um,markPriceKlines,1m,ETCUSDT,2025-11,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-11.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ETCUSDT/1m/ETCUSDT-1m-2025-11.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-11.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ETCUSDT\1m\ETCUSDT-1m-2025-11.zip.CHECKSUM,downloaded_checksum_ok,808195,a7ee533e2cc82ba982243794c58ca0a00069f3ae8f24261be7c965ee35f0954c,a7ee533e2cc82ba982243794c58ca0a00069f3ae8f24261be7c965ee35f0954c,True,
