candidate_id,expression,fields,field_families,pattern_id,oi_field,price_field,oi_window,price_window,windows,skeleton_key,production_key,parent_seed_id,source,deterministic_order_key,selected_for_fast_replay,decision,reasons,warnings,label_t1_positive_premay_splits,label_t2_positive_premay_splits,one_bar_lag_positive_premay_splits,timevarying_latent_positive_premay_splits,timevarying_latent_audited,net_2bps_positive_premay_splits,net_5bps_positive_premay_splits,net_10bps_positive_premay_splits,control_ratio_premay_max_by_split,recent_net_mean_spread_10bps,recent_turnover,recent_newey_west_tstat_lag24,selector_score_no_may
a7al2q_c547c12042501b74,"Mul(ZScore(Delta(open_interest_value_last,4)),ZScore(Mean(index_close,72)))",index_close|open_interest_value_last,open_interest|price,oi_delta_x_price_level,open_interest_value_last,index_close,4,72,4|72,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::4|72,,local_mutation,0154d89acca66542,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,124.24407703118192,-0.0008335857205851073,0.692045349801825,,-119.57766275176702
a7al2q_d8a7f2027987e6a0,"Mul(ZScore(Mean(open_interest_mean,720)),ZScore(Delta(trade_close,8)))",open_interest_mean|trade_close,open_interest|price,oi_level_x_price_delta,open_interest_mean,trade_close,720,8,720|8,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|trade_close::720|8,,local_mutation,010a7cb57e2c83e0,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,127.250331196708,-0.0007414671945675394,0.5281408424739608,,-122.49179839127554
a7al2q_faf18b94871d9f38,"Sub(ZScore(Delta(open_interest_value_last,168)),ZScore(Delta(trade_close,720)))",open_interest_value_last|trade_close,open_interest|price,delta_spread,open_interest_value_last,trade_close,168,720,168|720,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|trade_close::168|720,,local_mutation,01e123eb1375e20c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,146.41569888882663,-0.0015202378391919143,0.12307125080652594,,-145.93593672801853
a7al2q_69233c377095f5a4,"Sub(ZScore(Delta(open_interest_value_mean,96)),ZScore(Delta(trade_close,720)))",open_interest_value_mean|trade_close,open_interest|price,delta_spread,open_interest_value_mean,trade_close,96,720,96|720,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|trade_close::96|720,,local_mutation,0013cc8c134c325f,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,1,166.60227647372395,0.0005672844578171244,0.13411374320213842,,-157.53499201590682
a7al2q_ce22ea0cc5740a03,"Mul(ZScore(Mean(open_interest_value_mean,336)),ZScore(Delta(index_close,72)))",index_close|open_interest_value_mean,open_interest|price,oi_level_x_price_delta,open_interest_value_mean,index_close,336,72,336|72,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_value_mean|index_close::336|72,,local_mutation,00c93d6290296ee4,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,1,1,192.41705020087142,-0.002331069698698987,0.15658586044796757,,-186.2481198995704
a7al2q_10991f685ed433e6,"Mul(ZScore(Delta(open_interest_value_last,48)),ZScore(Mean(index_close,24)))",index_close|open_interest_value_last,open_interest|price,oi_delta_x_price_level,open_interest_value_last,index_close,48,24,48|24,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::48|24,,local_mutation,004ce8a028f6aa25,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,2,2,289.7015578310307,0.0004103342495192651,0.2041294128491105,,-277.2912235815114
a7al2q_61b0e773f54d336e,"Add(ZScore(Mean(open_interest_last,72)),Neg(ZScore(Delta(mark_close,8))))",mark_close|open_interest_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,mark_close,72,8,72|8,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|mark_close::72|8,,local_mutation,0134aa6bdeeea578,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,1,1,,False,0,0,0,462.94397280397385,-0.00123920534450546,0.3096322241681261,,-460.1831781484793
a7al2q_ad8239fed28311c1,"Sub(Abs(ZScore(Delta(open_interest_value_mean,24))),Abs(ZScore(Delta(trade_close,72))))",open_interest_value_mean|trade_close,open_interest|price,abs_delta_gap,open_interest_value_mean,trade_close,24,72,24|72,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::24|72,,local_mutation,0151b14c1b8fc306,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,2,2,,False,1,0,0,484.56372574422807,-0.0024484625400099814,0.43113651027744493,,-480.01218828423805
a7al2q_d213a791f5c9668e,"Add(ZScore(Delta(open_interest_value_last,8)),Neg(ZScore(Mean(trade_close,4))))",open_interest_value_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,trade_close,8,4,8|4,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::8|4,,local_mutation,009ca47537e0a12d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,1,1,1,501.26186547119556,-0.0006117655469890755,0.46271545764586597,,-493.37363101818465
a7al2q_a33a56cf65a5b0c2,"Add(ZScore(Delta(open_interest_value_last,72)),Neg(ZScore(Mean(trade_close,8))))",open_interest_value_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,trade_close,72,8,72|8,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::72|8,,local_mutation,00da00fde18e9dac,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,2,2,,False,3,2,2,602.0802065068864,0.0005252977339349052,0.15719421144805973,,-591.5549087729515
a7al2q_165d460c6fe4efb2,"Sub(ZScore(Delta(open_interest_value_last,8)),ZScore(Delta(index_close,24)))",index_close|open_interest_value_last,open_interest|price,delta_spread,open_interest_value_last,index_close,8,24,8|24,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|index_close::8|24,,local_mutation,01764206fda7abc8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,813.7164707451878,-0.0005074764592116333,0.48186929670937406,,-808.7239472043995
a7al2q_a7da20bb164fda71,"Sub(ZScore(Mean(open_interest_value_last,336)),ZScore(Mean(index_close,504)))",index_close|open_interest_value_last,open_interest|price,level_spread,open_interest_value_last,index_close,336,504,336|504,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_value_last|index_close::336|504,,local_mutation,00ef55419ca79a36,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,1304.995729094587,0.0016545648536830091,0.0013457461517190521,,-1297.841164240904
a7al2q_781b0a6856b6b231,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(trade_close,168)))",open_interest_value_mean|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_value_mean,trade_close,4,168,4|168,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_mean|trade_close::4|168,,local_mutation,01b63c45ec305844,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,1,1,0,1313.144003990906,-0.001664371921111556,0.6264171813070328,,-1306.8083759120175
a7al2q_79ce9904a7c3ba7d,"Mul(ZScore(Delta(open_interest_value_last,8)),ZScore(Mean(trade_close,8)))",open_interest_value_last|trade_close,open_interest|price,oi_delta_x_price_level,open_interest_value_last,trade_close,8,8,8|8,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|trade_close::8|8,,local_mutation,01312d4dcb8fadf8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,1550.6021626606175,-0.000948733489598025,0.4816665130426767,,-1546.0508961502155
a7al2q_0f14395724f60a61,"Mul(ZScore(Delta(open_interest_value_mean,72)),ZScore(Mean(mark_close,504)))",mark_close|open_interest_value_mean,open_interest|price,oi_delta_x_price_level,open_interest_value_mean,mark_close,72,504,72|504,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_mean|mark_close::72|504,,local_mutation,0075517790478685,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,5317.215387340419,1.2286607150907093e-05,0.14261222232463822,,-5308.203100733268
