path,subsystem,status,evidence
runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_clean_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_replay_clean_candidate_pool.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_search_readiness_contract.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_search_readiness_gates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10e_search_readiness_audit/a7ffcore10e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10e_search_readiness_audit/a7ffcore10e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10e_search_readiness_audit/a7ffcore10e_readiness_gates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10e_search_readiness_audit/a7ffcore10e_search_ready_seed_pool.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10e_search_readiness_audit/a7ffcore10e_small_search_contract_preview.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10r_replay_clean_pool_repair/a7ffcore10r_balanced_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10r_replay_clean_pool_repair/a7ffcore10r_balanced_replay_clean_pool.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10r_replay_clean_pool_repair/a7ffcore10r_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore10r_replay_clean_pool_repair/a7ffcore10r_repair_gates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_execution_plan.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_family_budget.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_grammar_contract.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_pass_gates.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11_small_expansion_contract/a7ffcore11_seed_pool.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11e_small_dry_generation/a7ffcore11e_blueprint_pool.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11e_small_dry_generation/a7ffcore11e_family_generation_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11e_small_dry_generation/a7ffcore11e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11e_small_dry_generation/a7ffcore11e_parent_generation_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore11e_small_dry_generation/a7ffcore11e_risk_flags.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_approved_temp_subgraphs.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_operator_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_proposed_subgraph_registry.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_rejected_blueprints.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12_blueprint_registration_audit/a7ffcore12_risk_flags.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12e_materialization_preflight/a7ffcore12e_error_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12e_materialization_preflight/a7ffcore12e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12e_materialization_preflight/a7ffcore12e_materialization_queue.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12e_materialization_preflight/a7ffcore12e_materialization_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore12e_materialization_preflight/a7ffcore12e_materialization_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_control_contract.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_label_contract.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_manifest.json,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_numeric_response_queue.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_pass_gates.json,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13_numeric_response_contract/a7ffcore13_shard_plan.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13e_numeric_response/a7ffcore13e_family_summary.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13e_numeric_response/a7ffcore13e_label_summary.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13e_numeric_response/a7ffcore13e_manifest.json,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13e_numeric_response/a7ffcore13e_numeric_clues.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore13e_numeric_response/a7ffcore13e_response_rows.csv,feature_response,archive_only,response profiling evidence
runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_gates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_label_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_replay_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14_replay_preflight_contract/a7ffcore14_replay_protocol.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14e_bounded_replay/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14e_bounded_replay/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14e_bounded_replay/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14e_bounded_replay/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14e_bounded_replay/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_control_dominance_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_gate_sensitivity.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_near_miss_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_source_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_source_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14r_replay_failure_forensic/a7ffcore14r_split_gate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_blocked_tasks.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_next_contract.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_repair_rules.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_source_control_dominance.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_source_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14s_replay_packet_repair_contract/a7ffcore14s_source_gate_sensitivity.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14se_repaired_packet_construction/a7ffcore14se_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14se_repaired_packet_construction/a7ffcore14se_gates.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14se_repaired_packet_construction/a7ffcore14se_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14se_repaired_packet_construction/a7ffcore14se_repaired_replay_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14se_repaired_packet_construction/a7ffcore14se_scored_source_pool.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_family_summary_by_shard.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/a7ffcore14see_shard_manifest_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_00_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_01_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_02_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_03_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_04_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_05_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_06_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_07_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_08_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_09_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14see_shard_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14see_shard_packet.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14see_shard_report.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_10_of_16/a7ffcore14see_source_shim.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_11_of_16/a7ffcore14e_candidate_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_11_of_16/a7ffcore14e_family_summary.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_11_of_16/a7ffcore14e_manifest.json,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_11_of_16/a7ffcore14e_replay_clean_candidates.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
runtime/a7ffcore14see_sharded_bounded_replay/shard_11_of_16/a7ffcore14e_replay_rows.csv,feature_factory,legacy_reference,large feature experiments; requires core extraction review
