candidate_id,arm,family,expression,funding_beta_recent,core4_beta_recent,pass_beta,a7k_preselection_pass,first_a7k_preselection_fail
i0_basis_premium_192,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),Rank(realized_vol_12))",0.1948620510671538,0.2071217221276672,True,False,raw_validation_positive
i2_microstructure_lite_130,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(ret_3))",0.1948620510671538,0.2071217221276672,True,False,raw_validation_positive
i2_microstructure_lite_208,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),Rank(realized_vol_12))",0.1948620510671538,0.2071217221276672,True,False,raw_validation_positive
i2_microstructure_lite_127,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(ret_1))",0.3317842894003837,0.3504857282335588,True,False,raw_validation_positive
i0_basis_premium_248,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),ZScore(ret_6))",-0.0791160709249854,-0.0574223935828821,True,False,raw_validation_positive
i2_microstructure_lite_046,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_3))",0.1852398073883226,0.1982709244594696,True,False,raw_validation_positive
i2_microstructure_lite_198,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),Rank(hl_range))",0.1852398073883226,0.1982709244594696,True,False,raw_validation_positive
i0_basis_premium_043,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_3))",0.0923909542119933,0.1669336294981186,True,False,raw_validation_positive
i2_microstructure_lite_200,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),ZScore(hl_range))",0.2452459333519454,0.2548065309365662,True,False,raw_validation_positive
i2_microstructure_lite_052,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),ZScore(ret_6))",-0.0414635184443049,0.0074654064099519,True,False,raw_validation_positive
i2_microstructure_lite_003,I2_microstructure_lite,microstructure_lite,abs_ret_1,0.2162241033175585,0.2254801324741147,True,False,raw_validation_positive
i2_microstructure_lite_080,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(ret_6))",-0.0454528230176523,-0.0048041673179903,True,False,raw_validation_positive
i2_microstructure_lite_005,I2_microstructure_lite,microstructure_lite,ZScore(abs_ret_1),0.2162241033175585,0.2254801324741147,True,False,raw_validation_positive
i2_microstructure_lite_107,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_6),ZScore(ret_6))",0.0758992931071468,0.1441822371934717,True,False,raw_validation_positive
i2_microstructure_lite_233,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_6),ZScore(realized_vol_6))",0.0758992931071468,0.1441822371934717,True,False,raw_validation_positive
i1_flow_liquidity_170,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(quote_volume_mean_6))",0.1194250206515764,0.1115882048543457,True,False,raw_validation_positive
i2_microstructure_lite_218,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),Rank(ret_6))",-0.0599348526196979,-0.0391729715668941,True,False,raw_validation_positive
i2_microstructure_lite_246,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(ret_3))",-0.0599348526196979,-0.0391729715668941,True,False,raw_validation_positive
i2_microstructure_lite_038,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),ZScore(realized_vol_12))",0.2546350073282825,0.3003877110670604,True,False,raw_validation_positive
i1_flow_liquidity_092,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(ret_6))",-0.0584644439108161,-0.0251567866969672,True,False,raw_validation_positive
i3_placebo_random_088,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.1735040577335309,0.1847868858353782,True,False,raw_validation_positive
i1_flow_liquidity_233,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),Rank(avg_trade_size_quote))",0.178471302014427,0.1421305772982164,True,False,raw_validation_positive
i1_flow_liquidity_216,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),ZScore(ret_6))",-0.0446159590917764,-0.0163738369996427,True,False,raw_validation_positive
i2_microstructure_lite_172,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(hl_range))",0.2584233452379884,0.2645332138050494,True,False,raw_validation_positive
i0_basis_premium_001,I0_basis_premium,basis_premium,Rank(mark_index_ratio),0.1154408830110686,0.2113534744889363,True,False,raw_recent_positive
i1_flow_liquidity_076,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(avg_trade_size_quote))",0.1745127359258739,0.1859277187583081,True,False,raw_validation_positive
i0_basis_premium_052,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(realized_vol_12))",0.2861974153836709,0.3298214828865279,True,False,raw_validation_positive
i2_microstructure_lite_068,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(realized_vol_24))",0.2566164726893707,0.2498317933831515,True,False,raw_validation_positive
i3_placebo_random_163,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.2085660303956796,0.1836111812324903,True,False,raw_validation_positive
i2_microstructure_lite_219,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_3),ZScore(ret_6))",-0.0173360314200472,0.0009086050876968,True,False,raw_validation_positive
i2_microstructure_lite_247,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_6),ZScore(ret_3))",-0.0173360314200472,0.0009086050876968,True,False,raw_validation_positive
i0_basis_premium_202,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),Rank(mark_minus_index))",0.1339793956784915,0.192031740929899,True,False,raw_validation_positive
i2_microstructure_lite_192,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(ret_6))",-0.0584639045187957,-0.0284165213254201,True,False,raw_validation_positive
i2_microstructure_lite_071,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(ret_1))",0.1362931184279673,0.1397358565636559,True,False,raw_validation_positive
i2_microstructure_lite_173,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(abs_ret_1))",0.1362931184279673,0.1397358565636559,True,False,raw_validation_positive
i3_placebo_random_005,I3_placebo_random,placebo_random,Rank(taker_imbalance),-0.0138043765507692,-0.0223133837361801,True,False,raw_validation_positive
i2_microstructure_lite_085,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_12))",0.3267669380700271,0.3156757859386263,True,False,raw_validation_positive
i2_microstructure_lite_176,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(ret_12))",0.0054296858993493,0.0504717329169367,True,False,raw_validation_positive
i1_flow_liquidity_236,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),Rank(quote_volume_mean_6))",0.1178398241928124,0.1096091825254133,True,False,raw_validation_positive
i0_basis_premium_016,I0_basis_premium,basis_premium,Rank(ret_3),-0.0597443787902526,-0.0488722603540985,True,False,raw_validation_positive
i2_microstructure_lite_018,I2_microstructure_lite,microstructure_lite,ret_3,-0.0597443787902526,-0.0488722603540985,True,False,raw_validation_positive
i2_microstructure_lite_020,I2_microstructure_lite,microstructure_lite,ZScore(ret_3),-0.0597443787902526,-0.0488722603540985,True,False,raw_validation_positive
i2_microstructure_lite_030,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),Rank(abs_ret_1))",0.2035249621411254,0.2090911906305598,True,False,raw_validation_positive
i2_microstructure_lite_058,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(hl_range))",0.2035249621411254,0.2090911906305598,True,False,raw_validation_positive
i1_flow_liquidity_201,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),Rank(avg_trade_size_quote))",0.1689812169583614,0.1390712434049837,True,False,raw_validation_positive
i1_flow_liquidity_142,I1_flow_liquidity,flow_liquidity,"Mul(Rank(number_of_trades),Rank(quote_volume_mean_12))",0.0871839499502551,0.0953159834722486,True,False,raw_validation_positive
i0_basis_premium_048,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(ret_6))",-0.0484238448343538,-0.0274618319233942,True,False,raw_validation_positive
i2_microstructure_lite_088,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(hl_range))",0.1960589892492527,0.2274708170507761,True,False,raw_validation_positive
i2_microstructure_lite_118,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(abs_ret_1))",0.2652641995725397,0.2695208510278644,True,False,raw_validation_positive
i1_flow_liquidity_146,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(number_of_trades),ZScore(volume))",0.1081356462773342,0.1362641360162876,True,False,raw_validation_positive
i0_basis_premium_207,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),ZScore(premium_index))",0.1449304113386973,0.1876931150446716,True,False,raw_validation_positive
i2_microstructure_lite_144,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(hl_range))",0.2070210283360424,0.2407342937725089,True,False,raw_validation_positive
i1_flow_liquidity_136,I1_flow_liquidity,flow_liquidity,"Mul(Rank(number_of_trades),Rank(avg_trade_size_quote))",0.1041577367502468,0.1020653964748259,True,False,raw_validation_positive
i3_placebo_random_237,I3_placebo_random,placebo_random,Rank(hl_range),0.3298828627930464,0.2850423361682879,True,False,raw_validation_positive
i1_flow_liquidity_105,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),Rank(avg_trade_size_quote))",0.1831164606698039,0.1487619663073559,True,False,raw_validation_positive
i1_flow_liquidity_163,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(quote_asset_volume))",0.1831164606698039,0.1487619663073559,True,False,raw_validation_positive
i2_microstructure_lite_231,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),ZScore(abs_ret_1))",0.2077028950402711,0.2252905034222739,True,False,raw_validation_positive
i1_flow_liquidity_016,I1_flow_liquidity,flow_liquidity,Rank(quote_volume_mean_6),0.1234926432139828,0.1111790141025714,True,False,raw_validation_positive
i1_flow_liquidity_018,I1_flow_liquidity,flow_liquidity,quote_volume_mean_12,0.1214186374004485,0.1090857510537534,True,False,raw_validation_positive
i1_flow_liquidity_020,I1_flow_liquidity,flow_liquidity,ZScore(quote_volume_mean_12),0.1214186374004485,0.1090857510537534,True,False,raw_validation_positive
i2_microstructure_lite_028,I2_microstructure_lite,microstructure_lite,Rank(quote_volume_mean_12),0.1214186374004485,0.1090857510537534,True,False,raw_validation_positive
i2_microstructure_lite_116,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(hl_range))",0.1977846434689076,0.2252774658846417,True,False,raw_validation_positive
i0_basis_premium_102,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(ret_3))",-0.0697163738918741,-0.0711352033899225,True,False,raw_validation_positive
i2_microstructure_lite_053,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(hl_range),ZScore(ret_12))",-0.0034053921910972,0.0632616442168675,True,False,raw_validation_positive
i2_microstructure_lite_132,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(ret_3))",-0.0543521947746257,-0.0212471539427977,True,False,raw_validation_positive
i3_placebo_random_138,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.1689170905790421,0.1674112358831859,True,False,raw_validation_positive
i2_microstructure_lite_140,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_12),ZScore(quote_volume_mean_12))",0.1038709240299457,0.1558967307213854,True,False,raw_validation_positive
i1_flow_liquidity_198,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),Rank(number_of_trades))",0.0853895312522674,0.0926690618719042,True,False,raw_validation_positive
i2_microstructure_lite_091,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(abs_ret_1))",0.0971509812038709,0.1266885762742417,True,False,raw_validation_positive
i2_microstructure_lite_060,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(hl_range))",0.2346248539049895,0.2389480068001902,True,False,raw_validation_positive
i2_microstructure_lite_175,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(abs_ret_1))",0.2260463355621322,0.2307488561341451,True,False,raw_validation_positive
i2_microstructure_lite_048,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),ZScore(ret_3))",-0.0458823098791754,-0.0161496729822177,True,False,raw_validation_positive
i0_basis_premium_108,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(realized_vol_12))",0.2920975401897814,0.3203611755245456,True,False,raw_validation_positive
i1_flow_liquidity_006,I1_flow_liquidity,flow_liquidity,quote_asset_volume,0.128852139417583,0.1182359567884874,True,False,raw_validation_positive
i0_basis_premium_046,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_6))",0.0189175653086574,0.06019370866013,True,False,raw_validation_positive
i0_basis_premium_198,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),Rank(mark_index_ratio))",0.0189175653086574,0.06019370866013,True,False,raw_validation_positive
i2_microstructure_lite_248,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),ZScore(ret_3))",-0.0598533755390426,-0.0521515543303653,True,False,raw_validation_positive
i1_flow_liquidity_008,I1_flow_liquidity,flow_liquidity,ZScore(quote_asset_volume),0.128852139417583,0.1182359567884874,True,False,raw_validation_positive
i0_basis_premium_186,I0_basis_premium,basis_premium,"Mul(ZScore(ret_3),Rank(ret_12))",-0.0664098054639936,-0.0646486480011105,True,False,raw_validation_positive
i0_basis_premium_244,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),ZScore(ret_3))",-0.0664098054639936,-0.0646486480011105,True,False,raw_validation_positive
i1_flow_liquidity_051,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(quote_volume_mean_12))",0.2264230282103594,0.2053838334780988,True,False,raw_validation_positive
i1_flow_liquidity_083,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(quote_volume_mean_12))",0.2264230282103594,0.2053838334780988,True,False,raw_validation_positive
i0_basis_premium_030,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(mark_minus_index))",0.1760079561733997,0.2438050823163365,True,False,raw_validation_positive
i0_basis_premium_058,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),Rank(mark_index_ratio))",0.1760079561733997,0.2438050823163365,True,False,raw_validation_positive
i2_microstructure_lite_100,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),Rank(ret_1))",0.2099177191187337,0.2170632893240943,True,False,raw_validation_positive
i1_flow_liquidity_090,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(ret_6))",-0.0417379019515689,-0.0149441468541778,True,False,raw_validation_positive
i2_microstructure_lite_078,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(ret_6))",0.0705949777824816,0.0936892070817888,True,False,raw_validation_positive
i1_flow_liquidity_176,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(quote_volume_mean_12))",0.1930455644978227,0.1916793981988683,True,False,raw_validation_positive
i1_flow_liquidity_089,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(ret_1))",-0.0283422116498735,-0.0278521563271409,True,False,raw_validation_positive
i1_flow_liquidity_112,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),Rank(quote_volume_mean_12))",0.1159499626421734,0.1050987878371007,True,False,raw_validation_positive
i1_flow_liquidity_226,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),Rank(quote_asset_volume))",0.1159499626421734,0.1050987878371007,True,False,raw_validation_positive
i1_flow_liquidity_075,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(avg_trade_size_quote))",-0.0154120368124791,-0.0143348666636407,True,False,raw_validation_positive
i1_flow_liquidity_161,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(avg_trade_size_quote),ZScore(taker_buy_ratio))",-0.0154120368124791,-0.0143348666636407,True,False,raw_validation_positive
i1_flow_liquidity_048,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(quote_volume_mean_6))",0.1606630726643516,0.1687323494258196,True,False,raw_validation_positive
i2_microstructure_lite_202,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),Rank(abs_ret_1))",0.0830253036200922,0.10381885904288,True,False,raw_validation_positive
i0_basis_premium_200,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),ZScore(mark_index_ratio))",0.0747956878297888,0.1321840926179231,True,False,raw_validation_positive
i1_flow_liquidity_079,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(quote_volume_mean_6))",0.230532287959057,0.2119412262620479,True,False,raw_validation_positive
i2_microstructure_lite_004,I2_microstructure_lite,microstructure_lite,Rank(abs_ret_1),0.1360622950874966,0.1403652128012854,True,False,raw_validation_positive
i0_basis_premium_144,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(mark_index_ratio))",0.061961362655523,0.1275003932413529,True,False,raw_validation_positive
i3_placebo_random_083,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.0021382100581716,0.0056301307783582,True,False,raw_validation_positive
i2_microstructure_lite_112,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_6),ZScore(quote_volume_mean_12))",0.0807780674749647,0.1347033819838826,True,False,raw_validation_positive
i1_flow_liquidity_240,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(quote_volume_mean_12),ZScore(volume))",0.0400830193992652,0.0386185540995057,True,False,raw_validation_positive
i3_placebo_random_062,I3_placebo_random,placebo_random,Rank(hl_range),0.2224634449209613,0.2031440736297162,True,False,raw_validation_positive
i1_flow_liquidity_038,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(quote_asset_volume))",0.1593620990344042,0.1574931517007635,True,False,raw_validation_positive
i1_flow_liquidity_127,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(number_of_trades),ZScore(taker_imbalance))",-0.0281731355363921,-0.0264567755925474,True,False,raw_validation_positive
i1_flow_liquidity_131,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(number_of_trades),ZScore(taker_buy_ratio))",-0.0281731355363921,-0.0264567755925474,True,False,raw_validation_positive
i0_basis_premium_228,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),ZScore(mark_index_ratio))",0.0750009264028079,0.1330961594236151,True,False,raw_validation_positive
i3_placebo_random_012,I3_placebo_random,placebo_random,Rank(hl_range),0.1882583668341409,0.1700490521979435,True,False,raw_validation_positive
i3_placebo_random_162,I3_placebo_random,placebo_random,Rank(hl_range),0.2026632298623876,0.186046124047369,True,False,raw_validation_positive
i1_flow_liquidity_178,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(avg_trade_size_quote),ZScore(volume))",0.0482141385317867,0.0396016642127517,True,False,raw_validation_positive
i1_flow_liquidity_102,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),Rank(number_of_trades))",0.0870486658463949,0.0862005544179926,True,False,raw_validation_positive
i1_flow_liquidity_172,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(quote_volume_mean_6))",0.1715517613349227,0.1680626741914368,True,False,raw_validation_positive
i2_microstructure_lite_081,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(abs_ret_1),ZScore(ret_12))",0.0032589347961526,0.0449195461853022,True,False,raw_validation_positive
i2_microstructure_lite_051,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(hl_range),ZScore(ret_6))",0.0536970919111363,0.1092986151097541,True,False,raw_validation_positive
i2_microstructure_lite_227,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_6),ZScore(hl_range))",0.0536970919111363,0.1092986151097541,True,False,raw_validation_positive
i2_microstructure_lite_157,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(ret_1))",-0.0237598967693144,0.0062726894613447,True,False,raw_validation_positive
i0_basis_premium_227,I0_basis_premium,basis_premium,"Mul(ZScore(ret_12),ZScore(mark_index_ratio))",0.0143617857119418,0.060896046489589,True,False,raw_validation_positive
i2_microstructure_lite_064,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(abs_ret_1),Rank(ret_12))",0.1405244565486323,0.1551287118483257,True,False,raw_validation_positive
i2_microstructure_lite_170,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(hl_range))",0.1918105571457725,0.1976202161209316,True,False,raw_validation_positive
i2_microstructure_lite_147,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(abs_ret_1))",0.0950644065356324,0.1390714543608433,True,False,raw_validation_positive
i1_flow_liquidity_047,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(quote_volume_mean_6))",-0.0140821257990399,-0.0159838349397001,True,False,raw_validation_positive
i1_flow_liquidity_189,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(quote_volume_mean_6),ZScore(taker_imbalance))",-0.0140821257990399,-0.0159838349397001,True,False,raw_validation_positive
i0_basis_premium_060,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(mark_index_ratio))",-0.0058004534944653,0.0531837996767888,True,False,raw_validation_positive
i1_flow_liquidity_037,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(quote_asset_volume))",-0.0198767903057831,-0.024263978379565,True,False,raw_validation_positive
i1_flow_liquidity_099,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(quote_asset_volume),ZScore(taker_buy_ratio))",-0.0198767903057831,-0.024263978379565,True,False,raw_validation_positive
i0_basis_premium_172,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),ZScore(mark_index_ratio))",0.0673569549866194,0.1195952454931471,True,False,raw_validation_positive
i1_flow_liquidity_069,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(quote_asset_volume))",0.2253342982187796,0.1987758307135662,True,False,raw_validation_positive
i2_microstructure_lite_079,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(abs_ret_1),ZScore(ret_6))",0.030033242874464,0.0734675943013795,True,False,raw_validation_positive
i3_placebo_random_046,I3_placebo_random,placebo_random,Rank(mark_index_ratio),0.0531989417992489,0.0742262049251836,True,False,raw_validation_positive
i3_placebo_random_096,I3_placebo_random,placebo_random,Rank(mark_index_ratio),0.0531989417992489,0.0742262049251836,True,False,raw_validation_positive
i3_placebo_random_146,I3_placebo_random,placebo_random,Rank(mark_index_ratio),0.0531989417992489,0.0742262049251836,True,False,raw_validation_positive
i3_placebo_random_196,I3_placebo_random,placebo_random,Rank(mark_index_ratio),0.0531989417992489,0.0742262049251836,True,False,raw_validation_positive
i3_placebo_random_246,I3_placebo_random,placebo_random,Rank(mark_index_ratio),0.0531989417992489,0.0742262049251836,True,False,raw_validation_positive
i2_microstructure_lite_045,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),ZScore(ret_1))",-0.030260950812882,-0.0133103053602736,True,False,raw_validation_positive
i0_basis_premium_061,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),Rank(premium_index))",0.2773357847655608,0.3304498192274331,True,False,raw_recent_positive
i0_basis_premium_089,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(mark_minus_index))",0.2773357847655608,0.3304498192274331,True,False,raw_recent_positive
i1_flow_liquidity_116,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(quote_asset_volume),ZScore(volume))",0.0465443647496325,0.0571300885136273,True,False,raw_validation_positive
i3_placebo_random_025,I3_placebo_random,placebo_random,RandomNoise(25),-0.0354519382223524,-0.029276281539828,True,False,raw_validation_positive
i1_flow_liquidity_165,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(quote_asset_volume))",0.2571799034425157,0.2535404370806139,True,False,raw_recent_positive
i3_placebo_random_160,I3_placebo_random,placebo_random,Rank(taker_imbalance),0.0018263735918894,0.032470890667469,True,False,raw_validation_positive
i0_basis_premium_100,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(ret_3))",0.0313729404315382,0.0589630525906934,True,False,raw_validation_positive
i0_basis_premium_033,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(premium_index))",0.1446491785396889,0.2234680139193195,True,False,raw_validation_positive
i3_placebo_random_184,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",-0.0035894877630361,0.0054026435444343,True,False,raw_validation_positive
i0_basis_premium_000,I0_basis_premium,basis_premium,mark_index_ratio,0.0668138009672866,0.1346853755264647,True,False,raw_validation_positive
i0_basis_premium_002,I0_basis_premium,basis_premium,ZScore(mark_index_ratio),0.0668138009672866,0.1346853755264647,True,False,raw_validation_positive
i0_basis_premium_145,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(mark_minus_index))",0.211408428509272,0.2445604392950588,True,False,raw_validation_positive
i2_microstructure_lite_204,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),ZScore(abs_ret_1))",0.1458303670655078,0.15093431150588,True,False,raw_validation_positive
i1_flow_liquidity_065,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(taker_imbalance))",0.1052867822276139,0.1156143134861461,True,False,raw_validation_positive
i1_flow_liquidity_200,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),ZScore(number_of_trades))",0.1164287590197422,0.1530178569467468,True,False,raw_validation_positive
i0_basis_premium_092,I0_basis_premium,basis_premium,"Mul(ZScore(premium_index),Rank(ret_12))",0.1009077732088394,0.1402965043198812,True,False,raw_validation_positive
i0_basis_premium_234,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),ZScore(premium_index))",0.1009077732088394,0.1402965043198812,True,False,raw_validation_positive
i3_placebo_random_179,I3_placebo_random,placebo_random,RandomNoise(179),-0.0068500592706161,-0.0103686350151231,True,False,raw_validation_positive
i0_basis_premium_164,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(realized_vol_12))",0.2167956382661714,0.2315450157303861,True,False,raw_validation_positive
i2_microstructure_lite_180,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(realized_vol_12))",0.2167956382661714,0.2315450157303861,True,False,raw_validation_positive
i3_placebo_random_233,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.0012186814895438,-0.0118459971662486,True,False,raw_validation_positive
i2_microstructure_lite_129,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(ret_1))",-0.0237471872784528,-0.005418099993118,True,False,raw_validation_positive
i0_basis_premium_185,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),ZScore(ret_1))",-0.0235064064962611,-0.0059158415101498,True,False,raw_validation_positive
i2_microstructure_lite_217,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),ZScore(ret_1))",-0.0235064064962611,-0.0059158415101498,True,False,raw_validation_positive
i1_flow_liquidity_087,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(ret_1))",-0.0179466144341452,0.0002509087831385,True,False,raw_validation_positive
i0_basis_premium_156,I0_basis_premium,basis_premium,"Mul(ZScore(ret_1),ZScore(ret_3))",-0.0011340497300558,0.0044002300337939,True,False,raw_validation_positive
