stage_id,authorization_path,authorization_key,authorization_value,authorized_bool
A7AL-2X7HF,runtime/a7al2x7hf_heavy_replay_preflight_forensic/a7al2x7hf_authorization_matrix.json,formula_generation,"{""authorized"": false}",False
A7AL-2X7HF,runtime/a7al2x7hf_heavy_replay_preflight_forensic/a7al2x7hf_authorization_matrix.json,full_numeric_replay,"{""authorized"": false}",False
A7AL-2X7HF,runtime/a7al2x7hf_heavy_replay_preflight_forensic/a7al2x7hf_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,A7AL-2Z0,"""PASS_A7AL2Z0_BROADER_NON_OI_OBJECTIVE_CONTRACT_READY_FOR_A7AL2Z1""",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,A7AL-2Z1_static_dry_generation,"""AUTHORIZED""",True
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,A7AL-2Z2_materialization_audit,"""NOT_AUTHORIZED_UNTIL_Z1_PASS""",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,alpha_proof,"""NOT_AUTHORIZED""",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,formula_search_execution,"""NOT_AUTHORIZED""",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,large_search,"""NOT_AUTHORIZED""",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,numeric_replay,"""NOT_AUTHORIZED""",False
A7AL-2Z0,runtime/a7al2z0_broader_non_oi_objective_contract/a7al2z0_authorization_matrix.json,shadow_paper_live,"""NOT_AUTHORIZED""",False
A7AL-2Z1,runtime/a7al2z1_broader_non_oi_dry_generation/a7al2z1_authorization_matrix.json,A7AL-2Z1,"{""status"": ""PASS_A7AL2Z1_BROADER_NON_OI_DRY_GENERATION_READY_FOR_MATERIALIZATION_AUDIT""}",False
A7AL-2Z1,runtime/a7al2z1_broader_non_oi_dry_generation/a7al2z1_authorization_matrix.json,a7al2z2_materialization_audit,"{""authorized"": true}",True
A7AL-2Z1,runtime/a7al2z1_broader_non_oi_dry_generation/a7al2z1_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z1,runtime/a7al2z1_broader_non_oi_dry_generation/a7al2z1_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AL-2Z1,runtime/a7al2z1_broader_non_oi_dry_generation/a7al2z1_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z1,runtime/a7al2z1_broader_non_oi_dry_generation/a7al2z1_authorization_matrix.json,numeric_replay,"{""authorized"": false}",False
A7AL-2Z2,runtime/a7al2z2_broader_non_oi_materialization_audit/a7al2z2_authorization_matrix.json,A7AL-2Z2,"{""status"": ""HOLD_A7AL2Z2_EVAL_OR_ACTIVITY_FAILURE""}",False
A7AL-2Z2,runtime/a7al2z2_broader_non_oi_materialization_audit/a7al2z2_authorization_matrix.json,a7al2z3_numeric_preflight_contract,"{""authorized"": false}",False
A7AL-2Z2,runtime/a7al2z2_broader_non_oi_materialization_audit/a7al2z2_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z2,runtime/a7al2z2_broader_non_oi_materialization_audit/a7al2z2_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z2,runtime/a7al2z2_broader_non_oi_materialization_audit/a7al2z2_authorization_matrix.json,numeric_replay_execution,"{""authorized"": false}",False
A7AL-2Z2R,runtime/a7al2z2r_broader_non_oi_materialization_repair/a7al2z2r_authorization_matrix.json,A7AL-2Z2R,"{""status"": ""PASS_A7AL2Z2R_BROADER_NON_OI_MATERIALIZATION_REPAIR_READY_FOR_Z3_CONTRACT""}",False
A7AL-2Z2R,runtime/a7al2z2r_broader_non_oi_materialization_repair/a7al2z2r_authorization_matrix.json,a7al2z3_numeric_preflight_contract,"{""authorized"": true}",True
A7AL-2Z2R,runtime/a7al2z2r_broader_non_oi_materialization_repair/a7al2z2r_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z2R,runtime/a7al2z2r_broader_non_oi_materialization_repair/a7al2z2r_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z2R,runtime/a7al2z2r_broader_non_oi_materialization_repair/a7al2z2r_authorization_matrix.json,numeric_replay_execution,"{""authorized"": false}",False
A7AL-2Z3,runtime/a7al2z3_broader_non_oi_numeric_preflight_contract/a7al2z3_authorization_matrix.json,A7AL-2Z3,"{""status"": ""PASS_A7AL2Z3_BROADER_NON_OI_NUMERIC_PREFLIGHT_CONTRACT_READY_FOR_Z4""}",False
A7AL-2Z3,runtime/a7al2z3_broader_non_oi_numeric_preflight_contract/a7al2z3_authorization_matrix.json,a7al2z4_numeric_preflight,"{""authorized"": true}",True
A7AL-2Z3,runtime/a7al2z3_broader_non_oi_numeric_preflight_contract/a7al2z3_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z3,runtime/a7al2z3_broader_non_oi_numeric_preflight_contract/a7al2z3_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AL-2Z3,runtime/a7al2z3_broader_non_oi_numeric_preflight_contract/a7al2z3_authorization_matrix.json,full_replay,"{""authorized"": false}",False
A7AL-2Z3,runtime/a7al2z3_broader_non_oi_numeric_preflight_contract/a7al2z3_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z4,runtime/a7al2z4_broader_non_oi_numeric_replay_preflight/a7al2z4_authorization_matrix.json,A7AL-2Z4,"{""status"": ""HOLD_A7AL2Z4_NO_NUMERIC_PREFLIGHT_CLUES""}",False
A7AL-2Z4,runtime/a7al2z4_broader_non_oi_numeric_replay_preflight/a7al2z4_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z4,runtime/a7al2z4_broader_non_oi_numeric_replay_preflight/a7al2z4_authorization_matrix.json,formula_generation,"{""authorized"": false}",False
A7AL-2Z4,runtime/a7al2z4_broader_non_oi_numeric_replay_preflight/a7al2z4_authorization_matrix.json,full_numeric_replay,"{""authorized"": false}",False
A7AL-2Z4,runtime/a7al2z4_broader_non_oi_numeric_replay_preflight/a7al2z4_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z4F,runtime/a7al2z4f_broader_non_oi_preflight_forensic/a7al2z4f_authorization_matrix.json,A7AL-2Z4F,"{""status"": ""HOLD_A7AL2Z4F_PRE_MAY_SIGNAL_CONTROL_OR_LAG_FRAGILE""}",False
A7AL-2Z4F,runtime/a7al2z4f_broader_non_oi_preflight_forensic/a7al2z4f_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z4F,runtime/a7al2z4f_broader_non_oi_preflight_forensic/a7al2z4f_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AL-2Z4F,runtime/a7al2z4f_broader_non_oi_preflight_forensic/a7al2z4f_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z4F,runtime/a7al2z4f_broader_non_oi_preflight_forensic/a7al2z4f_authorization_matrix.json,same_pool_expansion,"{""authorized"": false}",False
A7AL-2Z5,runtime/a7al2z5_broader_non_oi_multi_horizon_diagnostic/a7al2z5_authorization_matrix.json,A7AL-2Z5,"{""status"": ""HOLD_A7AL2Z5_NO_MULTI_HORIZON_PREFLIGHT_CLUES""}",False
A7AL-2Z5,runtime/a7al2z5_broader_non_oi_multi_horizon_diagnostic/a7al2z5_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z5,runtime/a7al2z5_broader_non_oi_multi_horizon_diagnostic/a7al2z5_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AL-2Z5,runtime/a7al2z5_broader_non_oi_multi_horizon_diagnostic/a7al2z5_authorization_matrix.json,full_replay,"{""authorized"": false}",False
A7AL-2Z5,runtime/a7al2z5_broader_non_oi_multi_horizon_diagnostic/a7al2z5_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z6,runtime/a7al2z6_response_guided_mutation_contract/a7al2z6_authorization_matrix.json,A7AL-2Z6,"{""status"": ""PASS_A7AL2Z6_RESPONSE_GUIDED_MUTATION_CONTRACT_READY_FOR_Z7""}",False
A7AL-2Z6,runtime/a7al2z6_response_guided_mutation_contract/a7al2z6_authorization_matrix.json,a7al2z7_response_guided_generation,"{""authorized"": true}",True
A7AL-2Z6,runtime/a7al2z6_response_guided_mutation_contract/a7al2z6_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z6,runtime/a7al2z6_response_guided_mutation_contract/a7al2z6_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AL-2Z6,runtime/a7al2z6_response_guided_mutation_contract/a7al2z6_authorization_matrix.json,full_replay,"{""authorized"": false}",False
A7AL-2Z6,runtime/a7al2z6_response_guided_mutation_contract/a7al2z6_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z7,runtime/a7al2z7_response_guided_dry_generation/a7al2z7_authorization_matrix.json,A7AL-2Z7,"{""status"": ""PASS_A7AL2Z7_RESPONSE_GUIDED_DRY_GENERATION_READY_FOR_Z8""}",False
A7AL-2Z7,runtime/a7al2z7_response_guided_dry_generation/a7al2z7_authorization_matrix.json,a7al2z8_materialization_repair,"{""authorized"": true}",True
A7AL-2Z7,runtime/a7al2z7_response_guided_dry_generation/a7al2z7_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z7,runtime/a7al2z7_response_guided_dry_generation/a7al2z7_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AL-2Z7,runtime/a7al2z7_response_guided_dry_generation/a7al2z7_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z7,runtime/a7al2z7_response_guided_dry_generation/a7al2z7_authorization_matrix.json,numeric_replay,"{""authorized"": false}",False
A7AL-2Z8,runtime/a7al2z8_response_guided_materialization_repair/a7al2z8_authorization_matrix.json,A7AL-2Z8,"{""status"": ""HOLD_A7AL2Z8_REPAIR_QUOTA_OR_ACTIVITY_FAILURE""}",False
A7AL-2Z8,runtime/a7al2z8_response_guided_materialization_repair/a7al2z8_authorization_matrix.json,a7al2z9_numeric_diagnostic,"{""authorized"": false}",False
A7AL-2Z8,runtime/a7al2z8_response_guided_materialization_repair/a7al2z8_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z8,runtime/a7al2z8_response_guided_materialization_repair/a7al2z8_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z8,runtime/a7al2z8_response_guided_materialization_repair/a7al2z8_authorization_matrix.json,numeric_replay_execution,"{""authorized"": false}",False
A7AL-2Z8P,runtime/a7al2z8p_partial_viable_queue_authorization/a7al2z8p_authorization_matrix.json,A7AL-2Z8P,"{""status"": ""PASS_A7AL2Z8P_PARTIAL_VIABLE_QUEUE_READY_FOR_Z9_DIAGNOSTIC""}",False
A7AL-2Z8P,runtime/a7al2z8p_partial_viable_queue_authorization/a7al2z8p_authorization_matrix.json,a7al2z9_partial_numeric_diagnostic,"{""authorized"": true}",True
A7AL-2Z8P,runtime/a7al2z8p_partial_viable_queue_authorization/a7al2z8p_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z8P,runtime/a7al2z8p_partial_viable_queue_authorization/a7al2z8p_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AL-2Z8P,runtime/a7al2z8p_partial_viable_queue_authorization/a7al2z8p_authorization_matrix.json,full_replay,"{""authorized"": false}",False
A7AL-2Z8P,runtime/a7al2z8p_partial_viable_queue_authorization/a7al2z8p_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2Z9,runtime/a7al2z9_response_guided_partial_numeric_diagnostic/a7al2z9_authorization_matrix.json,A7AL-2Z9,"{""status"": ""HOLD_A7AL2Z9_NO_RESPONSE_GUIDED_PARTIAL_NUMERIC_CLUES""}",False
A7AL-2Z9,runtime/a7al2z9_response_guided_partial_numeric_diagnostic/a7al2z9_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2Z9,runtime/a7al2z9_response_guided_partial_numeric_diagnostic/a7al2z9_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AL-2Z9,runtime/a7al2z9_response_guided_partial_numeric_diagnostic/a7al2z9_authorization_matrix.json,full_replay,"{""authorized"": false}",False
A7AL-2Z9,runtime/a7al2z9_response_guided_partial_numeric_diagnostic/a7al2z9_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AR-4,runtime/a7ar4_selector_adapter_smoke/a7ar4_authorization_matrix.json,authorized,"{""a7al1_field_family_baseline"": true, ""a7al2_small_formula_search_contract_drafting"": true}",False
A7AR-4,runtime/a7ar4_selector_adapter_smoke/a7ar4_authorization_matrix.json,blockers,[],False
A7AR-4,runtime/a7ar4_selector_adapter_smoke/a7ar4_authorization_matrix.json,decision,"""PASS_A7AR4_SELECTOR_ADAPTER_SMOKE""",False
A7AR-4,runtime/a7ar4_selector_adapter_smoke/a7ar4_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search_execution"": true, ""live"": true, ""paper"": true, ""shadow"": true}",False
A7AR-4,runtime/a7ar4_selector_adapter_smoke/a7ar4_authorization_matrix.json,note,"""A7AR-4 selector smoke does not replace A7AL-1 field-family baseline.""",False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,authorizes_alpha_proof,false,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,authorizes_deep_replay_execution,true,True
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,authorizes_search,false,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,decision,"""PASS_A7FF28_DEEP_REPLAY_CONTRACT_READY_NO_SEARCH_AUTH""",False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,executes_generation,false,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,executes_replay,false,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,executes_search,false,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,generated_at,"""2026-05-30T09:44:26Z""",False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,input_queue_count,8,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,max_control_ratio,0.9717879399861112,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,missing_required_columns,[],False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,non_l7_count,8,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,prior_decision,"""PASS_A7FF27_REPLAY_PREFLIGHT_READY_FOR_A7FF28_DEEP_REPLAY_CONTRACT_NO_SEARCH_AUTH""",False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,prior_stage,"""A7FF-27""",False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,semantic_pair_count,3,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,skeleton_count,8,False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,stage,"""A7FF-28""",False
A7FF-28,runtime/a7ff28_deep_replay_contract/a7ff28_authorization_matrix.json,warnings,[],False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,authorizes_a7ff30a_portfolio_replay_smoke,true,True
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,authorizes_alpha_proof,false,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,authorizes_search,false,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,candidate_count,6,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,decision,"""PASS_A7FF30_PORTFOLIO_REPLAY_CONTRACT_READY_NO_SEARCH_AUTH""",False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,executes_generation,false,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,executes_replay,false,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,executes_search,false,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,generated_at,"""2026-05-30T10:20:04Z""",False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,prior_decision,"""PASS_A7FF29_FORENSIC_READY_FOR_A7FF30_PORTFOLIO_REPLAY_CONTRACT_WITH_CONCENTRATION_WARNINGS_NO_SEARCH_AUTH""",False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,prior_stage,"""A7FF-29""",False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,semantic_pair_count,3,False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,stage,"""A7FF-30""",False
A7FF-30,runtime/a7ff30_portfolio_replay_contract/a7ff30_authorization_matrix.json,warnings,"[""all_candidates_have_basis_premium_root"", ""safe_div_outlier_risk_present""]",False
A7FF-32,runtime/a7ff32_family_diversification_contract/a7ff32_authorization_matrix.json,A7FF-33_family_diversified_dry_generation,"{""authorized"": true, ""execution_type"": ""dry_generation_only""}",True
A7FF-32,runtime/a7ff32_family_diversification_contract/a7ff32_authorization_matrix.json,alpha_proof,"{""authorized"": false}",False
A7FF-32,runtime/a7ff32_family_diversification_contract/a7ff32_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7FF-32,runtime/a7ff32_family_diversification_contract/a7ff32_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7FF-32,runtime/a7ff32_family_diversification_contract/a7ff32_authorization_matrix.json,numeric_probe,"{""authorized"": false}",False
A7FF-32,runtime/a7ff32_family_diversification_contract/a7ff32_authorization_matrix.json,shadow_paper_live,"{""authorized"": false}",False
A7FF-37,runtime/a7ff37_deep_replay_contract/a7ff37_authorization_matrix.json,A7FF-37A_bounded_deep_replay,"{""authorized"": true, ""execution_type"": ""bounded_deep_replay_only""}",True
A7FF-37,runtime/a7ff37_deep_replay_contract/a7ff37_authorization_matrix.json,alpha_proof,"{""authorized"": false}",False
A7FF-37,runtime/a7ff37_deep_replay_contract/a7ff37_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7FF-37,runtime/a7ff37_deep_replay_contract/a7ff37_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7FF-37,runtime/a7ff37_deep_replay_contract/a7ff37_authorization_matrix.json,shadow_paper_live,"{""authorized"": false}",False
A7FF-46,runtime/a7ff46_candidate_freeze/a7ff46_authorization_matrix.json,authorized,"{""A7FF-47"": ""portfolio microreplay / label diversification audit on frozen 7-row pool"", ""A7PM maintenance"": ""source-of-truth refresh""}",False
A7FF-46,runtime/a7ff46_candidate_freeze/a7ff46_authorization_matrix.json,not_authorized,"{""alpha_proof"": ""not authorized"", ""formula_search"": ""frozen clues are not alpha candidates"", ""large_search"": ""not authorized"", ""shadow_paper_live"": ""not authorized""}",False
A7FF-CORE10,runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_authorization_matrix.json,A7FF-CORE10E search-readiness audit,false,False
A7FF-CORE10,runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_authorization_matrix.json,alpha_proof,false,False
A7FF-CORE10,runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_authorization_matrix.json,formula_search,false,False
A7FF-CORE10,runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_authorization_matrix.json,large_search,false,False
A7FF-CORE10,runtime/a7ffcore10_replay_clean_consolidation/a7ffcore10_authorization_matrix.json,shadow_paper_live,false,False
A7FF-CORE11,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,A7FF-CORE11E small gate-native dry generation,true,True
A7FF-CORE11,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,A7FF-CORE11F materialization preflight,false,False
A7FF-CORE11,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,A7FF-CORE11G numeric response,false,False
A7FF-CORE11,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,alpha_proof,false,False
A7FF-CORE11,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,large_search,false,False
A7FF-CORE11,runtime/a7ffcore11_small_expansion_contract/a7ffcore11_authorization_matrix.json,shadow_paper_live,false,False
A7FF-CORE13,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,A7FF-CORE13E numeric response execution,true,True
A7FF-CORE13,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,alpha_proof,false,False
A7FF-CORE13,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,large_search,false,False
A7FF-CORE13,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,replay,false,False
A7FF-CORE13,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,search,false,False
A7FF-CORE13,runtime/a7ffcore13_numeric_response_contract/a7ffcore13_authorization_matrix.json,shadow_paper_live,false,False
A7FF-CORE29,runtime/a7ffcore29_independent_family_bounded_probe_contract/a7ffcore29_authorization_matrix.json,authorized,"{""A7FF-CORE29E independent family dry-generation/materialization adapter preflight"": true, ""A7FF-CORE29E numeric probe"": false}",False
A7FF-CORE29,runtime/a7ffcore29_independent_family_bounded_probe_contract/a7ffcore29_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_generation_execution_beyond_contract"": true, ""large_search"": true, ""search"": true, ""shadow_paper_live"": true}",False
A7FF-CORE30,runtime/a7ffcore30_independent_family_numeric_probe_contract/a7ffcore30_authorization_matrix.json,authorized,"{""A7FF-CORE30E bounded numeric probe execution"": true}",False
A7FF-CORE30,runtime/a7ffcore30_independent_family_numeric_probe_contract/a7ffcore30_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""replay_contract"": true, ""shadow_paper_live"": true}",False
A7FF-CORE32,runtime/a7ffcore32_replay_preflight_contract/a7ffcore32_authorization_matrix.json,authorized,"{""A7FF-CORE32E replay preflight execution"": true}",False
A7FF-CORE32,runtime/a7ffcore32_replay_preflight_contract/a7ffcore32_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""shadow_paper_live"": true, ""tradable_replay"": true}",False
A7FF-CORE33,runtime/a7ffcore33_bounded_replay_contract/a7ffcore33_authorization_matrix.json,authorized,"{""A7FF-CORE33E bounded replay execution"": true}",False
A7FF-CORE33,runtime/a7ffcore33_bounded_replay_contract/a7ffcore33_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""shadow_paper_live"": true}",False
A7FF-CORE34,runtime/a7ffcore34_orientation_control_repair_contract/a7ffcore34_authorization_matrix.json,authorized,"{""A7FF-CORE34E train-only orientation/control repair execution"": true}",False
A7FF-CORE34,runtime/a7ffcore34_orientation_control_repair_contract/a7ffcore34_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""large_search"": true, ""new_formula_generation"": true, ""shadow_paper_live"": true}",False
A7FF-CORE36,runtime/a7ffcore36_replay_objective_reset_contract/a7ffcore36_authorization_matrix.json,authorized,"{""A7FF-CORE36E replay-objective reset execution"": true}",False
A7FF-CORE36,runtime/a7ffcore36_replay_objective_reset_contract/a7ffcore36_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""shadow_paper_live"": true}",False
A7FF-CORE38,runtime/a7ffcore38_portfolio_label_objective_contract/a7ffcore38_authorization_matrix.json,authorized,"{""A7FF-CORE38E executable portfolio-label objective adequacy audit"": true}",False
A7FF-CORE38,runtime/a7ffcore38_portfolio_label_objective_contract/a7ffcore38_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""same_CORE33_34_36_queue_rerun"": true, ""shadow_paper_live"": true}",False
A7FF-CORE39,runtime/a7ffcore39_symbol_level_book_packet_contract/a7ffcore39_authorization_matrix.json,authorized,"{""A7FF-CORE39E symbol-level book packet construction audit"": true}",False
A7FF-CORE39,runtime/a7ffcore39_symbol_level_book_packet_contract/a7ffcore39_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""book_objective_replay_execution"": true, ""formula_search"": true, ""large_search"": true, ""shadow_paper_live"": true}",False
A7FF-CORE40,runtime/a7ffcore40_book_objective_replay_contract/a7ffcore40_authorization_matrix.json,authorized,"{""A7FF-CORE40E bounded book-objective replay execution"": true}",False
A7FF-CORE40,runtime/a7ffcore40_book_objective_replay_contract/a7ffcore40_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""new_generation"": true, ""shadow_paper_live"": true}",False
A7FF-CORE41,runtime/a7ffcore41_book_control_repair_contract/a7ffcore41_authorization_matrix.json,authorized,"{""A7FF-CORE41E book control repair execution"": true}",False
A7FF-CORE41,runtime/a7ffcore41_book_control_repair_contract/a7ffcore41_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""new_generation"": true, ""shadow_paper_live"": true}",False
A7FF-CORE43,runtime/a7ffcore43_control_orthogonalization_contract/a7ffcore43_authorization_matrix.json,authorized,"{""A7FF-CORE43E full-universe control-vector rebuild audit"": true}",False
A7FF-CORE43,runtime/a7ffcore43_control_orthogonalization_contract/a7ffcore43_authorization_matrix.json,not_authorized,"{""F1b_partial_survivor_expansion"": true, ""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""shadow_paper_live"": true}",False
A7FF-CORE43E,runtime/a7ffcore43e_control_vector_rebuild_audit/a7ffcore43e_authorization_matrix.json,authorized,"{""A7FF-CORE44 full-universe orthogonal score packet construction contract"": true}",False
A7FF-CORE43E,runtime/a7ffcore43e_control_vector_rebuild_audit/a7ffcore43e_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""book_replay_execution_from_selected_packet"": true, ""formula_search"": true, ""large_search"": true, ""new_generation"": true, ""shadow_paper_live"": true}",False
A7FF-CORE44,runtime/a7ffcore44_orthogonal_score_packet_contract/a7ffcore44_authorization_matrix.json,authorized,"{""A7FF-CORE44E orthogonal score packet construction audit"": true}",False
A7FF-CORE44,runtime/a7ffcore44_orthogonal_score_packet_contract/a7ffcore44_authorization_matrix.json,not_authorized,"{""alpha_proof"": true, ""formula_search"": true, ""large_search"": true, ""new_generation"": true, ""selected_packet_control_orthogonalization"": true, ""shadow_paper_live"": true}",False
