candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay
e4_cem_adaptive_grammar_crypto_s1_02544,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2544,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_12)),Rank(abs_ret_1))",5d6e16ae95be519c,12,abs_ret_1;quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.125813,True
e4_cem_adaptive_grammar_crypto_s1_04040,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4040,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_6),ZScore(hl_range)),Rank(realized_vol_24))",5c10e683c940092f,12,hl_range;quote_volume_mean_6;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.125813,True
e4_cem_adaptive_grammar_crypto_s1_04312,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4312,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_6),ZScore(number_of_trades)),Rank(realized_vol_12))",71718f4065423eac,12,number_of_trades;realized_vol_12;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.125813,True
e4_cem_adaptive_grammar_crypto_s1_04616,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4616,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(realized_vol_6)),Rank(realized_vol_24))",3dd4bb0eb8ecf40f,12,avg_trade_size_quote;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.125813,True
e4_cem_adaptive_grammar_crypto_s1_00317,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,317,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(realized_vol_6),ZScore(quote_asset_volume))",7e1f04d7f8063dd6,24,quote_asset_volume;realized_vol_6,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_00677,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,677,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(abs_ret_1),ZScore(quote_volume_mean_24))",1a71aa5892414f2a,24,abs_ret_1;quote_volume_mean_24,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_01005,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1005,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(quote_volume_mean_24),ZScore(realized_vol_6))",3a43b25b8080fb8d,24,quote_volume_mean_24;realized_vol_6,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_01145,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1145,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(quote_volume_mean_12),ZScore(abs_ret_1))",aa7c48a68b921500,24,abs_ret_1;quote_volume_mean_12,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_01481,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1481,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(abs_ret_1),ZScore(quote_volume_mean_12))",0201c0f7b7209b29,24,abs_ret_1;quote_volume_mean_12,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_01877,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1877,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(realized_vol_24),ZScore(quote_asset_volume))",55188f517e2a2c18,24,quote_asset_volume;realized_vol_24,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_02061,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2061,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(quote_volume_mean_12),ZScore(realized_vol_12))",2759e8aabb989958,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_02805,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2805,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(realized_vol_6),ZScore(quote_volume_mean_24))",2aa95fd542cd74d0,24,quote_volume_mean_24;realized_vol_6,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_02837,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2837,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(realized_vol_6),ZScore(avg_trade_size_quote))",0bb2de12fa22e716,24,avg_trade_size_quote;realized_vol_6,liquidity;volatility,Mul;ZScore,2,False,False,1.1156560000000002,True
e4_cem_adaptive_grammar_crypto_s1_00227,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,227,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(quote_volume_mean_6)),Rank(realized_vol_12))",e47e763baefaa410,6,quote_volume_mean_24;quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_00367,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,367,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(avg_trade_size_quote)),Rank(realized_vol_24))",7e859d78c1f8838b,6,avg_trade_size_quote;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_00379,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,379,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(realized_vol_6)),Rank(hl_range))",ded02e93281dc161,6,hl_range;number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_00943,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,943,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_6)),Rank(quote_volume_mean_24))",371908a247a773ff,6,quote_volume_mean_24;quote_volume_mean_6;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01127,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1127,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(abs_ret_1)),Rank(quote_asset_volume))",b91ddcce5453241f,6,abs_ret_1;quote_asset_volume;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01191,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1191,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(abs_ret_1)),Rank(avg_trade_size_quote))",b0e333d157bc60e1,6,abs_ret_1;avg_trade_size_quote,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01255,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1255,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_6),ZScore(abs_ret_1)),Rank(realized_vol_12))",603c8520cc93b47b,6,abs_ret_1;quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01443,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1443,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(abs_ret_1),ZScore(number_of_trades)),Rank(realized_vol_6))",9f5b4f3b2e46edf0,6,abs_ret_1;number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01859,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1859,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_24)),Rank(realized_vol_6))",5d18c4b82b9e4aba,6,quote_volume_mean_24;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01875,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1875,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_asset_volume)),Rank(quote_asset_volume))",f3e74510e057c3f7,6,quote_asset_volume;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_01963,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1963,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_24)),Rank(realized_vol_24))",108c8aa60c7d38aa,6,quote_volume_mean_24;realized_vol_12;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_03055,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3055,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(hl_range),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",10f7772bd81e8991,6,avg_trade_size_quote;hl_range;quote_volume_mean_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_03811,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3811,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(quote_asset_volume)),Rank(realized_vol_6))",5572975841d4139e,6,avg_trade_size_quote;quote_asset_volume;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_04075,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4075,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(abs_ret_1),ZScore(number_of_trades)),Rank(hl_range))",64e3a76d3b359ba2,6,abs_ret_1;hl_range;number_of_trades,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_04091,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4091,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(quote_volume_mean_12)),Rank(abs_ret_1))",6cd15832659ae514,6,abs_ret_1;number_of_trades;quote_volume_mean_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_04507,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4507,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_6)),Rank(realized_vol_24))",17f41c9ecbf03236,6,quote_volume_mean_6;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_04767,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4767,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),ZScore(quote_volume_mean_24)),Rank(abs_ret_1))",930cde837904e777,6,abs_ret_1;quote_asset_volume;quote_volume_mean_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_04871,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4871,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(realized_vol_24)),Rank(hl_range))",5312948b350d6a60,6,hl_range;number_of_trades;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_04899,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4899,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12)),Rank(hl_range))",2c15781d1ec9313e,6,hl_range;quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.0906042,True
e4_cem_adaptive_grammar_crypto_s1_00636,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,636,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_24),Rank(abs_ret_1))",874b1104a27525f1,12,abs_ret_1;quote_volume_mean_24,liquidity;volatility,Mul;Rank,2,False,False,1.0696318,True
e4_cem_adaptive_grammar_crypto_s1_00760,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,760,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_6),Rank(hl_range))",87e30a8e2081272e,12,hl_range;quote_volume_mean_6,liquidity;volatility,Mul;Rank,2,False,False,1.0696318,True
e4_cem_adaptive_grammar_crypto_s1_01088,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1088,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(abs_ret_1),Rank(quote_volume_mean_12))",165cc600ed7fe221,12,abs_ret_1;quote_volume_mean_12,liquidity;volatility,Mul;Rank,2,False,False,1.0696318,True
e4_cem_adaptive_grammar_crypto_s1_01948,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1948,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_24))",c1f41d6f438158bc,12,number_of_trades;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.0696318,True
e4_cem_adaptive_grammar_crypto_s1_02184,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2184,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(abs_ret_1),Rank(avg_trade_size_quote))",3aadc309c9c1a318,12,abs_ret_1;avg_trade_size_quote,liquidity;volatility,Mul;Rank,2,False,False,1.0696318,True
e4_cem_adaptive_grammar_crypto_s1_03196,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3196,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(avg_trade_size_quote))",6a99cf67a12f4e94,12,avg_trade_size_quote;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.0696318,True
e4_cem_adaptive_grammar_crypto_s1_00717,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,717,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(realized_vol_12)),Rank(ret_6))",31b3189490e4fdaf,24,number_of_trades;realized_vol_12;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,False,False,1.041539,True
e4_cem_adaptive_grammar_crypto_s1_03429,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3429,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),ZScore(ret_3)),Rank(realized_vol_6))",526f9e6fb7e5c9a0,24,quote_asset_volume;realized_vol_6;ret_3,liquidity;price;volatility,Mul;Rank;ZScore,3,False,False,1.041539,True
e4_cem_adaptive_grammar_crypto_s1_00103,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,103,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(realized_vol_12),Rank(number_of_trades))",01cd9e5b5910f867,6,number_of_trades;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_01055,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1055,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",9354cbf288de693b,6,quote_volume_mean_6;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_01131,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1131,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",e07b6322525c13b4,6,quote_asset_volume;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_01487,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1487,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_6))",912fb93c550d3bcf,6,quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_01551,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1551,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_12))",e27726d23d25b18d,6,quote_volume_mean_24;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_02179,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2179,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",92cca27518bdcaa7,6,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_02487,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2487,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(realized_vol_12))",2dc41746775cd3d4,6,quote_asset_volume;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_02603,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2603,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(avg_trade_size_quote),Rank(hl_range))",a574d8a0d7565cc2,6,avg_trade_size_quote;hl_range,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_02811,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2811,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",9de0a97808d43acb,6,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_02839,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2839,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(avg_trade_size_quote))",5767e0dcae3f66a3,6,avg_trade_size_quote;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_04787,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4787,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_6))",1b8ec92694b7e853,6,quote_volume_mean_6;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.034423,True
e4_cem_adaptive_grammar_crypto_s1_00085,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,85,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(quote_asset_volume)),Rank(quote_volume_mean_12))",893cc062b1361665,24,number_of_trades;quote_asset_volume;quote_volume_mean_12,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_00397,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,397,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(quote_volume_mean_24)),Rank(quote_volume_mean_12))",abc0dc9441a50155,24,quote_volume_mean_12;quote_volume_mean_24,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_00553,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,553,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_6),ZScore(quote_volume_mean_6)),Rank(quote_volume_mean_24))",f427a34134808c1c,24,quote_volume_mean_24;quote_volume_mean_6,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_00805,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,805,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(quote_asset_volume)),Rank(quote_volume_mean_24))",031979692d966bf0,24,quote_asset_volume;quote_volume_mean_12;quote_volume_mean_24,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_01177,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1177,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_6),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_6))",8265e5b9a32fde4b,24,quote_volume_mean_12;quote_volume_mean_6,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_01313,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1313,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_6),ZScore(number_of_trades)),Rank(quote_asset_volume))",71ff9098addc4068,24,number_of_trades;quote_asset_volume;quote_volume_mean_6,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_01757,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,1757,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(quote_volume_mean_24)),Rank(number_of_trades))",620e3893e462d3d2,24,number_of_trades;quote_volume_mean_12;quote_volume_mean_24,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_02213,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2213,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",3c6f0d52f4d681ac,24,avg_trade_size_quote;quote_asset_volume;quote_volume_mean_24,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_02457,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2457,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(quote_asset_volume)),Rank(number_of_trades))",10c6fde62e055514,24,number_of_trades;quote_asset_volume,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_02909,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,2909,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(quote_volume_mean_6)),Rank(number_of_trades))",0c4546be5feed96f,24,number_of_trades;quote_volume_mean_24;quote_volume_mean_6,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_03117,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3117,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(quote_asset_volume)),Rank(avg_trade_size_quote))",4d80b2b3bbbb316c,24,avg_trade_size_quote;quote_asset_volume;quote_volume_mean_24,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_03389,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3389,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),ZScore(quote_volume_mean_6)),Rank(quote_volume_mean_12))",4a8f7f599ac8e32d,24,quote_asset_volume;quote_volume_mean_12;quote_volume_mean_6,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_03693,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,3693,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote)),Rank(quote_asset_volume))",b09494ab248e7d75,24,avg_trade_size_quote;quote_asset_volume;quote_volume_mean_12,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_04025,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4025,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(quote_volume_mean_12)),Rank(quote_asset_volume))",b7a3696bccc09330,24,quote_asset_volume;quote_volume_mean_12,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_04061,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4061,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(quote_asset_volume)),Rank(avg_trade_size_quote))",9c97e87b097bfc1e,24,avg_trade_size_quote;quote_asset_volume;quote_volume_mean_12,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_04617,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4617,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),ZScore(number_of_trades)),Rank(quote_asset_volume))",1a932da8292234ea,24,number_of_trades;quote_asset_volume,liquidity,Mul;Rank;ZScore,3,False,False,1.0293468,True
e4_cem_adaptive_grammar_crypto_s1_00408,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,408,cem_adaptive_grammar,generated_candidate,original,"Mul(ZScore(abs_ret_1),ZScore(avg_trade_size_quote))",eda9e6211ce3d3f2,12,abs_ret_1;avg_trade_size_quote,liquidity;volatility,Mul;ZScore,2,False,False,1.0271020000000002,True
