blueprint_id,expression,a7ls_lane,lane_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,skeleton_key,production_key,source_stage,source_seed_id,checkpoint_group
a7ls15_331b1422912fa465,"Mul(Mul(Abs(ZScore(Mean(premium_close_bps,72))),Sign(ZScore(Mean(age_x_volatility,72)))),Delta(volatility_state,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|regime_state,seed_mul,a7ls9_f39b206ab8e2b215,volatility_state,a7ls13_seed,regime_state,seed_expression,delta_8h,skel_591fa1d46246bc58,prod_4a406781e14018e8,A7LS-13,a7ls9_f39b206ab8e2b215,chk_d24f96ff79756dbb
a7ls15_560418e558f47d6c,"Abs(ZScore(Mean(trade_volume,3)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,abs_zmean_3h,,skel_1926552988410ac0,prod_87edccd667bacfca,A7LS-14,,chk_1f218b8ab0e8c246
a7ls15_edfe2ba58667e526,"Mul(Delta(mark_trade_basis_bps,8),TSRank(realized_vol_168h,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,mul,mark_trade_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_4143fe57143ff6c1,A7LS-14,,chk_8d66929e616995ed
a7ls15_fe880a547c21c35d,"Sub(Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336))),Mean(volatility_state,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|regime_state,seed_sub,a7ls9_af5e4ea972785e6c,volatility_state,a7ls13_seed,regime_state,seed_expression,mean_8h,skel_0502920317c04faa,prod_e4e17a67cbe57bcd,A7LS-13,a7ls9_af5e4ea972785e6c,chk_6e621baa437dacba
a7ls15_8ac0dec13674bf45,"Decay(trade_volume,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,decay_3h,,skel_1d39996e97d5ace0,prod_6a5ad15c4cd5534d,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_6ff4aac5e04a67ea,"Mul(Delta(mark_trade_basis_bps,8),TSRank(volume_volatility_ratio_168h,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,mul,mark_trade_basis_bps,volume_volatility_ratio_168h,basis_premium_like,liquidity_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_6750bc018a7be99b,A7LS-14,,chk_678935f47e963612
a7ls15_ddc9673e62486fa3,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(ZScore(Mean(volatility_state,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|regime_state,seed_gated_sign,a7ls9_877419e7f0b8bf0e,volatility_state,a7ls13_seed,regime_state,seed_expression,zmean_8h,skel_af8c1327eb17d836,prod_05cd9a4a762b2e43,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_47a636881564bf59
a7ls15_ed5fe16153788cd1,"TSRank(trade_volume,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,tsrank_3h,,skel_1d39996e97d5ace0,prod_53b2bca3872dcd8f,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_3101923e43437225,"Mul(Delta(mark_trade_basis_bps,8),TSRank(index_close,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,mul,mark_trade_basis_bps,index_close,basis_premium_like,price_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_77716d39e823b572,A7LS-14,,chk_1fa652440de0cd29
a7ls15_69dc329bcd07cca8,"Mean(Mul(Mul(Delta(premium_close_bps,12),ZScore(Mean(open_interest_value_last,12))),Abs(ZScore(Mean(volatility_state,8)))),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|regime_state,seed_smooth_mul,a7ls9_ffe3eb90cbdae18a,volatility_state,a7ls13_seed,regime_state,seed_expression,abs_zmean_8h,skel_7dd09b9431bdefe2,prod_41fa753b406be377,A7LS-13,a7ls9_ffe3eb90cbdae18a,chk_9ed71dae7ec70da0
a7ls15_b91669903d85a86d,"Delta(trade_volume,4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_4h,,skel_1d39996e97d5ace0,prod_22e3cba12c9efb5a,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_cb4d65895a03b572,"Mul(Delta(mark_trade_basis_bps,8),Sign(Mean(TSRank(sqrt_listing_age_days,8),24)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,state_gate,mark_trade_basis_bps,sqrt_listing_age_days,basis_premium_like,listing_age_like,delta_8h,tsrank_8h,skel_c614d64ff6a8da31,prod_e5cea622f70d73b8,A7LS-14,,chk_806cccda9b7322c7
a7ls15_f372db5bf89453de,"Mul(Delta(Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336))),4),ZScore(Decay(volatility_state,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|regime_state,seed_relative_shock,a7ls9_1920f31cd91f269e,volatility_state,a7ls13_seed,regime_state,seed_expression,decay_8h,skel_c017fb36d8da95ae,prod_b10b5995b7f4e980,A7LS-13,a7ls9_1920f31cd91f269e,chk_9bb294ff6cbcc9e8
a7ls15_20ad755d268b542d,"Mean(trade_volume,4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_4h,,skel_1d39996e97d5ace0,prod_ffc51cbf89a68770,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_4eddad822c65bd7d,"Mul(Delta(mark_trade_basis_bps,8),TSRank(account_position_divergence,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,mul,mark_trade_basis_bps,account_position_divergence,basis_premium_like,positioning_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_56415fc7cbc70a92,A7LS-14,,chk_8bb26e3b9d2446fa
a7ls15_749b4790197071ef,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8)))),CSRank(TSRank(volatility_state,8))),Sign(TSRank(volatility_state,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|regime_state,seed_signed_spread,a7ls9_982bcce5eed1ffc6,volatility_state,a7ls13_seed,regime_state,seed_expression,tsrank_8h,skel_180746ce0e6f8f89,prod_3d3a05c3c0bb884c,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_aa0613eae4533c67
a7ls15_b39d6439c3288249,"ZScore(Mean(trade_volume,4))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,zmean_4h,,skel_a311ee3fdacdeca2,prod_43e256c5dab78a0b,A7LS-14,,chk_557e1701ce99e8a5
a7ls15_e78e2edc2b8c9943,"Mul(Delta(mark_trade_basis_bps,8),TSRank(mark_index_basis_bps,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,mul,mark_trade_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_e856abef42e777e1,A7LS-14,,chk_52beaaa01d28082c
a7ls15_be8622297506ef00,"Mul(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),Abs(ZScore(Mean(premium_abs_168h,4))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|basis_premium_like,seed_mul,a7ls9_13b0747d7cd8a637,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_4h,skel_f54464331e4f83b7,prod_3f2a0353f9527028,A7LS-13,a7ls9_13b0747d7cd8a637,chk_408fc0b725fed47a
a7ls15_ed4372672f629906,"Abs(ZScore(Mean(trade_volume,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,abs_zmean_4h,,skel_1926552988410ac0,prod_a871bfe1e30347ff,A7LS-14,,chk_1f218b8ab0e8c246
a7ls15_2c500ec9920d9064,"Sub(Delta(premium_close_bps,8),TSRank(realized_vol_168h,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,sub,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_22cdd0c6050e6aa4,A7LS-14,,chk_85a4ae77535a2380
a7ls15_0d7a2aa2bd45b940,"Sub(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Decay(premium_abs_168h,4))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|basis_premium_like,seed_sub,a7ls9_db1bf403691c180d,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,decay_4h,skel_0502920317c04faa,prod_5318a9ba7a12d322,A7LS-13,a7ls9_db1bf403691c180d,chk_4186d9b92e64d85a
a7ls15_b58165212969ae6f,"Decay(trade_volume,4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,decay_4h,,skel_1d39996e97d5ace0,prod_62f0b711a33bf63e,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_85900cda02dfb8f6,"Sub(Delta(premium_close_bps,8),TSRank(volume_volatility_ratio_168h,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,sub,premium_close_bps,volume_volatility_ratio_168h,basis_premium_like,liquidity_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_51fbd710ba2b93f4,A7LS-14,,chk_2a5ee70274c7f4b2
a7ls15_55de0a7a3547c972,"Mul(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Sign(TSRank(premium_abs_168h,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|basis_premium_like,seed_gated_sign,a7ls9_d7a773685af27a8b,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,tsrank_4h,skel_de24d62b59cd8e14,prod_7928e397809e501d,A7LS-13,a7ls9_d7a773685af27a8b,chk_511fdd130b27c90b
a7ls15_ab87bae7054d938d,"TSRank(trade_volume,4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,tsrank_4h,,skel_1d39996e97d5ace0,prod_1ac89d27f557b5fc,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_b4ecfda5b54f6e61,"Sub(Delta(premium_close_bps,8),TSRank(index_close,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,premium_close_bps,index_close,basis_premium_like,price_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_86b442cbb3f6cd89,A7LS-14,,chk_997833f202101444
a7ls15_f203a4bdfc159f75,"Mean(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Delta(premium_abs_168h,6)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|basis_premium_like,seed_smooth_mul,a7ls9_0c00218805a15710,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,delta_6h,skel_e7511eb3cb595ad6,prod_aed17a962b027812,A7LS-13,a7ls9_0c00218805a15710,chk_aeadfee51a41d52a
a7ls15_e717d1d4c69325c0,"Delta(trade_volume,6)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_6h,,skel_1d39996e97d5ace0,prod_0c8a24610c6d070a,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_bfb178db1df8da67,"Mul(Sub(CSRank(Delta(premium_close_bps,8)),CSRank(TSRank(sqrt_listing_age_days,8))),Sign(TSRank(sqrt_listing_age_days,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,signed_spread,premium_close_bps,sqrt_listing_age_days,basis_premium_like,listing_age_like,delta_8h,tsrank_8h,skel_d2c2cd29eb5fbfcd,prod_a987f94d0e3eda96,A7LS-14,,chk_b7b8814eb2ead606
a7ls15_4cd14658acabd00e,"Mul(Delta(Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24))),4),ZScore(Mean(premium_abs_168h,6)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|basis_premium_like,seed_relative_shock,a7ls9_a5baef25254e750a,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,mean_6h,skel_228fcafb2b3d8e0a,prod_b86ee714aae84ecc,A7LS-13,a7ls9_a5baef25254e750a,chk_bc85ff2ba5fb9b9f
a7ls15_784075d5d9c8612a,"Mean(trade_volume,6)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_6h,,skel_1d39996e97d5ace0,prod_d125e0a39f064297,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_c813d939dbdbbd81,"Sub(Delta(premium_close_bps,8),TSRank(account_position_divergence,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,sub,premium_close_bps,account_position_divergence,basis_premium_like,positioning_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_8af8e6ddb6010c04,A7LS-14,,chk_fe5e916c3a7ee45f
a7ls15_00a8e3805c26dd41,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))),CSRank(ZScore(Mean(premium_abs_168h,6)))),Sign(ZScore(Mean(premium_abs_168h,6))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|basis_premium_like,seed_signed_spread,a7ls9_9060064e491093b0,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,zmean_6h,skel_4e306b47ce685682,prod_da4a51c86ada47a5,A7LS-13,a7ls9_9060064e491093b0,chk_376934c4eab903cb
a7ls15_2f4f982411701632,"ZScore(Mean(trade_volume,6))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,zmean_6h,,skel_a311ee3fdacdeca2,prod_834bc13adf92c159,A7LS-14,,chk_557e1701ce99e8a5
a7ls15_028df2d49ac9574d,"Sub(Delta(premium_close_bps,8),TSRank(mark_index_basis_bps,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,sub,premium_close_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,delta_8h,tsrank_2h,skel_8727d93aac220fc6,prod_75ca3d435fa5d74a,A7LS-14,,chk_df69c46edcfb2ec8
a7ls15_33a05376f508e8b8,"Mul(Mul(Abs(ZScore(Mean(realized_vol_168h,168))),ZScore(Mean(volume_volatility_ratio_168h,168))),Abs(ZScore(Mean(premium_abs_168h,6))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|basis_premium_like,seed_mul,a7ls9_164ffbbc7312fdc6,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_6h,skel_d6e7a606066a190d,prod_4555350e8de4f5fa,A7LS-13,a7ls9_164ffbbc7312fdc6,chk_2e0e9ae8dde5fd7e
a7ls15_9c6ff6600f1544b9,"Abs(ZScore(Mean(trade_volume,6)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,abs_zmean_6h,,skel_1926552988410ac0,prod_f921fe59f740e1f6,A7LS-14,,chk_1f218b8ab0e8c246
a7ls15_34d1110f80343b1b,"Sub(CSRank(Delta(basis_abs_168h,8)),CSRank(TSRank(realized_vol_168h,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,basis_abs_168h,realized_vol_168h,basis_premium_like,volatility_like,delta_8h,tsrank_2h,skel_bcb165b7818f5d85,prod_7e55c1bf9f0f0f87,A7LS-14,,chk_c614d61edc1b3ee4
a7ls15_fc1f9ecd3945f8e5,"Sub(Mul(Abs(ZScore(Mean(premium_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(premium_abs_168h,6))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|basis_premium_like,seed_sub,a7ls9_f131878ada5f7bdb,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,decay_6h,skel_591fa1d46246bc58,prod_2fa0fd85dc524665,A7LS-13,a7ls9_f131878ada5f7bdb,chk_0aace6502597c444
a7ls15_684e01ed0a6c136b,"Decay(trade_volume,6)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,decay_6h,,skel_1d39996e97d5ace0,prod_169995dd2aae4ac4,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_f4f5b088d07fbdaa,"Sub(CSRank(Delta(basis_abs_168h,8)),CSRank(TSRank(volume_volatility_ratio_168h,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,spread_rank,basis_abs_168h,volume_volatility_ratio_168h,basis_premium_like,liquidity_like,delta_8h,tsrank_2h,skel_bcb165b7818f5d85,prod_9d90a999442352e0,A7LS-14,,chk_f11855f8c6a0ac9f
a7ls15_2782030ed4a5ea48,"Mul(Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504))),Sign(TSRank(premium_abs_168h,6)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|basis_premium_like,seed_gated_sign,a7ls9_1d98ff9117e75a6f,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,tsrank_6h,skel_de24d62b59cd8e14,prod_0af065b150c9c8c5,A7LS-13,a7ls9_1d98ff9117e75a6f,chk_bf59afdfe80d7de9
a7ls15_889a4f6080b6ae2e,"TSRank(trade_volume,6)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,tsrank_6h,,skel_1d39996e97d5ace0,prod_230bc988d9c9f722,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_050c28e46b64bc7e,"Sub(CSRank(Delta(basis_abs_168h,8)),CSRank(TSRank(index_close,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,basis_abs_168h,index_close,basis_premium_like,price_like,delta_8h,tsrank_2h,skel_bcb165b7818f5d85,prod_ae465f690eb52c9f,A7LS-14,,chk_4d63f3fa6f3a64d4
a7ls15_f1866d5fc32b03ee,"Mean(Mul(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24)))),Delta(premium_abs_168h,8)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|basis_premium_like,seed_smooth_mul,a7ls9_a86ac02d201ae3f4,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,delta_8h,skel_2a158a063467ef22,prod_4491d4fc360e5233,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_0d3d862ac4d05f42
a7ls15_39318e8bf451e193,"Delta(trade_volume,8)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_8h,,skel_1d39996e97d5ace0,prod_57919d5ca93ac395,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_4a8c7a6111c309a4,"Mul(Delta(Delta(basis_abs_168h,8),4),ZScore(TSRank(sqrt_listing_age_days,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,relative_shock,basis_abs_168h,sqrt_listing_age_days,basis_premium_like,listing_age_like,delta_8h,tsrank_8h,skel_effc632350c0cac6,prod_ddd22390d74dc360,A7LS-14,,chk_72f2859b677413f2
a7ls15_fdd8cc3b1e1965d2,"Mul(Delta(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),4),ZScore(Mean(premium_abs_168h,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|basis_premium_like,seed_relative_shock,a7ls9_b627111b0d3434a7,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,mean_8h,skel_18ee5d7a8ef40e21,prod_13bf2fad3bbce0fe,A7LS-13,a7ls9_b627111b0d3434a7,chk_98b37999c97cf761
a7ls15_541c6eef0619d099,"Mean(trade_volume,8)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_8h,,skel_1d39996e97d5ace0,prod_843ca5a8786522d2,A7LS-14,,chk_e422b5e3cde871b9
a7ls15_37632edb6239d75c,"Sub(CSRank(Delta(basis_abs_168h,8)),CSRank(TSRank(account_position_divergence,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,spread_rank,basis_abs_168h,account_position_divergence,basis_premium_like,positioning_like,delta_8h,tsrank_2h,skel_bcb165b7818f5d85,prod_052844ae19a5785c,A7LS-14,,chk_b9598dceba868ff6
a7ls15_7893f3e36f53bf35,"Mul(Sub(CSRank(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(volume_volatility_ratio_168h,24))))),CSRank(ZScore(Mean(premium_abs_168h,8)))),Sign(ZScore(Mean(premium_abs_168h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|basis_premium_like,seed_signed_spread,a7ls9_b45bcf9f12dbe4c1,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,zmean_8h,skel_90f6e232bb8def37,prod_3b77aa70870bc1a6,A7LS-13,a7ls9_b45bcf9f12dbe4c1,chk_ce2fd36aefed21f1
a7ls15_d9563d1ce283d5a5,"ZScore(Mean(trade_volume,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,zmean_8h,,skel_a311ee3fdacdeca2,prod_0275a5423ceab109,A7LS-14,,chk_557e1701ce99e8a5
a7ls15_cce9e95f70fe5308,"Sub(CSRank(Delta(basis_abs_168h,8)),CSRank(TSRank(mark_index_basis_bps,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,spread_rank,basis_abs_168h,mark_index_basis_bps,basis_premium_like,basis_premium_like,delta_8h,tsrank_2h,skel_bcb165b7818f5d85,prod_b8e21cd0b916a1d0,A7LS-14,,chk_d27dc75cc68f4b8f
a7ls15_5ebe06b0ded498f7,"Mul(Mul(Abs(ZScore(Mean(realized_vol_168h,48))),ZScore(Mean(volume_volatility_ratio_168h,48))),Abs(ZScore(Mean(premium_abs_168h,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|basis_premium_like,seed_mul,a7ls9_606d17a2011da024,premium_abs_168h,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_8h,skel_d6e7a606066a190d,prod_cbd4129a561e0a28,A7LS-13,a7ls9_606d17a2011da024,chk_2e0e9ae8dde5fd7e
a7ls15_3f2a7d7bc464b094,"Abs(ZScore(Mean(trade_volume,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_volume,,liquidity_like,,abs_zmean_8h,,skel_1926552988410ac0,prod_8e2c5cea63eb0e74,A7LS-14,,chk_1f218b8ab0e8c246
