field_id,lineage_kind,source_fields,transform,window_hours,PIT/source_lag,source_path,lineage_status
RollingMax_48h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,RollingMax,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_72h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,ZScore,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,TSMean,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,TSStd,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,Delta,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,Decay,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,RollingMin,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,RollingMax,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_96h__agg_flow_imbalance_notional,rolling_self_reproduction,agg_flow_imbalance_notional,ZScore,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_4h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_8h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_12h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_72h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSMean,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,TSStd,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Delta,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,Decay,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMin,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,RollingMax,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_96h__agg_buy_notional_share,rolling_self_reproduction,agg_buy_notional_share,ZScore,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_4h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_8h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_12h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
