panel_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,mechanism_id,proposal_id
main,exact-signal:7150facd890f16b336dbcf2b,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:5dd78996956273910518e6e4,volatility_mean_reversion,volatility_regime,epoch-candidate:831c58f4e151ad1fbd87e82c
main,exact-signal:715a91c439c450b172861fc1,activation:e2f161817023dfb0dfe3f465,behaviour-cluster:2b70063bee0b10251dc4bd7a,volatility_compression_breakout,volatility_regime,epoch-candidate:bd4610f93a58fdedec3825f9
main,exact-signal:71a6474e2a5e08ad194c1550,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:3d6ef72bf2206ab4b5028bf5,funding_change_repricing,funding_dynamics,epoch-candidate:af4fa3fb6eff7deaa93aaf18
main,exact-signal:71c3f72395d0c0f9f9c6280e,activation:0e01b7b3ab800a62944cae4f,behaviour-cluster:b0dd7fe53e1533a427df06d2,mark_index_dislocation,mark_index_deviation,epoch-candidate:b9ff596ff0471221fefae348
main,exact-signal:71d05ecf011de54bb392ab1e,activation:0cb0fdd4d893473ec189c1b0,behaviour-cluster:d8f609c7a9ec83f1ab9d31a6,mark_index_convergence,mark_index_deviation,epoch-candidate:e7218f6f76d892654085ef69
main,exact-signal:721aa0f6cc5fa74ed942dfc4,activation:5dd57853fee4b79e8ee012b2,behaviour-cluster:0454f6a3d028a9e9cbe53070,basis_funding_divergence,basis_dislocation_convergence,epoch-candidate:c99523980afb0923f830c128
main,exact-signal:7257ea108fd93b79824e89e0,activation:3725748e3602dbd16c28e899,behaviour-cluster:b80452242b447b1f94676d1a,volatility_burst_continuation,volatility_regime,epoch-candidate:bd1a57b80903b51258b4ba87
main,exact-signal:7276618bd9cdc8982f238172,activation:f3edfae0a16c897b90817e25,behaviour-cluster:5e8912129bc22a80e4485c16,volatility_burst_continuation,volatility_regime,epoch-candidate:aa88042938b83b7e15b713ba
main,exact-signal:72880276aa2f713bb36f932f,activation:c943b70dc23dd4b1e0b9a1d7,behaviour-cluster:d6cc21b2692aa62ae4d935f3,oi_contraction_unwind,oi_inventory,epoch-candidate:d4f2cf8d09e04a37e4edae5f
main,exact-signal:72cb518fe131b30f2738ecbe,activation:78063a4bbfae12029e43b1d4,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,mark_index_dislocation,mark_index_deviation,epoch-candidate:46f3870377be9ddebcbff592
main,exact-signal:732b1ebeca17e03bf97d97d6,activation:df2551629a1d9f974f85ec25,behaviour-cluster:820d24df20732f855b3b2408,oi_contraction_unwind,oi_inventory,epoch-candidate:27b5185a2304d6cc81b80612
main,exact-signal:732cf9777b073add5b47a1fe,activation:035d04f76082ad9d3e560dce,behaviour-cluster:485c35df74009cf29b882cf3,funding_surprise_reversal,funding_dynamics,epoch-candidate:97775d95a125591e1c9f9ab8
main,exact-signal:7334b6e235aef313103d87f8,activation:8514595a5e33d02ed17cd5a2,behaviour-cluster:c39b2c2196ac0cd329cbf0c2,session_transition,session_time,epoch-candidate:1c379ca566c934687a625489
main,exact-signal:7382daa6b2bbb5c894f621da,activation:628b42c1b2ec9322f1f22c76,behaviour-cluster:d21a6f19f644d43ee1048cc1,aggressive_flow_continuation,taker_imbalance,epoch-candidate:99a0d6ef82db7fa8e573343c
main,exact-signal:739ed006ce499fce7b8b522b,activation:986cc4d9d7bbe3d88adc9b00,behaviour-cluster:b85aaea3a379861322e419d7,relative_strength,cross_asset_confirmation,epoch-candidate:c38dce6d212bc8873302bc66
main,exact-signal:73a160c4b69aeadf110c7429,activation:b5ff02c6fa6c422aed8167bb,behaviour-cluster:58aa9041e12dd06528e8c028,state_persistence,temporal_state_path,epoch-candidate:1957ce4df291080a548593f3
main,exact-signal:73b50e5c584a86b27e63cfae,activation:929209b0cf2c1808fe0e70b8,behaviour-cluster:72e92549e0c26b76a4d88fcf,relative_strength,cross_asset_confirmation,epoch-candidate:138da4ff21bf6d3cd60e77f9
main,exact-signal:73c98c84a2448550a8093dd4,activation:b38e3c33a54dc38f57c1b6c5,behaviour-cluster:4b2dfa2c9d7b644b278929c6,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:13e5f09096089bac13b6c0bd
main,exact-signal:747799d38082a9c44d11ff93,activation:fd97f75dbbc56fc13ae719a9,behaviour-cluster:62f4cbeae0ee8ca9dfc42ad0,volatility_burst_continuation,volatility_regime,epoch-candidate:864759c816b6b25e4eee5a64
main,exact-signal:7499909cc148702babc979da,activation:a381a1b5c42ee66c84974472,behaviour-cluster:9736e188f87c8dd64e89ff74,path_shape_reversal,temporal_state_path,epoch-candidate:181a7280861ac7988e837e53
main,exact-signal:74e27b3a1d062cd540ccaecd,activation:3d5b0534e8a1a464f3ce2b93,behaviour-cluster:7432e78a479f39fe105fb6eb,volatility_burst_continuation,volatility_regime,epoch-candidate:a8a4511e0de5af0d61b6a33d
main,exact-signal:74ed0159731475db53fe9708,activation:04a35dd33222800e535388b4,behaviour-cluster:f2f85c86f8b81e348b96e2a3,mark_index_convergence,mark_index_deviation,epoch-candidate:7313ad23c8a1e00b867dbbd3
main,exact-signal:74f19806b8070834ae8d0720,activation:0d2330d6dbff04c0878686e0,behaviour-cluster:957d2fc1d313bccf5dbbbdac,aggressive_flow_continuation,taker_imbalance,epoch-candidate:a5e6c07832ba0b51dcc6fd09
main,exact-signal:759f786ca52bae78472a5c78,activation:f06e747a4bc259c9c0948ab4,behaviour-cluster:31228eb114dbef1b073326a1,mark_index_convergence,mark_index_deviation,epoch-candidate:29024ffd54a3bd8e7c1c4a09
main,exact-signal:75a08f204571afed10505117,activation:c544a3ec61fbcc8948ef2113,behaviour-cluster:52f0dd0049beaabcd8e1ceee,session_transition,session_time,epoch-candidate:f583f0f30e7a71cd586382ec
main,exact-signal:75c17ed3e892ccb45b622df4,activation:033c77c7eea88e4eab45d34f,behaviour-cluster:9ad2a95182ddb95a8a0c43cb,session_transition,session_time,epoch-candidate:d9df35ac4354549c878ebb17
main,exact-signal:75d4d34b6549ad47b0f1513b,activation:3e7c2fb58bb984615946d8eb,behaviour-cluster:664c163067e2946c09bf70c2,funding_level_carry,funding_dynamics,epoch-candidate:c9d92e9f090fc62e6977d327
main,exact-signal:75ed8bcc1c90302002b6fffb,activation:56170af264d12eea3abdcf8c,behaviour-cluster:37d3f3ef116a4b5d13d8ef4e,basis_funding_divergence,basis_dislocation_convergence,epoch-candidate:f712d9a653cda3881d1d06c8
main,exact-signal:75fa4720e6e88d2756714879,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:d3fef2ffcb41d93b7b3a6b34,oi_price_divergence,oi_inventory,epoch-candidate:03d091ddae21bd7d3d144962
main,exact-signal:76029c2b930b4dc543aff7fd,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:a92093198925317e9dc96192,session_transition,session_time,epoch-candidate:0a4ecde642db4f4c6084d280
main,exact-signal:76040852fa25ed993189abee,activation:9ef0fb88f44d5e055511b093,behaviour-cluster:b8d764390a180868f09f4be6,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:872200ef3a5a733d6b84ae71
main,exact-signal:760ea4cd6fe8d3ebf267de88,activation:6165157535c00d1fc4c9e398,behaviour-cluster:927700e84d7c069095527ba2,market_decoupling,cross_asset_confirmation,epoch-candidate:c68acec5a811aa27ef88d7d2
main,exact-signal:7618f8bf3da35f597923b4d6,activation:070b618aa54b5fa156d7775e,behaviour-cluster:27f567082487514b5ba30327,orthogonal_session,orthogonal_exile,epoch-candidate:3612765f108b7605773576d3
main,exact-signal:7619c23146edb9e7320f4377,activation:4af14b236b4b2f6177c2f3d7,behaviour-cluster:79bdf421f423873a1f2110bf,mark_index_dislocation,mark_index_deviation,epoch-candidate:c9a00992bd22e1402d92eaf3
main,exact-signal:76d1dfcfa4c8960b16df2fd5,activation:e772f76b172ae7f9a0a133b6,behaviour-cluster:2384ccc7a31db0f25a46217d,funding_change_repricing,funding_dynamics,epoch-candidate:dd5e427295d7e65e34257ab3
main,exact-signal:76d7e1309414b9f9759bc2c3,activation:59d9a3bc4c5bb2f90f4c56e5,behaviour-cluster:5753ad95e7c50a900e340e75,mark_index_convergence,mark_index_deviation,epoch-candidate:34f2bfb240f45249b2f36cbe
main,exact-signal:76eb8012e95ec94b0456b852,activation:01867257b6c023724bd817be,behaviour-cluster:769ec0653c9c4d66f81d142d,relative_strength,cross_asset_confirmation,epoch-candidate:a6fd379ebfcc082e5d5788bd
main,exact-signal:76f14c03ecdb6d07418e8919,activation:3be7db68f0a3b967caf76fea,behaviour-cluster:cef75aaece0117a5e1876295,market_decoupling,cross_asset_confirmation,epoch-candidate:05fe7dbf0dd14c69b71b960e
main,exact-signal:7726a03e2684dd5a4e13851d,activation:a7d7675a7acfafd660ecc2dd,behaviour-cluster:b70ec9c1bd62aeebd8d4845f,state_persistence,temporal_state_path,epoch-candidate:6373cc0e2a9baa60005b2314
main,exact-signal:7810a4f2996493047ab84cb0,activation:eb0ae79e8a76e1894fd89fda,behaviour-cluster:3e8f47fdf9ee633cdbfe087c,volatility_mean_reversion,volatility_regime,epoch-candidate:d13a7ab716f460b3081e9df3
main,exact-signal:7872b5c24f16b5ef23b79a64,activation:738d61adfc7186a7c2638297,behaviour-cluster:db53ef280e5b23368b60e3dd,oi_expansion_confirmation,oi_inventory,epoch-candidate:9c1cfd691328ba56e431b9aa
main,exact-signal:7891fd83a0a125db0343e0f6,activation:7158cc371bcc50dd9cf14685,behaviour-cluster:08d34de223ce14b0d9905482,oi_contraction_unwind,oi_inventory,epoch-candidate:f5aa4b4052215d47278ea95a
main,exact-signal:78a4393341b3299541e377d4,activation:63daf758d4b0d9dcf1fe56e4,behaviour-cluster:59bd31d6c4108458ba6251a7,session_cross_section,session_time,epoch-candidate:e0023170d14550def0a93251
main,exact-signal:78db13f92fb89360faaf86de,activation:484d853933e533e48f0dcb55,behaviour-cluster:3d0fb2119548bda62d0658d3,mark_index_convergence,mark_index_deviation,epoch-candidate:023b48e5cff2127820636db3
main,exact-signal:7949adc7e3b1b092d75e9370,activation:c83b3b332c622f8dfeaf0959,behaviour-cluster:d917bee8be653f9cffd3855c,volatility_compression_breakout,volatility_regime,epoch-candidate:75fb53d6ba49da77b2f4b469
main,exact-signal:794f708f31e211c4c87f18b5,activation:cddc2bb833e6a069cbe9ddb1,behaviour-cluster:b3cf37a2784eee771022bdd9,volatility_burst_continuation,volatility_regime,epoch-candidate:e6fe8769d336ea28ff4a0e7a
main,exact-signal:797fa915b47b1483b550869a,activation:b649d78336be2eae1884b85c,behaviour-cluster:0e326fcc17c5ed6e552c795f,volatility_mean_reversion,volatility_regime,epoch-candidate:c9b8eb74d68d9af0f7419866
main,exact-signal:79bf1e45bdfeaf2b672362e3,activation:d3fd75f45e421d935d19b9d8,behaviour-cluster:3e922b9a1694c600d54b1e0b,basis_convergence,basis_dislocation_convergence,epoch-candidate:4a366e6a02ee336504945f6b
main,exact-signal:7a3d1d32dd9ca3d2b695cf06,activation:9da39184996593a6235bd7d4,behaviour-cluster:e641d9f7beda662323585bcd,session_cross_section,session_time,epoch-candidate:c1215031d88adef82363f89f
main,exact-signal:7a7c41ea27467a077d571af5,activation:d2cb4c189d21d4d705d83e08,behaviour-cluster:e29a2d841b2687d9666181d8,session_cross_section,session_time,epoch-candidate:0cd2d427095ad3f60781187f
main,exact-signal:7aa6425b61aeedd33284d5fd,activation:e7d5cfeac1b48556b81b63c8,behaviour-cluster:3104df5712135efa1fd3994d,funding_event_age_decay,funding_dynamics,epoch-candidate:e22e4ea7f2783afd13e7ee5c
main,exact-signal:7ab101c6a287fa3c56616715,activation:e552687d954200c849cbb1ba,behaviour-cluster:4037cb40bcea63a53fd59f8e,session_cross_section,session_time,epoch-candidate:425aa25f059ba401fbc0655c
main,exact-signal:7ad4a8d502053cb85e49cd16,activation:763ce4d74a5f5bc7a31859b0,behaviour-cluster:a505d68b13b0754dadae2359,volatility_burst_continuation,volatility_regime,epoch-candidate:b3064556a2e77f6036746fef
main,exact-signal:7b3598ee0ff6fb47ef2248bc,activation:15803232c05e635ed4641766,behaviour-cluster:e1f408486c8fdc0d32b6de51,oi_contraction_unwind,oi_inventory,epoch-candidate:2a27f40fea5537ec831f475d
main,exact-signal:7b3c59e6a68e516f5509e3d3,activation:408501823f4ffae0d8907210,behaviour-cluster:8cf960bc77bda98c08991292,market_decoupling,cross_asset_confirmation,epoch-candidate:75afaf8155d71772c96c3488
main,exact-signal:7b53051b76fb2c392f9af798,activation:46a7957a035b290f166f8a98,behaviour-cluster:b6363d8909b59bbf59f21e97,state_transition,temporal_state_path,epoch-candidate:c7de945263ea5cb4a367af18
main,exact-signal:7b63002a3718ac8a1dd56b14,activation:39c917a8334f5fa71c9444d9,behaviour-cluster:907ffb4118031257ac02ef18,session_cross_section,session_time,epoch-candidate:bfeae61845bd396ca4ef4b5d
main,exact-signal:7b85478b35e0f4bccf276cfd,activation:61cea81ef0e0b86f7af9dba4,behaviour-cluster:12dc1aa192ab8f5cd8a875b9,state_persistence,temporal_state_path,epoch-candidate:2f81f97205ff17c3750c0b8b
main,exact-signal:7bd7b8092007fd376f7700bd,activation:b362ad262bf6eeb9d9c723db,behaviour-cluster:cefa98e20a438e1999aba960,volatility_mean_reversion,volatility_regime,epoch-candidate:0d19e69733ef499f5f403fbb
main,exact-signal:7be0bd2efda91cc95ae4a2d5,activation:3653f4f949d626cb54c523cc,behaviour-cluster:0a40fa1c53941d4261260f74,market_confirmation,cross_asset_confirmation,epoch-candidate:3261bcb46ee24952b9685372
main,exact-signal:7c45512bb9870ac809dbef85,activation:39c917a8334f5fa71c9444d9,behaviour-cluster:4fa99117487869302d2c3590,funding_level_carry,funding_dynamics,epoch-candidate:b0d7c94bf2122f9eecb144d3
main,exact-signal:7c6156a3dfc5eea1e4725079,activation:5f38eb64891e91a89da604a4,behaviour-cluster:1c0bacfac0a6f3883fd4cbc2,mark_index_convergence,mark_index_deviation,epoch-candidate:5bccbac003585ab03fca7d99
main,exact-signal:7c93fb8ebef3a77d365d6ec7,activation:dd7f7324083806f6f475a869,behaviour-cluster:29cb605bf106c0dde29c41c0,mark_index_dislocation,mark_index_deviation,epoch-candidate:e98b31d124d9b8249d5ec2c3
main,exact-signal:7ccc6545d1fb6666822c637a,activation:74e83f2eed64889ac4aec510,behaviour-cluster:8061b68e7ffa67291598a9dd,orthogonal_flow,orthogonal_exile,epoch-candidate:ee53199896a3a88e5721bdac
main,exact-signal:7ccf9d568956133b5817daac,activation:4a9fcb81bdd4bb7977b0376a,behaviour-cluster:d2fe2f9bbc59ec3d6cadd8d6,state_persistence,temporal_state_path,epoch-candidate:c0b84fca61be05e540cf1f95
main,exact-signal:7cd1eeb1f690be5b80c3dd2a,activation:32b15a6bd0d3f833f632d1e6,behaviour-cluster:3f53d2638c8e8dff7a0f620c,aggressive_flow_continuation,taker_imbalance,epoch-candidate:a2a37d33030b0d5ef30eab5c
main,exact-signal:7cd32456d92cac427885b31d,activation:fec7b4b7031648d4809cb669,behaviour-cluster:08d34de223ce14b0d9905482,orthogonal_flow,orthogonal_exile,epoch-candidate:02de645dfd1fd4dfaed58a22
main,exact-signal:7d2ce146ade6146976b68a47,activation:68706127d4d108cf39e2e905,behaviour-cluster:9441a31cc91e3a98b55d5706,market_decoupling,cross_asset_confirmation,epoch-candidate:0eb85a6d6eb67e539f884350
main,exact-signal:7d4098fb9d52704fa4134bf0,activation:a1b0c7e9ff5655ffa14b8bc3,behaviour-cluster:91b269e57c5654ca6bf91bd8,state_transition,temporal_state_path,epoch-candidate:612483bb826226d546fa45bc
main,exact-signal:7d7168e1108e124ca22ac4f4,activation:5a818a8871a87fab7f3393b6,behaviour-cluster:0eb32c460abf32cdfceece68,oi_price_divergence,oi_inventory,epoch-candidate:d96bed36a1af72eb94e1821d
main,exact-signal:7d980e86ee276ff9d7cae9ec,activation:b77fb319d6ee05ade3e6d933,behaviour-cluster:e4e1cf6a0db46c3555bc0bc1,session_transition,session_time,epoch-candidate:458a0613f72cf8bee9a7b9e7
main,exact-signal:7dbcdcd3f4d6afe33f969317,activation:d6d52e3bcb867e5dead1f828,behaviour-cluster:99435c0eb06431e2e07b3ff1,mark_index_dislocation,mark_index_deviation,epoch-candidate:daa2efff925c1342618e9aa2
main,exact-signal:7e6e1556c02036be2cd8b4d9,activation:4ba7a0c2c4e0c7293a28c0de,behaviour-cluster:af857e3c4e83c2fe31306632,aggressive_flow_continuation,taker_imbalance,epoch-candidate:09a39fabbd64019710189d94
main,exact-signal:7e743dbc79de5b019ab67a31,activation:e2f161817023dfb0dfe3f465,behaviour-cluster:11e7b8dea1e77fbbb199f6e9,volatility_mean_reversion,volatility_regime,epoch-candidate:7412a9d0e4d4d5de8925753b
main,exact-signal:7ea0f30023c1cc2ed11519c9,activation:e6878ca13ab5f76559e23292,behaviour-cluster:170f22585dd5fb74f3e2f8c8,market_decoupling,cross_asset_confirmation,epoch-candidate:2a9de8ade84ff28d1955d91d
main,exact-signal:7ea85736e5417c6ae7dffca2,activation:04c624c8b5c2716cd43695f0,behaviour-cluster:3c069613e43701775c6e3428,oi_expansion_confirmation,oi_inventory,epoch-candidate:fa5e49f794d4697cc4281ce8
main,exact-signal:7ec562573afe8210f14f76d4,activation:4ba7a0c2c4e0c7293a28c0de,behaviour-cluster:c84bd9b8b4440b783f117cc7,aggressive_flow_continuation,taker_imbalance,epoch-candidate:186ab326485e24824266e644
main,exact-signal:7ec8ac809f4831e549d19091,activation:a33cffc56b8047dccbf6dea0,behaviour-cluster:68711ab4a4d462a2364fec0f,oi_price_divergence,oi_inventory,epoch-candidate:0f578660022d2bdf282759c4
main,exact-signal:7ed2d8095bec845b98654815,activation:a0250ff91ff051f808033574,behaviour-cluster:f0e7a77e85263858dff2e781,volatility_compression_breakout,volatility_regime,epoch-candidate:42a176da89e7d605be1aaf0f
main,exact-signal:7f39d630b8b45e463bfd8acb,activation:d249c7b76b01b9f3dd48b70c,behaviour-cluster:08d34de223ce14b0d9905482,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:ac246a7340b266f37a1f0738
main,exact-signal:7f41039ffc65f30b1b4b10c9,activation:dc72de528bbba84a8aa4f5b0,behaviour-cluster:70e98333c47177a3b68d2080,funding_surprise_reversal,funding_dynamics,epoch-candidate:1820c5d9d7f0b6c7316ec383
main,exact-signal:7f4366e890f6d01dbe944890,activation:1dd5c3a5e474a1025b68de1f,behaviour-cluster:bb58d6cd0f08dd9e70732f16,session_cross_section,session_time,epoch-candidate:3af604bd6a5c1ad36ace01c5
main,exact-signal:7f5731b60d4d9e4431f497b8,activation:845849dfdb5a5c90c9b93dfc,behaviour-cluster:7ff7b46bc696feca3aaf8770,state_transition,temporal_state_path,epoch-candidate:8bf8380e75fb1f6e25e7cbde
main,exact-signal:7f5db0340c756bcfcd8a9f1b,activation:b5bf43cda4e4bc84ca4e5948,behaviour-cluster:a4809d215a82a4b0151313de,oi_contraction_unwind,oi_inventory,epoch-candidate:f6b6d4fda85a8cb74323c313
main,exact-signal:7f6f24fa2bad4d60285f1fb1,activation:25701fe551302bfaa83b3020,behaviour-cluster:3e922b9a1694c600d54b1e0b,market_confirmation,cross_asset_confirmation,epoch-candidate:714a0e7a2e1f7ce540fcc900
main,exact-signal:7f8c6dbc229c753ad9a68296,activation:308e3c7ce25227e95e4b7ca1,behaviour-cluster:aec269229d40f80749619895,volatility_burst_continuation,volatility_regime,epoch-candidate:83e7e845e3f2435da9c4b67f
main,exact-signal:7f9b6da43967700db11245ec,activation:cdbe02e8cd3f9e4bd1766842,behaviour-cluster:437d75da44bb8d10571e4294,mark_index_dislocation,mark_index_deviation,epoch-candidate:aa22fa254c6c862c1d8a5163
main,exact-signal:7fb55a2f9180ccf56e065401,activation:6aca57617b7e74917751b1fd,behaviour-cluster:31dfa509f9d6d426b6969836,session_cross_section,session_time,epoch-candidate:57321d170faafdb0d25c1d4a
main,exact-signal:7fbcfcadea16827d2e8d4222,activation:d0982ef04ca015314804d658,behaviour-cluster:8caaa1b95c32594a70da4561,oi_contraction_unwind,oi_inventory,epoch-candidate:670496ef037b4442bdd46068
main,exact-signal:7fc4f03acd5cb5b58bad7f59,activation:b1629c1e2ec26decf571dd7c,behaviour-cluster:5fa61a1a2591d4f8b77a1b5b,basis_funding_divergence,basis_dislocation_convergence,epoch-candidate:007e55070141df6522d19cd0
main,exact-signal:7fe209b77623bcbb83170d49,activation:528182ce798d368d3f6cdc9a,behaviour-cluster:8c18aba59203eaa987161d79,state_transition,temporal_state_path,epoch-candidate:51c301a8612c710a6de6cac3
main,exact-signal:7ffe4f23469bd5ecfa6b7758,activation:e4f2891bd0066debd295a8ff,behaviour-cluster:b862975190728dabd08e7498,funding_level_carry,funding_dynamics,epoch-candidate:563abe052d679c4c1cd8227f
main,exact-signal:800c1b4d4429dc15f843f982,activation:b25adbd0f548d256951d1e4e,behaviour-cluster:35dd03b796b2f8ed950c5ea5,volatility_mean_reversion,volatility_regime,epoch-candidate:4bba2b3d455790e8772d93e5
main,exact-signal:800c946a6accb3eacf2eb0b9,activation:5f38eb64891e91a89da604a4,behaviour-cluster:6c62ad21f85f8725dd4ef708,oi_price_divergence,oi_inventory,epoch-candidate:f2ce8d7e3c19021094945555
main,exact-signal:8012d617b10d312bb3184ea7,activation:ea7d890156885e4d50d62893,behaviour-cluster:74cba5d2c080ecfb904938ea,oi_price_divergence,oi_inventory,epoch-candidate:6611b1f4a8795b750514868f
main,exact-signal:801a35ffef739af5b0a6589e,activation:c97af2eee60925c97e852ae4,behaviour-cluster:fd94d050e1fe0417667b20db,volatility_mean_reversion,volatility_regime,epoch-candidate:b596d5834e652b0d18c0540c
main,exact-signal:80992583ff07f09a6e798fc1,activation:f5619f164a108e63e1d625fc,behaviour-cluster:4b88dd8cb2fdb8aa078dfd1b,volatility_compression_breakout,volatility_regime,epoch-candidate:122ab558c93c6e0385639268
main,exact-signal:80a3096ba6f91c472028ffc5,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:9c8776efb2be577b9235105b,volatility_compression_breakout,volatility_regime,epoch-candidate:2e1820ef18a4f2143a656103
main,exact-signal:80b2e0dc4354413edeecf135,activation:3cd2c6e2f78660f33c0409eb,behaviour-cluster:34aee71f9186605b6596f5f7,aggressive_flow_continuation,taker_imbalance,epoch-candidate:b5ba73e5ebcad851e922ae58
main,exact-signal:817330d12e872c2fc63085a0,activation:aa3d77755503364941378a0b,behaviour-cluster:a32c57ade9502f861323dca2,basis_convergence,basis_dislocation_convergence,epoch-candidate:4954ef86d5ca4b1f06ffb7d1
main,exact-signal:8186264c32a00360eb050d04,activation:05010851c0eb39fe894fd7e6,behaviour-cluster:289f658cb6a6625797704c71,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:3650d1ee7d6011fd2432f894
main,exact-signal:81aba0508bcd2a1af7c5c233,activation:0fd33a3860348af7897c43ef,behaviour-cluster:f652fcc4e382f652a7a45ee9,market_decoupling,cross_asset_confirmation,epoch-candidate:cb2c69742a9eca58eb06634e
main,exact-signal:81c77a709c5edbb70da4c334,activation:4aab3a6ecf30a43c3b555d8e,behaviour-cluster:396df7fdabbe0fc3a08a88c8,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:db230d02c275ab07d98fb63c
main,exact-signal:81d847030602e30aab10daa3,activation:846bc22a826034d8420ddeab,behaviour-cluster:59b5f5db9ec9c15962718b77,session_transition,session_time,epoch-candidate:2aa4995d7e63a3f4166e712b
main,exact-signal:821830c43d98628ae1c12936,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:2fafe54935c55f834a674acc,market_confirmation,cross_asset_confirmation,epoch-candidate:d5cb2b48533db5e14190a0e4
main,exact-signal:8227da8f72d62a1e59cc7d0a,activation:f8babad790cb7fd54c955669,behaviour-cluster:edfaa345d6b8941ccad74e26,path_shape_reversal,temporal_state_path,epoch-candidate:0a9ed5083b799fcd728960a8
main,exact-signal:823af730a989c03927d11072,activation:0acf99b163734bf019193541,behaviour-cluster:237ff9f5f44b0e804af56664,session_transition,session_time,epoch-candidate:d2f06b14c736b560efb31021
main,exact-signal:823d22dcf257c03624c41703,activation:6dd309093b4ec263457aba35,behaviour-cluster:546564aa690878a76fe4b5a2,oi_price_divergence,oi_inventory,epoch-candidate:3aecc8be8bb15d9257f37c1e
main,exact-signal:82417d9a9a4dc7d6631baf7e,activation:1b9f9e552f3495d7303c63ef,behaviour-cluster:e30120dd293524078aca6e5f,basis_dislocation_reversal,basis_dislocation_convergence,epoch-candidate:95f4bc90dd291e698500a75a
main,exact-signal:8249c0fcd5fd1a904fa3439f,activation:4321c2c18f8e07cfc367d34e,behaviour-cluster:9576593a59809da6720208e0,market_confirmation,cross_asset_confirmation,epoch-candidate:93f058518e0d7c73b69688aa
main,exact-signal:8263809a15de84b8cfbc8e85,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:445a8250dbf851da834bf4c6,state_persistence,temporal_state_path,epoch-candidate:c08ded1067f6cf8ce01c4acf
main,exact-signal:832f889e0651240857e1c869,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:5b06af0016d27d779ebfc5fd,session_transition,session_time,epoch-candidate:a7e8020bfd051985befd93b3
main,exact-signal:83b24f0768083d2e35962de5,activation:eb00c661715a4297278d439c,behaviour-cluster:188cd46160b5e575dfaddf2e,volatility_mean_reversion,volatility_regime,epoch-candidate:eb53ee774bebd26b18822819
main,exact-signal:84296f45cf448ea844779abe,activation:cdca0ea7f3d3176e604724a6,behaviour-cluster:b74813d54ee0ef47c3ac827a,path_shape_reversal,temporal_state_path,epoch-candidate:a41695e93c5d453656c0447a
main,exact-signal:843affb73da9b750974a0ddc,activation:e3ecedfd31b232a10f1f4362,behaviour-cluster:8216c25d4c7b1501782acdbe,mark_index_dislocation,mark_index_deviation,epoch-candidate:2f327ff76d47cc8f9445af0f
main,exact-signal:844ecc5eaeb37041455e65fa,activation:8ded333c090420aadf4b4895,behaviour-cluster:743fb19c8d2c3032c2047952,volatility_compression_breakout,volatility_regime,epoch-candidate:c2686f07a044b86b4e81897c
main,exact-signal:846df6019a8bf6abcbc088aa,activation:b4d868a02e51fb47d9cc868a,behaviour-cluster:f45a1af7408ca72f79a2b68d,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:c47b7dbc4dad485fcf24ffda
main,exact-signal:8473a6e73af4aa2a5bdecc4b,activation:291d062f74ed6ddcdb831c61,behaviour-cluster:6c48f94f65933f449810ffc5,orthogonal_volatility,orthogonal_exile,epoch-candidate:aa21c827c3b30a190d37cd03
main,exact-signal:848572b7c95bb5773102d131,activation:b9c8fe719547139e56e0b003,behaviour-cluster:9c390611cef28f7345ec2a17,oi_expansion_confirmation,oi_inventory,epoch-candidate:c2c88b2676a77c34096061a3
main,exact-signal:84862e4637ece735ea7d8598,activation:14ecddd6567205d73a08d423,behaviour-cluster:84211561bb4e90f895aa7b66,oi_contraction_unwind,oi_inventory,epoch-candidate:f0693e31aa9633289c039cfd
main,exact-signal:84b9aca8b76224f0a2234ed9,activation:9c3c6214a3e96bf7e10a43ec,behaviour-cluster:158601d6ca54aab68a7a2503,oi_expansion_confirmation,oi_inventory,epoch-candidate:f7277a626288a986613fb942
main,exact-signal:84de92b673d14be07cd7bc8b,activation:8623062975b40c3a43d8967a,behaviour-cluster:902be0367f7aa731f8bca024,oi_price_divergence,oi_inventory,epoch-candidate:7d2bdc93351382f5d4baf259
main,exact-signal:84e67ed8d7a5236fa9cfcada,activation:777d0235f3aadc3307cfd944,behaviour-cluster:99c46c5a3f459f558ff9b615,basis_convergence,basis_dislocation_convergence,epoch-candidate:0db8c9d6f79963538ca41a81
