admission_policy,panel_id,proposal_id,rank,exact_identity,activation_identity,full_behaviour_cluster
STRATIFIED_DIVERSITY,main,epoch-candidate:0a9f211843e18b3fdc9eb167,597,exact-signal:638889eb0186f6cfa3a35129,activation:d8d901366bed3518ab523aa6,behaviour-cluster:9a1627376f62de959962329e
STRATIFIED_DIVERSITY,main,epoch-candidate:734886ba95da0f319d304258,598,exact-signal:7ae2f0db15e3f533f27ea914,activation:927e7c2cdadc963f25f434f1,behaviour-cluster:dad2399d4e50780bafd9b22f
STRATIFIED_DIVERSITY,main,epoch-candidate:b8a9665d700176019f594c87,599,exact-signal:130d541fe736183f4c5cd0c1,activation:df4dd2158c18ebb05e78b71d,behaviour-cluster:8f2744c533261d1cf8b6117f
STRATIFIED_DIVERSITY,main,epoch-candidate:c63c43a841f59bce1ae8bc65,600,exact-signal:514c2b9f60519157a47f8731,activation:5f38eb64891e91a89da604a4,behaviour-cluster:191147f4ea336700b01fde86
STRATIFIED_DIVERSITY,main,epoch-candidate:61e53d7dfaca1f82d3875b0d,601,exact-signal:4f935683a1a3711d86afd097,activation:af8e6c8d1f741517e28f2625,behaviour-cluster:4ca6171ec3e5cda1e350847f
STRATIFIED_DIVERSITY,main,epoch-candidate:63e7f4b527b35ed304c0d38e,602,exact-signal:2fbdda1c5745889240e96019,activation:e670dc5f1938e6f507305e53,behaviour-cluster:ab05b929bdd81290363256f5
STRATIFIED_DIVERSITY,main,epoch-candidate:3be4eaed584341418bc7e28a,603,exact-signal:d206a01bdeeeec9ef9caf37c,activation:9a3aecb9b0048ff5aa21fd36,behaviour-cluster:44e0a0d919fc85085101b9f9
STRATIFIED_DIVERSITY,main,epoch-candidate:ae36d5a1fdfd0b5824475dd1,604,exact-signal:53438ced067f700f0129f2a0,activation:fbccacad2aef6c8bbad04384,behaviour-cluster:91b21cdd04a907f4616d5d44
STRATIFIED_DIVERSITY,main,epoch-candidate:da728f98773e68e6f7aeb913,605,exact-signal:5e62328a68b14440dfbcbdc1,activation:6b4d7a167bdeb2f4bd95246c,behaviour-cluster:f585658da7a08a9c46b99d46
STRATIFIED_DIVERSITY,main,epoch-candidate:21eb0afc540ccbf6671fffa6,606,exact-signal:ccf5db394a47a94513c84b3a,activation:2c5803a6b6ddb7e964d4defd,behaviour-cluster:73bc1ccdf25bcb0ed3790852
STRATIFIED_DIVERSITY,main,epoch-candidate:98ee3401b697266ca4bfaa1a,607,exact-signal:7e9ebcec77f4c2e82aa78891,activation:7a21796a7c24f4b17a22b768,behaviour-cluster:f8e86979b753e432229ff2dd
STRATIFIED_DIVERSITY,main,epoch-candidate:c9a9b5ac431d0cc15f1aedf9,608,exact-signal:195bcc6d920a6cf5fe5bfb8c,activation:c879f8a6e7816f1f3e30ebf9,behaviour-cluster:a71460abf5c23b64efc01301
STRATIFIED_DIVERSITY,main,epoch-candidate:ac548305b2bac95f49a141c9,609,exact-signal:a2f5ca5d66efbfb63b6ed0d9,activation:6731fb0746ba45821156f0ad,behaviour-cluster:26cc1c4518037bad796aff4e
STRATIFIED_DIVERSITY,main,epoch-candidate:4d118fe529d16dd23a297f18,610,exact-signal:4cd59b7af42f982c39eb9589,activation:a381a1b5c42ee66c84974472,behaviour-cluster:7c8e2203f89e28641abce8d7
STRATIFIED_DIVERSITY,main,epoch-candidate:e72739d8dc6ad0d52e250f0a,611,exact-signal:9b6ad0be72bb22f1d60cf12f,activation:436b0978f8713780041aabd3,behaviour-cluster:a727f33d4af060e5b1456ae6
STRATIFIED_DIVERSITY,main,epoch-candidate:688256de86ffff856fe34dd3,612,exact-signal:06d143f71c47aa6641f5aa0b,activation:b6d1df640ba8222a16fa4158,behaviour-cluster:81e6d58af6ac173ffb928d95
STRATIFIED_DIVERSITY,main,epoch-candidate:e2deb39608d358d11da7fee2,613,exact-signal:2edd47bd4f897821b80fc04a,activation:c3b7e07f8ba32a3be7a497c0,behaviour-cluster:8f13008c529b64cb69f53ca5
STRATIFIED_DIVERSITY,main,epoch-candidate:ad007da093bd561c6443555f,614,exact-signal:a6947d6813dcd51f19ee9af3,activation:ec602ce5c02c19fb82bb104b,behaviour-cluster:01d237c1262452af4e95d1d4
STRATIFIED_DIVERSITY,main,epoch-candidate:729765b82eb7b465323c5af1,615,exact-signal:fbb73f2765cd2e9d37f5b4bc,activation:bc3c1afb32a5a7c1587fb47b,behaviour-cluster:e5f6e6382f7593c9c4deba8a
STRATIFIED_DIVERSITY,main,epoch-candidate:3519632473df7f10e89291ab,616,exact-signal:26bd790f5b338dc6d0e28ca9,activation:5a818a8871a87fab7f3393b6,behaviour-cluster:1f06a13de5129294000ab687
STRATIFIED_DIVERSITY,main,epoch-candidate:345d4698ac117c6aef6f069b,617,exact-signal:2e2168807ff2b04445b7d9b4,activation:808487749a43c95e03590730,behaviour-cluster:99435c0eb06431e2e07b3ff1
STRATIFIED_DIVERSITY,main,epoch-candidate:1b45d55bb0d2fafafd435ed3,618,exact-signal:5bc88b1f282dde8bfaf05c9e,activation:fde234424074ffb99da2171d,behaviour-cluster:96a2b5835454f6051d5e0587
STRATIFIED_DIVERSITY,main,epoch-candidate:3c8992305ca1358219069b96,619,exact-signal:f3de33984e4bc3181ccb1cae,activation:00e3cc1130efdcd267dcf855,behaviour-cluster:3d0fb2119548bda62d0658d3
STRATIFIED_DIVERSITY,main,epoch-candidate:6a04cdf4e2770ed3d5856b27,620,exact-signal:733755547f5881095f2a2f52,activation:c295f3ac014191da3dffa944,behaviour-cluster:58d5564b4a0ed60906766afa
STRATIFIED_DIVERSITY,main,epoch-candidate:3a0420a75c04b4322e089565,621,exact-signal:a6f22ba1c3fc20dc52189cf7,activation:8abe5c5f3a23faebef4501f7,behaviour-cluster:0adb7fcee706c32ce41659f6
STRATIFIED_DIVERSITY,main,epoch-candidate:0a869dca6d120cc10a6a000a,622,exact-signal:e64ee29434437823fc61d568,activation:9da39184996593a6235bd7d4,behaviour-cluster:e641d9f7beda662323585bcd
STRATIFIED_DIVERSITY,main,epoch-candidate:f30c4837a104272d047fb996,623,exact-signal:fa9690e716814107e67a7619,activation:ade71f74d9ce9c94727669d4,behaviour-cluster:b665f6ec55c7509e058ba694
STRATIFIED_DIVERSITY,main,epoch-candidate:3af242bb4b15e994866dbb6f,624,exact-signal:afe34ce9b0fc0b17f9c89c4b,activation:9ac5ce819cd99c39af0da611,behaviour-cluster:fed2dfee975e28b6521fed3f
STRATIFIED_DIVERSITY,main,epoch-candidate:5561b2e05cd17a70eb9bef68,625,exact-signal:b902d0685bdb7addb12b510e,activation:39728e50d11812403f593089,behaviour-cluster:acaabc46cee93340620e6561
STRATIFIED_DIVERSITY,main,epoch-candidate:57b758d73f199d098fc4619e,626,exact-signal:96ef536ca92b2a162edc458d,activation:94ec0cdc21890703fbe9bc60,behaviour-cluster:62c350713b9cec9aa18ecc3a
STRATIFIED_DIVERSITY,main,epoch-candidate:12dc35162df6a7842148658d,627,exact-signal:4656662415004bce6596f37c,activation:9056810c998af81fbe007aef,behaviour-cluster:47622f38ce489cb946aae391
STRATIFIED_DIVERSITY,main,epoch-candidate:0569d1728598757e1837794a,628,exact-signal:8f9f2280325fe8106f4187c2,activation:82c97f841e45e6d2ed41d060,behaviour-cluster:5f2263a953c373b3ad261cbc
STRATIFIED_DIVERSITY,main,epoch-candidate:2a875a150a286064ab27af9d,629,exact-signal:33a45204d90d0d6b847fdfdc,activation:6fda238948dbf98c8c56fddf,behaviour-cluster:9623e5bdd8b86bb2453fbe0d
STRATIFIED_DIVERSITY,main,epoch-candidate:4c660886c53c6869c218b3f5,630,exact-signal:5de41acaba6fd4df3b989fc6,activation:b5d9318732f6772455dd1054,behaviour-cluster:86be444396af3d8e8bf74d1e
STRATIFIED_DIVERSITY,main,epoch-candidate:c2df993c267faafde39fd835,631,exact-signal:577df7ed2de6b0c5643182ad,activation:2db2047527cf577eabb4d347,behaviour-cluster:8e21d217613793619acee72c
STRATIFIED_DIVERSITY,main,epoch-candidate:670b34091d63584bd999f51e,632,exact-signal:54ba498a0155b7caf7f17430,activation:ea8ce58fb65ad33f8b8d11bc,behaviour-cluster:44524e0f4d46f2ec58ab2516
STRATIFIED_DIVERSITY,main,epoch-candidate:7649db48aaaf2808b73c20fb,633,exact-signal:c74fbc0a0f25d44b9e12b2df,activation:e77d85bb41a22f261a75f868,behaviour-cluster:2d8267ae6f806ece516fc6c4
STRATIFIED_DIVERSITY,main,epoch-candidate:335f1914b9d284b01fc461f5,634,exact-signal:a1d701bef6121e751f0fc9bd,activation:4c92e368fc1a556fb336b0ee,behaviour-cluster:7e8ad7ac4a0f3c154fd0d24f
STRATIFIED_DIVERSITY,main,epoch-candidate:d67fe5f257e05ebf301a46f1,635,exact-signal:7354c259ed9e729f03f6298a,activation:05a1563f088af1769af3d8cf,behaviour-cluster:b2b3d68b981b9b6089c17f34
STRATIFIED_DIVERSITY,main,epoch-candidate:0d0b8c1bc82d6cb35bea2ac2,636,exact-signal:1fd63c2f9860b04248fba900,activation:bf8bf73ab6c5dbfa8ca797cb,behaviour-cluster:c81f5dfe2dd7a4affd61c943
STRATIFIED_DIVERSITY,main,epoch-candidate:02abea762759a1257a31fbd3,637,exact-signal:d66880e69023437205b1f5bf,activation:e07ba0a3b0ceaee2700d30db,behaviour-cluster:93ee9e6c597961075dddf43d
STRATIFIED_DIVERSITY,main,epoch-candidate:d47e6d02826bce25edf4b0c3,638,exact-signal:79e9e798c57bcd6af0acf8e1,activation:fd71e2d500e2ff1aa1d96c93,behaviour-cluster:ba9bdbb12c2e49c340ed0d99
STRATIFIED_DIVERSITY,main,epoch-candidate:0953e510d2681411d9e366af,639,exact-signal:5d61f4277412268c975c723a,activation:1c89cab3415b4a21aa9c610d,behaviour-cluster:1c4d58daa043012a6e53c7f7
STRATIFIED_DIVERSITY,main,epoch-candidate:1339d7857565044019404864,640,exact-signal:b87d3845b399f6e0f257110a,activation:929209b0cf2c1808fe0e70b8,behaviour-cluster:fe7679323df48f154737c0ca
STRATIFIED_DIVERSITY,main,epoch-candidate:a705a13e3f07ae4865ef49d8,641,exact-signal:0f8cbb28c9bf198cc132fb18,activation:a2904a37e830dbbad6b1a196,behaviour-cluster:151730c0cd0d7fc48ab753fc
STRATIFIED_DIVERSITY,main,epoch-candidate:40c4a0964e26b2ac7bb1e976,642,exact-signal:cdd869ba151b2b83c6d6e2f0,activation:c35c063ca57cdb799199c8a7,behaviour-cluster:56936be3dd91573056685d79
STRATIFIED_DIVERSITY,main,epoch-candidate:07545c2e491b639ee082a555,643,exact-signal:cc8934ea87087f0a41859058,activation:0eff6c33d7579e0222987927,behaviour-cluster:ba4fc88738f208474b600275
STRATIFIED_DIVERSITY,main,epoch-candidate:1f0c843dd19ab7cc32ab6440,644,exact-signal:db6270093485f21bb743ff20,activation:08444124b978150e2d5fc85e,behaviour-cluster:910c6c1bc9e374b561c58ab5
STRATIFIED_DIVERSITY,main,epoch-candidate:6bb7c070b5573128e7683784,645,exact-signal:912af668d575e57a10e3625c,activation:4e10686690187e3c60259935,behaviour-cluster:2b94aab937be36ff0b4aa44a
STRATIFIED_DIVERSITY,main,epoch-candidate:57c503a6d104786b2225f443,646,exact-signal:d6cece54cbf1a52c202d6b30,activation:e30d7d7de3ebe6c7099ac990,behaviour-cluster:1a9453c44b418c23586acf35
STRATIFIED_DIVERSITY,main,epoch-candidate:7c93c05c73e72e12eae94603,647,exact-signal:00f188f2e2cf8f7592c7e5b4,activation:6dc191a5f72e036052720bd1,behaviour-cluster:5f4268edc38d98a328a6d682
STRATIFIED_DIVERSITY,main,epoch-candidate:ac60bb16380302a733e10dc8,648,exact-signal:7c64e4b51a91946b693367e3,activation:2b64b05eeed1306bb9e30a68,behaviour-cluster:926c522f2766593149c2a2f1
STRATIFIED_DIVERSITY,main,epoch-candidate:676c9004be0646b4efbfcc9f,649,exact-signal:b4c7e668feb6e67b1425e70e,activation:59dca4a89f32eaa854060b5a,behaviour-cluster:a03d0baafc8848ca3e7f759f
STRATIFIED_DIVERSITY,main,epoch-candidate:08247ce46f725b7a3ca1f7d7,650,exact-signal:4b5d79ecab549bbf98fb5fc0,activation:f75366fcc6cf73a5f887060f,behaviour-cluster:a17a0c376a1fcb33f9f7433b
STRATIFIED_DIVERSITY,main,epoch-candidate:5773cbf5e61d3f01f245a00f,651,exact-signal:453983ea178bef273183ffb6,activation:3ebdea1ebb5e1381e16e53c1,behaviour-cluster:63ec40d0d5d574c7c7c6a8d9
STRATIFIED_DIVERSITY,main,epoch-candidate:7e92dc16f4fa512e77d6f166,652,exact-signal:643219531321692a11489f83,activation:6281ae5a37438b62b3bb087c,behaviour-cluster:21e8d5df82fa8d5bc6366376
STRATIFIED_DIVERSITY,main,epoch-candidate:00bb8774c11679fa4a72486d,653,exact-signal:f85b5817f94be9f6383b901c,activation:147b5826b3284036fb43f77d,behaviour-cluster:95e193644af400fade1c435a
STRATIFIED_DIVERSITY,main,epoch-candidate:60c4a2730cbba3f740327a0c,654,exact-signal:f5ad200eccf7743db259db9d,activation:7f4883b9fd2bf03a923acdda,behaviour-cluster:c1ec083c643ee529cd9b2672
STRATIFIED_DIVERSITY,main,epoch-candidate:334d559fdc0a465d839bf6b0,655,exact-signal:9f3cb8690783e1ad950a546a,activation:233534ef88e45292670d6dde,behaviour-cluster:b3f56b01db6a475f1f796ae7
STRATIFIED_DIVERSITY,main,epoch-candidate:0aa2ca10f4fc940e67a2f343,656,exact-signal:e752191e851b481dcae3ac46,activation:5d05cd1b794fb0fffaf76d6a,behaviour-cluster:a05824bb7fdb3f33beaf741e
STRATIFIED_DIVERSITY,main,epoch-candidate:9c98784a893493f4b6dc5e85,657,exact-signal:7a3b8502427fb7b8fdcf9319,activation:146cb6dc86af7816063431e9,behaviour-cluster:e79e8543beee43e67af97936
STRATIFIED_DIVERSITY,main,epoch-candidate:3058eec0424608ba91d9a500,658,exact-signal:445be25c1fee9b1e07e4ecd6,activation:d515275e2bc22a27370cedac,behaviour-cluster:8290e4956e654f5463d83c83
STRATIFIED_DIVERSITY,main,epoch-candidate:3932be0be66ac1d070d762b4,659,exact-signal:b2d1b40c3277471990cc1c3c,activation:15803232c05e635ed4641766,behaviour-cluster:5606edeb8c2aa6396e2b35cb
STRATIFIED_DIVERSITY,main,epoch-candidate:5c1bdbc94f4eba4cfb94e206,660,exact-signal:10afd4b19bccfbd38ffcdde2,activation:3d4346c69ec7808352da4ac1,behaviour-cluster:fe3d4fa31ad46937a2e530be
STRATIFIED_DIVERSITY,main,epoch-candidate:a3f1eed1f5b0188bd04fc51f,661,exact-signal:3d6b11f3f8b5db5ad3702edf,activation:2c98a4358d022542c7fa6d92,behaviour-cluster:08e8fa5245b81e6e89deb198
STRATIFIED_DIVERSITY,main,epoch-candidate:39f87a195a8dacec1820029a,662,exact-signal:cb215d6b4344731eec170b8f,activation:e6a76d5dba22d90c299c850f,behaviour-cluster:549560428e0fe00d27da4e87
STRATIFIED_DIVERSITY,main,epoch-candidate:ad7413454e90ac7ab8ba5249,663,exact-signal:36d0c3db410afd4eed670ff3,activation:b56b7575403ff1228e7218a8,behaviour-cluster:15218e6c02b6e04dec28331f
STRATIFIED_DIVERSITY,main,epoch-candidate:1a1c742432f1689d6d5029dc,664,exact-signal:50aa3867cd07e03b75a6640e,activation:e61fea0021ebbc5b9b9d4b94,behaviour-cluster:db3eb0630118828cdd4bfcd5
STRATIFIED_DIVERSITY,main,epoch-candidate:0301668e8ab899e875dca39f,665,exact-signal:dbee6b9b20d7afbfbc26fcc3,activation:0d54f38e7d5f26a3dd8289cd,behaviour-cluster:7f3ff7365b033a42639f29d9
STRATIFIED_DIVERSITY,main,epoch-candidate:292aaaed126730b66bc39047,666,exact-signal:136f5555b461ab53dd632026,activation:0b511cb61f41a7cc4055e759,behaviour-cluster:fef6aae71eee02553f78c3f0
STRATIFIED_DIVERSITY,main,epoch-candidate:c0f352c5993f77bfe4166ae8,667,exact-signal:6f07121ab86eeedfed58fcdd,activation:6e868614302feeab7825350d,behaviour-cluster:299948c12a1688fe4899f875
STRATIFIED_DIVERSITY,main,epoch-candidate:69b7f39e867abfdb8da79955,668,exact-signal:85b8d46716398accdde395c0,activation:b357942263ca06d216bc28d7,behaviour-cluster:c24ea80bc56f1f565f94ad90
STRATIFIED_DIVERSITY,main,epoch-candidate:662fc03ba00db9b5c8f5da3d,669,exact-signal:1b6785a3ce465d7fb9984e7d,activation:a381a1b5c42ee66c84974472,behaviour-cluster:ea008304680a372e7a47096b
STRATIFIED_DIVERSITY,main,epoch-candidate:2d6c3bf810349558079822a5,670,exact-signal:38043c898d687644ff617ab8,activation:b60c02ba2cb8ded8983276d9,behaviour-cluster:e7322f029713d2182930c913
STRATIFIED_DIVERSITY,main,epoch-candidate:920bc80be2797001a7af74f1,671,exact-signal:1cac3b2795720bfe43b47a1b,activation:d28414bb99ee7b39c925f7db,behaviour-cluster:6ed3742bfbcc417901a252da
STRATIFIED_DIVERSITY,main,epoch-candidate:7683abfc01b9634d8a0be764,672,exact-signal:5906f5ead3d4e87b9275ddd3,activation:be87fb7060b6978104c257b3,behaviour-cluster:d9b3a31daf39b53ad592c0c2
STRATIFIED_DIVERSITY,main,epoch-candidate:8f73b8e27d9f60cfe18f7f08,673,exact-signal:baae5aae65ad3bf60ce95feb,activation:8d71269a03d1cd4135c8b0c1,behaviour-cluster:c4a248bece64de8e68316899
STRATIFIED_DIVERSITY,main,epoch-candidate:e02c3474bbb8a127689765e2,674,exact-signal:5debf81aeca917c2cb1112c5,activation:45f24498bc543dd03857c753,behaviour-cluster:746e5a59a2804f5848eca1e4
STRATIFIED_DIVERSITY,main,epoch-candidate:32c193ed3988688e81dbd7b8,675,exact-signal:19691d04b709e831f352f895,activation:46a267ef2c4d8469e724677d,behaviour-cluster:fc8585cacd1a5892b142ec48
STRATIFIED_DIVERSITY,main,epoch-candidate:1afa4e632c92a309cab22450,676,exact-signal:24073c8c6e9824bce52cbedc,activation:c57ff6122c972d8d60eb2d1a,behaviour-cluster:3a6ef1596936d9a4001de0a9
STRATIFIED_DIVERSITY,main,epoch-candidate:1dc09381edca466546336494,677,exact-signal:0294324d7a67e912de85f8b8,activation:e5f6a30ebd1027fd5ab4db6e,behaviour-cluster:9cb01031a91d9e5547dca3b3
STRATIFIED_DIVERSITY,main,epoch-candidate:f71d29b5651875dc0ffb5751,678,exact-signal:47979bdc14d20d771dcbb0d4,activation:9f1208426684bb768069eef2,behaviour-cluster:d1797bd188e0a8bd1bab0877
STRATIFIED_DIVERSITY,main,epoch-candidate:5501851ab05d7058891a604c,679,exact-signal:db491659445c5080236d5f45,activation:5f38eb64891e91a89da604a4,behaviour-cluster:d60438fe7c68dfd564a55dfa
STRATIFIED_DIVERSITY,main,epoch-candidate:c5a0ba363ac1f6c2fbf75a50,680,exact-signal:6e549442092d983b011de219,activation:5f38eb64891e91a89da604a4,behaviour-cluster:902be0367f7aa731f8bca024
STRATIFIED_DIVERSITY,main,epoch-candidate:00dc779e3f84a88b9a52006f,681,exact-signal:a18b4661cc94d8c75a86051e,activation:ae79e3a4af9ba0500428c93b,behaviour-cluster:5b06af0016d27d779ebfc5fd
STRATIFIED_DIVERSITY,main,epoch-candidate:520ba74a66e85366d2b1d8a3,682,exact-signal:20868e122d9b4f0f62d6dd7b,activation:14f9ebb39dea7d093dc21a7b,behaviour-cluster:f2f85c86f8b81e348b96e2a3
STRATIFIED_DIVERSITY,main,epoch-candidate:9df9a1300b2ccc52dc6e6e2f,683,exact-signal:359ff44c06ca378970db2a68,activation:6f443fc2ae6ff82cd0eaf462,behaviour-cluster:6213663baac1dbb3ff51d265
STRATIFIED_DIVERSITY,main,epoch-candidate:09054a08ac1ac5c97ac2efd0,684,exact-signal:bfc40b84cdf91f520ac24fb6,activation:af69f8070cb4e342fe426edf,behaviour-cluster:bbe118aa7db3921af645fad7
STRATIFIED_DIVERSITY,main,epoch-candidate:3960a6a856622c1a141a3497,685,exact-signal:65a8cc756df6cb187ef1626d,activation:77bae6aa16f91153415a89b9,behaviour-cluster:5015b6a1d88c9579508a3235
STRATIFIED_DIVERSITY,main,epoch-candidate:def59d6dd9733d3f517c57f0,686,exact-signal:260c51e3cfdc6bac073f1dde,activation:c230a9f5f7cb625bd21b5707,behaviour-cluster:9d97ecd3e48b12790111309f
STRATIFIED_DIVERSITY,main,epoch-candidate:0a2aef53f034c0746a9030a4,687,exact-signal:5bb2c75de36dabd91e5dbc68,activation:31cd7867a5483be8bbc017bb,behaviour-cluster:7037a22a3b53670dc55ee9cc
STRATIFIED_DIVERSITY,main,epoch-candidate:eb057a4bcacea03814057452,688,exact-signal:77201440121839725315d9ff,activation:2db2047527cf577eabb4d347,behaviour-cluster:6b66166e60f67a13b163391d
STRATIFIED_DIVERSITY,main,epoch-candidate:99b8d8c85711db1a21857aff,689,exact-signal:dc3d5044bfd1baf96686d51b,activation:c3752a3ab84ae4b1ecf21f52,behaviour-cluster:12e76ae540bfa25a6c250427
STRATIFIED_DIVERSITY,main,epoch-candidate:0662381ce64825800d258750,690,exact-signal:9a1448907314e67a198657d6,activation:58289ebf80bed782f4cca3fe,behaviour-cluster:48000f916f90a94deecd76d5
STRATIFIED_DIVERSITY,main,epoch-candidate:fa6fedb702ad6950cd24f1c8,691,exact-signal:413528515fb80c49a4cd4f7d,activation:2409df497fa741a7ed0a1053,behaviour-cluster:0fa749ae771e449d1be8b517
STRATIFIED_DIVERSITY,main,epoch-candidate:4317a409a016dbf19f193624,692,exact-signal:81aba0508bcd2a1af7c5c233,activation:0fd33a3860348af7897c43ef,behaviour-cluster:f652fcc4e382f652a7a45ee9
STRATIFIED_DIVERSITY,main,epoch-candidate:a4506ef8d92f8d08ce33b262,693,exact-signal:ee30cc796fe3d8732f965621,activation:fbc1c12c449ed23be2464b6e,behaviour-cluster:1b634da3c39a1269a2f31f0b
STRATIFIED_DIVERSITY,main,epoch-candidate:1cd9b3ae0f6f81bffe1d203d,694,exact-signal:d988b39fda6293e51c43e10f,activation:319d904613ba83e2a4daf500,behaviour-cluster:7f3ff7365b033a42639f29d9
STRATIFIED_DIVERSITY,main,epoch-candidate:3c99e44157dba3454e93e087,695,exact-signal:994f5f8804c8ea6b1f984590,activation:59c9b95dbe707fbd2bf38bf7,behaviour-cluster:65764e56c11bb2bc8fab9404
STRATIFIED_DIVERSITY,main,epoch-candidate:25b5acd221758e50269d729a,696,exact-signal:1ccf0797a887e1f645301c30,activation:673f95f690adf761067893eb,behaviour-cluster:ee0a583aa19dcc3ddec1e906
STRATIFIED_DIVERSITY,main,epoch-candidate:1af34c70fcd0402a618d23e3,697,exact-signal:e91a440917125734fcc3aa88,activation:ce503c44aa82414784326835,behaviour-cluster:d2bf77c24f3c867864216b38
STRATIFIED_DIVERSITY,main,epoch-candidate:d6c8f5151cfad3963ed01396,698,exact-signal:851beeab78609a3899672916,activation:09c687cecc1c8541864ba788,behaviour-cluster:3faed747ab485997b44bf10e
STRATIFIED_DIVERSITY,main,epoch-candidate:0ff8ff98edcd2252942a7fd2,699,exact-signal:281f1ea3b1fbd6c590b3f68d,activation:e70938d27a3514d5f3d33fd8,behaviour-cluster:4d504ca55e51a407fe028a63
STRATIFIED_DIVERSITY,main,epoch-candidate:4ed19ddf0fefce6878d347cb,700,exact-signal:f2c1ff82bed4d047d9ba8733,activation:5f38eb64891e91a89da604a4,behaviour-cluster:2d8267ae6f806ece516fc6c4
STRATIFIED_DIVERSITY,main,epoch-candidate:f740cfea5c0eccc9a42c5788,701,exact-signal:8003ba1b7c0fea50ef992776,activation:715b4c41b3e148e313465775,behaviour-cluster:e3027f7e2060a08e94152e59
STRATIFIED_DIVERSITY,main,epoch-candidate:18debd6f0eff99cc9f72cc7d,702,exact-signal:9c5426e66f9431187fe5a138,activation:7262538f37b1f2d2cae8c82e,behaviour-cluster:ef5f9387553be850fde12963
STRATIFIED_DIVERSITY,main,epoch-candidate:cec08519a55b2bc36afcef54,703,exact-signal:316db4ff7b748e2c1fecd414,activation:b1e385227680a14804f6c5b7,behaviour-cluster:640e6aa7aa87b89467493d2c
STRATIFIED_DIVERSITY,main,epoch-candidate:3594d31282d99a805f53b2a2,704,exact-signal:a0bad0a07fddd8a31e572a1e,activation:e1a7ad76cef28cf359d4c1c2,behaviour-cluster:9881028d20282dab403fe3b3
STRATIFIED_DIVERSITY,main,epoch-candidate:4d24312dd98c78e7ed0af7c9,705,exact-signal:10430a0a1cd31834c8c68d2e,activation:3c93df0529aa4c331b824959,behaviour-cluster:63d21e4fbaad8373fff110e5
STRATIFIED_DIVERSITY,main,epoch-candidate:03615f1872c9fbf486822676,706,exact-signal:957a685c845eff1b7dad75c1,activation:ced73c9fb0a6d74673af6630,behaviour-cluster:5b0b73dd7613c66952e9bf8f
STRATIFIED_DIVERSITY,main,epoch-candidate:87fb45a44fad093f7f630cd3,707,exact-signal:bb25d5a7fe79463630f4a166,activation:d3bec11840f5612cc5ccc41e,behaviour-cluster:472825aa94049ac02c8910e5
STRATIFIED_DIVERSITY,main,epoch-candidate:0b7290f3f381f53c98833473,708,exact-signal:41caf0701ea5ac1bafbb65ea,activation:f444cbfcba51f1ee883a6936,behaviour-cluster:7f6c8aea8c073676323c85d0
STRATIFIED_DIVERSITY,main,epoch-candidate:187467e71ce399d898184822,709,exact-signal:415c957b88a51b4ab76baca6,activation:02b33ba6d97cbe6cb87e1f37,behaviour-cluster:abba265b417c5433fd44d4cd
STRATIFIED_DIVERSITY,main,epoch-candidate:24f32d79d0c7dd3dc313743f,710,exact-signal:f581f6eab5df87b94d701bbf,activation:d50e8bc40d6de99ba5ed51c1,behaviour-cluster:cb65be745778423c118c1963
STRATIFIED_DIVERSITY,main,epoch-candidate:f0e97c343ae0561d3d9ca622,711,exact-signal:0db75a74ec1ad25d18fe5050,activation:1c9e8f2f6bc1c22e56cf6005,behaviour-cluster:6a47dd5810af9e50c97b3ec5
STRATIFIED_DIVERSITY,main,epoch-candidate:e343137d5346fdd87a3740f4,712,exact-signal:c1083a27b539b689d6ba4eac,activation:472d66e7ce72e4fc62601c59,behaviour-cluster:ee7a65b73b2a91aa852717e3
STRATIFIED_DIVERSITY,main,epoch-candidate:17d946d0d4921714cc08b676,713,exact-signal:6e24587e6f9ed16154f4b969,activation:e0f14ec7d84cab760c0bc187,behaviour-cluster:7709e93f63f5d2694c0d07b8
STRATIFIED_DIVERSITY,main,epoch-candidate:05ad2d96b3f15af7ba7d5f6c,714,exact-signal:058464a197788c4bd74c157f,activation:54edda84e7e8701f5d285337,behaviour-cluster:7791557c282d2ef4eca55b1e
STRATIFIED_DIVERSITY,main,epoch-candidate:a177776e15ffb33816adc497,715,exact-signal:301e402f64b775d65b34aa54,activation:5e353e563084428eb18e8301,behaviour-cluster:56ace7e1206f6e9a3bce93f5
STRATIFIED_DIVERSITY,main,epoch-candidate:0c37027206f3fb81e9205886,716,exact-signal:bffce04fa55ae99c3dbcfb6c,activation:5c77286ddcb163501af30457,behaviour-cluster:2e64ff5a654e8c6f315f5395
STRATIFIED_DIVERSITY,main,epoch-candidate:f5fabfc5f68aeb51081a13c8,717,exact-signal:71e843f5fb60fccf3e12d2bb,activation:c839076b28dd871f183567ec,behaviour-cluster:6e71d4379b172ba99514a257
STRATIFIED_DIVERSITY,main,epoch-candidate:eba6540612552cef66ae33dd,718,exact-signal:58deefcebd308464d236a01a,activation:110ac825210c68d163f29420,behaviour-cluster:0fb55f37807ecaa9b54d2002
STRATIFIED_DIVERSITY,main,epoch-candidate:010179d86dc48d61ef7a613a,719,exact-signal:bbddcd66cb5ffaa4fadee7f3,activation:131e18a71067acdf34b2fd49,behaviour-cluster:524c00917f2bec4d57f3ece2
