derived_feature_id,production_family,base_fields,base_field_families,transform,window_hours,requires_agg_features_available_mask,feature_available_lag_bars,cross_symbol_scope,zero_fill_allowed,missing_as_signal_allowed,same_hour_execution_allowed
TSStd_72h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_close_to_open_bps_sum_24h,rolling_self_reproduction,agg_close_to_open_bps_sum_24h,rolling,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_notional_shock_24h_mad,rolling_self_reproduction,agg_notional_shock_24h_mad,rolling,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_signed_flow_z_24h,rolling_self_reproduction,agg_signed_flow_z_24h,rolling,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_notional_accel_4h_vs_24h,rolling_self_reproduction,agg_notional_accel_4h_vs_24h,rolling,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,12,True,12,same_symbol,False,False,False
