left_field,right_field,overlap,exact_equivalent,affine_equivalent,affine_relative_error,rank_equivalent,rank_correlation,qualification_block,field_selection_effect
top_long_short_position_ratio_last,index_low,1694,False,False,0.999833116599414,False,0.07048375842266034,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,taker_buy_sell_volume_ratio_last,1694,False,False,0.9991659378228361,False,0.007611460877540649,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,premium_low,1694,False,False,0.9901566875370521,False,0.3200623270047705,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,age_percentile_active_universe,1694,False,False,0.9274924741715591,False,0.4588641624692923,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_last_change_24h,1689,False,False,0.9995285190872112,False,0.025611392439048045,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_value_last_change_24h,1689,False,False,0.9993452311911756,False,0.011275219581653074,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,index_high,1694,False,False,0.9998334504603148,False,0.0710951455720865,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9988501538563695,False,-0.08778788141893712,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,mark_index_basis_bps,1693,False,False,0.9649755577570776,False,0.3739489842365475,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_mean,1694,False,False,0.9975875599562597,False,0.032547090611174466,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,taker_buy_quote_volume,1694,False,False,0.9975057902318036,False,0.16001653999704749,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,premium_close,1694,False,False,0.9668007475697257,False,0.3559373698966226,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_last,1694,False,False,0.9975900297909291,False,0.03230299833947716,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,trade_volume,1694,False,False,0.9998240390940115,False,0.01962642843093746,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,premium_high,1694,False,False,0.9944891195933593,False,0.11661051586038358,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,active_universe_size,1694,False,False,0.9773646871179879,False,-0.1710870879803301,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,listing_age_days,1694,False,False,0.9933740512762792,False,0.15176885866275108,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_last_change_1h,1692,False,False,0.9986392806679261,False,-0.021151124957654414,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_value_last_change_1h,1692,False,False,0.9985997862098823,False,-0.01369914667304861,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,top_long_short_position_ratio_mean,1694,False,False,0.9619821841273227,False,0.2790135009888963,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,index_open,1694,False,False,0.9966328728798679,False,-0.05392080879334009,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,trade_return_1h,1694,False,False,0.9998789244791553,False,-0.0005237673451144246,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,trade_count,1694,False,False,0.9955127061390932,False,-0.04754987552619874,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,top_long_short_account_ratio_mean,1694,False,False,0.3045461768810886,False,0.9522334522470903,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,premium_open,1694,False,False,0.9858468690378318,False,0.2011997946711843,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,history_length_hours,1694,False,False,0.997615387806824,False,0.11034656254063667,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_last_change_4h,1691,False,False,0.9973855259483932,False,-0.018226564945451204,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_value_last_change_4h,1691,False,False,0.9951414132200609,False,-0.043745602259386125,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,index_low,1694,False,False,0.9966380670359243,False,-0.05405167631076164,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,taker_buy_sell_volume_ratio_last,1694,False,False,0.9999153926827861,False,0.0009467502412659411,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,premium_low,1694,False,False,0.989911061055916,False,0.2529837297330954,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,age_percentile_active_universe,1694,False,False,0.9746200044540145,False,0.2463550837901968,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_last_change_24h,1689,False,False,0.9977874250859811,False,0.03926779151462165,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_value_last_change_24h,1689,False,False,0.9951857106873175,False,-0.021591130352200838,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,index_high,1694,False,False,0.9966397527946869,False,-0.05421201326055871,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9991879956851509,False,-0.02962527296638841,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,mark_index_basis_bps,1693,False,False,0.9731797091833029,False,0.2494576596195757,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_mean,1694,False,False,0.9967701257238972,False,0.09747857492063794,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,taker_buy_quote_volume,1694,False,False,0.998017188497709,False,-0.027598001991166025,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,premium_close,1694,False,False,0.9782669636298682,False,0.22560269542992753,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,open_interest_last,1694,False,False,0.9967714857988488,False,0.09662324110021528,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_mean,trade_volume,1694,False,False,0.9999982843690998,False,0.03823721691511973,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,active_universe_size,1697,False,False,0.9903709141297444,False,-0.07950977178875022,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,listing_age_days,1697,False,False,0.9975196657513156,False,0.13454041970486086,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_last_change_1h,1692,False,False,0.9973751424857439,False,0.037996785406370165,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_value_last_change_1h,1692,False,False,0.9975210309338179,False,0.06170587589484786,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,top_long_short_position_ratio_mean,1694,False,False,0.9777300319659744,False,0.31445269321739344,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,index_open,1697,False,False,0.9983776842740968,False,-0.03657167519900083,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,trade_return_1h,1697,False,False,0.9997497933956322,False,0.06055725774504613,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,trade_count,1697,False,False,0.9655271889034565,False,0.3473026340568818,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,top_long_short_account_ratio_mean,1694,False,False,0.9937840102880879,False,0.11324424139499456,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,premium_open,1697,False,False,0.8452508942331761,False,0.6806256551416139,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,history_length_hours,1697,False,False,0.9995793817662034,False,0.03616054858114001,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_last_change_4h,1691,False,False,0.9927388224828781,False,0.06388521629331109,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_value_last_change_4h,1691,False,False,0.9900691638909837,False,0.07273156375055144,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,index_low,1697,False,False,0.9983785293184776,False,-0.03767482666942746,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,taker_buy_sell_volume_ratio_last,1694,False,False,0.998786712622661,False,-0.016760860253452504,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,premium_low,1697,False,False,0.9948987537221677,False,0.35901944493268384,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,age_percentile_active_universe,1697,False,False,0.9911712928272326,False,0.25890475516818484,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_last_change_24h,1689,False,False,0.997484561780113,False,0.051495922212892974,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_value_last_change_24h,1689,False,False,0.995105937351622,False,0.056225241616953844,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,index_high,1697,False,False,0.9983799978374915,False,-0.03568459537836087,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9973142828876911,False,-0.1707060854601166,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,mark_index_basis_bps,1696,False,False,0.8069457866838569,False,0.7260200674574273,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_mean,1694,False,False,0.998130640193364,False,0.055241173347428285,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,taker_buy_quote_volume,1697,False,False,0.9998713760935551,False,0.2289470280007004,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,premium_close,1697,False,False,0.8378203362312188,False,0.6705692860719841,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,open_interest_last,1694,False,False,0.9981303345662669,False,0.05672209996501462,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
premium_high,trade_volume,1697,False,False,0.9963229261802911,False,0.16187285586454653,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,listing_age_days,1697,False,False,0.7696838054432198,False,-0.5369681799587956,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_last_change_1h,1692,False,False,0.9999374544670989,False,-0.03586834587463258,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_value_last_change_1h,1692,False,False,0.9999352529784687,False,-0.0320786758536408,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,top_long_short_position_ratio_mean,1694,False,False,0.929578367273835,False,-0.35861995029124255,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,index_open,1697,False,False,0.9999498236222235,False,-0.11790798462705929,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,trade_return_1h,1697,False,False,0.9999883223417174,False,-0.008256488595354066,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,trade_count,1697,False,False,0.9977880821889401,False,-0.12086622721222122,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,top_long_short_account_ratio_mean,1694,False,False,0.96085211144451,False,-0.23972693371335688,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,premium_open,1697,False,False,0.9941796361110691,False,-0.06167302114218289,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,history_length_hours,1697,False,False,0.7480092244906958,False,-0.6454732270320329,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_last_change_4h,1691,False,False,0.9991226023890124,False,0.012078869708643716,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_value_last_change_4h,1691,False,False,0.9989100098671021,False,0.02375942136528442,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,index_low,1697,False,False,0.999948875044431,False,-0.11772808246695225,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,taker_buy_sell_volume_ratio_last,1694,False,False,0.9997668359666614,False,-0.05990267388433644,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,premium_low,1697,False,False,0.999124924507755,False,-0.015017465391729618,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,age_percentile_active_universe,1697,False,False,0.39600732669904165,False,-0.8415914064844894,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_last_change_24h,1689,False,False,0.9995451754262071,False,-0.025896932601625896,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_value_last_change_24h,1689,False,False,0.9993471282348869,False,0.003296606692470975,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,index_high,1697,False,False,0.9999491255029923,False,-0.11800981923841757,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9979384863324141,False,0.025521131496823904,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,mark_index_basis_bps,1696,False,False,0.993377375061896,False,-0.049117641487499614,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_mean,1694,False,False,0.9998301516367991,False,0.08967473382122007,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,taker_buy_quote_volume,1697,False,False,0.9999870054380848,False,-0.04293797970946406,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,premium_close,1697,False,False,0.994002590387249,False,-0.0507160905991962,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,open_interest_last,1694,False,False,0.9998308511683467,False,0.0871702143827393,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
active_universe_size,trade_volume,1697,False,False,0.9998932532624634,False,0.08801078236394025,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_last_change_1h,1692,False,False,0.999973071394932,False,0.007456658546273622,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_value_last_change_1h,1692,False,False,0.9999984262284319,False,0.009565074802186968,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,top_long_short_position_ratio_mean,1694,False,False,0.9451640833749738,False,0.38902408933342075,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,index_open,1697,False,False,0.9984358645854867,False,0.07276395266800813,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,trade_return_1h,1697,False,False,0.999802820887478,False,0.02016671566218833,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,trade_count,1697,False,False,0.9984660893116819,False,0.09481447214295355,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,top_long_short_account_ratio_mean,1694,False,False,0.9769431029387765,False,0.25278639608025355,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,premium_open,1697,False,False,0.9903181958828077,False,0.17817242621023785,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,history_length_hours,1697,False,False,0.6310177228531328,False,0.7346225972669901,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_last_change_4h,1691,False,False,0.9997908550723282,False,-0.007116843772954367,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_value_last_change_4h,1691,False,False,0.9999636387816854,False,0.01810463893659332,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,index_low,1697,False,False,0.998434059218116,False,0.07269850380947915,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,taker_buy_sell_volume_ratio_last,1694,False,False,0.9999825388603758,False,-0.017876175456628327,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,premium_low,1697,False,False,0.9918318783874286,False,0.19771447012232643,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,age_percentile_active_universe,1697,False,False,0.7363700279489381,False,0.7394819686903193,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_last_change_24h,1689,False,False,0.9991915348291022,False,0.003576672157412226,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_value_last_change_24h,1689,False,False,0.9993892853221571,False,0.015641998430060776,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,index_high,1697,False,False,0.9984346231813733,False,0.07278192062241864,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9992417094918905,False,-0.011625003715547403,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,mark_index_basis_bps,1696,False,False,0.9920245629283697,False,0.17325201378543362,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_mean,1694,False,False,0.9985986949491487,False,-0.053357946546717154,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,taker_buy_quote_volume,1697,False,False,0.9992641379772906,False,0.027503967088915064,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,premium_close,1697,False,False,0.9929114100889861,False,0.16380103936689858,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,open_interest_last,1694,False,False,0.9986008258605963,False,-0.05304314399023296,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
listing_age_days,trade_volume,1697,False,False,0.9993253594414147,False,-0.06720236065256385,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_value_last_change_1h,1692,False,False,0.3199095285515184,False,0.7144783990884807,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,top_long_short_position_ratio_mean,1692,False,False,0.9997713219347665,False,-0.011181704448750222,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,index_open,1692,False,False,0.9999998390917141,False,0.0172270860442999,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,trade_return_1h,1692,False,False,0.98804377578151,False,0.11726875323175424,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,trade_count,1692,False,False,0.9965899380044791,False,0.010543008575096147,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,top_long_short_account_ratio_mean,1692,False,False,0.9986600856289339,False,-0.022416554624756765,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,premium_open,1692,False,False,0.9995969753232776,False,0.019863947804325675,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,history_length_hours,1692,False,False,0.9998116243508544,False,-0.020137382852359626,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_last_change_4h,1690,False,False,0.6367444897358183,False,0.5133362719631748,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_value_last_change_4h,1690,False,False,0.7200647708868576,False,0.40707750440528767,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,index_low,1692,False,False,0.9999998368721075,False,0.01764398632911199,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,taker_buy_sell_volume_ratio_last,1692,False,False,0.999991240310866,False,0.023170902906796114,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,premium_low,1692,False,False,0.9999607177578039,False,0.033830314158501934,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,age_percentile_active_universe,1692,False,False,0.9999981974342683,False,0.01820726774372241,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_last_change_24h,1687,False,False,0.9737290615158432,False,0.1991053624704579,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_value_last_change_24h,1687,False,False,0.9721625330684444,False,0.15069342615326692,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,index_high,1692,False,False,0.9999998361940015,False,0.01756643785068968,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,taker_buy_sell_volume_ratio_mean,1692,False,False,0.9999910300396359,False,0.07569720855963155,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,mark_index_basis_bps,1691,False,False,0.9999862230340029,False,0.014957465463967895,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_mean,1692,False,False,0.9999924116070124,False,-0.013200273456356488,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,taker_buy_quote_volume,1692,False,False,0.9999448365762655,False,0.028146086652040974,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,premium_close,1692,False,False,0.9999985056320301,False,0.016570745052955284,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,open_interest_last,1692,False,False,0.9999945022617928,False,-0.008518945708573936,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_last_change_1h,trade_volume,1692,False,False,0.9998552392630796,False,-0.011501691124390794,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,top_long_short_position_ratio_mean,1692,False,False,0.9993680335164628,False,-0.007275863853226548,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,index_open,1692,False,False,0.9999962354823139,False,0.03080437632532823,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,trade_return_1h,1692,False,False,0.8986989716524862,False,0.6575730614944293,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,trade_count,1692,False,False,0.9963282344440916,False,-0.01502466904893913,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,top_long_short_account_ratio_mean,1692,False,False,0.9984876163813888,False,-0.018887832423606952,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,premium_open,1692,False,False,0.9997436683815348,False,0.019496563959883282,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,history_length_hours,1692,False,False,0.9997212423048026,False,-0.026487230286415406,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,open_interest_last_change_4h,1690,False,False,0.6735247113423555,False,0.36691970494260306,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,open_interest_value_last_change_4h,1690,False,False,0.6885891918688862,False,0.4759132292770145,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,index_low,1692,False,False,0.9999961643032474,False,0.03233924689748424,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,taker_buy_sell_volume_ratio_last,1692,False,False,0.9998748328357806,False,0.08713398431184481,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,premium_low,1692,False,False,0.9999556269715313,False,0.09333024216453342,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,age_percentile_active_universe,1692,False,False,0.9999614009730263,False,0.027461471338816646,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,open_interest_last_change_24h,1687,False,False,0.9753850367407241,False,0.15230342608958214,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,open_interest_value_last_change_24h,1687,False,False,0.9716636906898442,False,0.1501726682029459,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,index_high,1692,False,False,0.9999961172372331,False,0.03217861934832517,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last_change_1h,taker_buy_sell_volume_ratio_mean,1692,False,False,0.9998412539727873,False,0.2585357400110725,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
