blueprint_id,root_subgraph_id,expression,level,candidate_role,semantic_pair,motif,skeleton_key,production_key
a7ff55r3_b1671ede6522c0c6,sg_be08b4059ecb55ed,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(ZScore(Mean(age_x_volatility,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_149481c585bd5f8b,prod_d84adc6c401a57ca
a7ff55r3_7438f213b183db65,sg_c0f9c1c9b89ab1a2,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(ZScore(Mean(age_x_volatility,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_af8c1327eb17d836,prod_063e4f1ae28ba6a0
a7ff55r3_fe2f5ed043dd770f,sg_72f6ac7c71cdf56d,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(age_x_volatility,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_c320d7f96b8335ec,prod_0657ab202ab4201a
a7ff55r3_471aeff780a1aadc,sg_13ef375655c3289f,"Mean(Mul(ZScore(Mean(trade_count,24)),Delta(age_x_volatility,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_5e59fd0ac881977f,prod_ae758d7a4021f0c0
a7ff55r3_68b4b2ab8467476b,sg_fa550e0cce883b35,"Sub(CSRank(ZScore(Mean(trade_count,24))),CSRank(Delta(age_x_volatility,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_2674b9b28339672e,prod_9eedacc4489b5008
a7ff55r3_7ed49c02f0fde8f5,sg_79ed14000f273b65,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(age_x_volatility,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_857699c27821c9ad,prod_8bfa6f2022bdc60a
a7ff55r3_8c76e37b3c7a2356,sg_3e7c7efe0b976473,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(age_x_volatility,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_bcb165b7818f5d85,prod_96c595f5a8f903a6
a7ff55r3_c0502d2eb15f160e,sg_1abeabba98898688,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Mean(age_x_volatility,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_c320d7f96b8335ec,prod_2f6e4d43f3529a7f
a7ff55r3_7fab089261245e08,sg_2e0d306d556956f2,"Mean(Mul(ZScore(Mean(trade_count,24)),Mean(age_x_volatility,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_5e59fd0ac881977f,prod_711fe5e95b7cdd99
a7ff55r3_e480bdc8b51f03cf,sg_ef9205e3095a223b,"Sub(CSRank(ZScore(Mean(trade_count,24))),CSRank(Mean(age_x_volatility,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_2674b9b28339672e,prod_6dbcb16a21b0162c
a7ff55r3_393bb29b9b305c64,sg_655c26a707618bf6,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(age_x_volatility,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_857699c27821c9ad,prod_f324b190ff9e8b41
a7ff55r3_373269981b05d253,sg_c5db134d2282b092,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(age_x_volatility,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_bcb165b7818f5d85,prod_ed67e10dad2d281c
a7ff55r3_de26b122d3b10527,sg_b8d97d671c55cd74,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(ZScore(Mean(age_x_volatility,24)))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_02aabb9130df9951,prod_6ac6e638296a7cf9
a7ff55r3_989bc2050a8f10a3,sg_f57ae09f7217483e,"Mean(Mul(ZScore(Mean(trade_count,24)),ZScore(Mean(age_x_volatility,24))),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_23144da521f368b4,prod_e43addb0b30af300
a7ff55r3_43e82e2110197e64,sg_aeaf13b736ee0637,"Sub(CSRank(ZScore(Mean(trade_count,24))),CSRank(ZScore(Mean(age_x_volatility,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_f4061a64df347a31,prod_ec89b41d2de01308
a7ff55r3_d0e45afce87aeed8,sg_08946214abfee785,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(ZScore(Mean(age_x_volatility,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_149481c585bd5f8b,prod_a6fe2cf6720d35f3
a7ff55r3_1c506b13f609161a,sg_c8cd52eb402cac54,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(ZScore(Mean(age_x_volatility,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_af8c1327eb17d836,prod_40717f1f63bca612
a7ff55r3_10ab003ea74df85b,sg_71c85950e9d39696,"Mul(Delta(trade_count,24),Abs(ZScore(realized_vol_168h)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_069f2015163fa7ef,prod_597d99edda688b93
a7ff55r3_3414c5f72c19b9b0,sg_1b664c7b927e7187,"Mean(Mul(trade_count,realized_vol_168h),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_356a5f3fab58eb27,prod_663b598a154e2545
a7ff55r3_51cb264159c26e3c,sg_032f6330b3d79442,"Sub(CSRank(trade_count),CSRank(realized_vol_168h))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_293cae94cfd91548,prod_0271f38e17437870
a7ff55r3_84c987a259d0e1e1,sg_2a6b83f52294898c,"Mul(Neg(ZScore(trade_count)),Sign(realized_vol_168h))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ea6cf56ff46594b4,prod_e7196aeb14d49b58
a7ff55r3_e4e688416e30e151,sg_76f137ff5d537998,"SafeDiv(trade_count,Abs(realized_vol_168h))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_d0c53b2554d1e923
a7ff55r3_abca1d1ea72b318e,sg_35c072a7b66ec0cc,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_156d0fafafecde17,prod_8b274262aeee8ced
a7ff55r3_6064153dfbe8786f,sg_c2d1726a96d8ab8e,"Mean(Mul(trade_count,Delta(realized_vol_168h,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_c571c8e4ea88342f
a7ff55r3_41935bfe91c05d96,sg_122db6ba6fb2e136,"Sub(CSRank(trade_count),CSRank(Delta(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,prod_b5ab5a862b975a08
a7ff55r3_66711f214f0f347a,sg_84a8dcf50478b547,"Mul(Neg(ZScore(trade_count)),Sign(Delta(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ac3a45a1120f7842,prod_0581f9181b2f8797
a7ff55r3_a9c2016bdc99519c,sg_533e6275c6d2814c,"SafeDiv(trade_count,Abs(Delta(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_65a3f1a1d8bbb878
a7ff55r3_b57bbd806e2ecdac,sg_270413131e236763,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_156d0fafafecde17,prod_6850444cd2cd9b20
a7ff55r3_8a0f33c882f95b5b,sg_905bb6f10041814d,"Mean(Mul(trade_count,Mean(realized_vol_168h,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_5fea4aadca1d8889
a7ff55r3_3e4778d2a183b6b8,sg_e72fd001d6756017,"Sub(CSRank(trade_count),CSRank(Mean(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,prod_dc42ea130e3f6193
a7ff55r3_d15c532032e577ed,sg_93692dffd704d1ae,"Mul(Neg(ZScore(trade_count)),Sign(Mean(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ac3a45a1120f7842,prod_af1060b7bbc02a0c
a7ff55r3_bb02de24d471e91d,sg_8c92e2d25b3124a2,"SafeDiv(trade_count,Abs(Mean(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_427e6ee6c170e04c
a7ff55r3_c5dc973ba6b0da80,sg_a05144bc64db7130,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(realized_vol_168h,4)))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_437d739eeb4ca960,prod_7fd555a9a30079de
a7ff55r3_a13d5dd10cba5fd3,sg_9ea83ce82192b19c,"Mean(Mul(trade_count,ZScore(Mean(realized_vol_168h,4))),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_44a246af570899bb,prod_cf8867ce0f7248d6
a7ff55r3_c9e95e51ea11bf28,sg_d286d467ac24c0b4,"Sub(CSRank(trade_count),CSRank(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_a923757a8885923c,prod_ad7e3437ca1a81c6
a7ff55r3_693947eb5e52de0e,sg_c4e660fc2e42633c,"Mul(Neg(ZScore(trade_count)),Sign(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_bee202f15f6c9956,prod_19c19b75fc4158a1
a7ff55r3_94a2268bab2cce89,sg_077510fd32a5f7f5,"SafeDiv(trade_count,Abs(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_6b371b6f59c79d6e
a7ff55r3_bfab6aa9b8ebd0db,sg_fad70355232836f4,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_156d0fafafecde17,prod_e1e8cc1f3a26b67a
a7ff55r3_ba131bf38a4c5245,sg_19dd400a0e7a5447,"Mean(Mul(trade_count,Delta(realized_vol_168h,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_e1562226affa1bc7
a7ff55r3_aed13bc3bcc94985,sg_9e12a569d75fbda8,"Sub(CSRank(trade_count),CSRank(Delta(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,prod_16e315004ad13ecd
a7ff55r3_32df706b5912daa2,sg_1eb0380a381eb0ee,"Mul(Neg(ZScore(trade_count)),Sign(Delta(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ac3a45a1120f7842,prod_09045c962e9be824
a7ff55r3_2e87bb557b22e8d3,sg_3e14598b758dfb4f,"SafeDiv(trade_count,Abs(Delta(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_441fdef1d82fba21
a7ff55r3_24ebc966084b7024,sg_1ccc28a7e0d1f673,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_156d0fafafecde17,prod_ceb3de39e52fa980
a7ff55r3_10086104dab2f958,sg_26cbc4ab40af0f90,"Mean(Mul(trade_count,Mean(realized_vol_168h,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_552176526767c0cb
a7ff55r3_5e41c7856e2667d4,sg_103510d1429275db,"Sub(CSRank(trade_count),CSRank(Mean(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,prod_290f043fb692521b
a7ff55r3_1a6d7ecdb132e3cf,sg_1f62e8671cd7d764,"Mul(Neg(ZScore(trade_count)),Sign(Mean(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ac3a45a1120f7842,prod_1970da6d67b3d325
a7ff55r3_1f312c527cdd3cc7,sg_ecffc937e207e8e1,"SafeDiv(trade_count,Abs(Mean(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_24b65e2a8715e699
a7ff55r3_d79b9dd8d0ffce04,sg_11d57ba5c72f582a,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(realized_vol_168h,8)))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_437d739eeb4ca960,prod_2e5ea7841bd101ce
a7ff55r3_da326d2a46b6a5ee,sg_fe72c1d48f7b383c,"Mean(Mul(trade_count,ZScore(Mean(realized_vol_168h,8))),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_44a246af570899bb,prod_28aa9ba8ecd5758a
a7ff55r3_94f4a204be599c4f,sg_366eaa8452d30db9,"Sub(CSRank(trade_count),CSRank(ZScore(Mean(realized_vol_168h,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_a923757a8885923c,prod_8ebd261eb76178a3
a7ff55r3_05950e28cce4dc85,sg_7d878e5bc5d38916,"Mul(Neg(ZScore(trade_count)),Sign(ZScore(Mean(realized_vol_168h,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_bee202f15f6c9956,prod_35e0d7f11ee6f037
a7ff55r3_43e4bcee0103d882,sg_940cfc5e31731aa6,"SafeDiv(trade_count,Abs(ZScore(Mean(realized_vol_168h,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_0050255592cb7d8a
a7ff55r3_858fb9e0b8a1bfea,sg_dbac51eec7992708,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_156d0fafafecde17,prod_d649b5aaafaab85d
a7ff55r3_41b840ae28c5c6e4,sg_bf035ad0c7f82913,"Mean(Mul(trade_count,Delta(realized_vol_168h,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_4414fa4cc9b3cbcb
a7ff55r3_05302cf12fd657c1,sg_4f103ce645905538,"Sub(CSRank(trade_count),CSRank(Delta(realized_vol_168h,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,prod_757b12412ce145c8
a7ff55r3_a8127f8170ade4ba,sg_994e5c19adf841a4,"Mul(Neg(ZScore(trade_count)),Sign(Delta(realized_vol_168h,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ac3a45a1120f7842,prod_f4a3f247f9f52173
a7ff55r3_b68875c4b949e4ea,sg_dcc5cb3395746dc6,"SafeDiv(trade_count,Abs(Delta(realized_vol_168h,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_1948ed0cea8004f0
a7ff55r3_66874e555eaa315a,sg_07fd0a2fd2430346,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_156d0fafafecde17,prod_dcd2969613ef401d
a7ff55r3_be912c65e354f261,sg_a7ac9e6af602be35,"Mean(Mul(trade_count,Mean(realized_vol_168h,24)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_ad387c2cd1d51c5f
a7ff55r3_53a11a24fe2a3cc6,sg_283005d1ef40ee60,"Sub(CSRank(trade_count),CSRank(Mean(realized_vol_168h,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,prod_1dfe4f8eca23a5b5
a7ff55r3_212e669a032aa16a,sg_d880a8eb26e8f273,"Mul(Neg(ZScore(trade_count)),Sign(Mean(realized_vol_168h,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_ac3a45a1120f7842,prod_6002740b63b9027d
a7ff55r3_a28e86378bfe6f06,sg_922416e59f9054b7,"SafeDiv(trade_count,Abs(Mean(realized_vol_168h,24)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_1d5b71b2aadcdcbf
a7ff55r3_15fbeccfed625767,sg_d6eac52ce40bc082,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(realized_vol_168h,24)))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_437d739eeb4ca960,prod_c975c8deac5cd963
a7ff55r3_6a62d29e29a4a5b5,sg_119e765d039ead32,"Mean(Mul(trade_count,ZScore(Mean(realized_vol_168h,24))),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_44a246af570899bb,prod_1a1c7e1ccb0cd19d
a7ff55r3_954807760436afce,sg_74822b07eb0dd6fb,"Sub(CSRank(trade_count),CSRank(ZScore(Mean(realized_vol_168h,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_a923757a8885923c,prod_b9a6b7aee98358f0
a7ff55r3_7e8729e32cb5611f,sg_a3c14f9ba85202e3,"Mul(Neg(ZScore(trade_count)),Sign(ZScore(Mean(realized_vol_168h,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_bee202f15f6c9956,prod_3d25e76632672ece
a7ff55r3_48339a9fc500ec76,sg_1f7e0d4c189420cf,"SafeDiv(trade_count,Abs(ZScore(Mean(realized_vol_168h,24))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_631bb48821838dac
a7ff55r3_98183203ad7a9444,sg_fa6a908e1cb58f52,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(realized_vol_168h)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_3a90084955c27d13,prod_c5aef23f735c377c
a7ff55r3_7dffad89f21d2c59,sg_855436b949103070,"Mean(Mul(Delta(trade_count,4),realized_vol_168h),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,prod_86cbad8a4c2b58ac
a7ff55r3_66a2d31cdb40acbd,sg_2f2adba66e11a206,"Sub(CSRank(Delta(trade_count,4)),CSRank(realized_vol_168h))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_51c2bb588b20fa9e,prod_71560d8754319705
a7ff55r3_c2595a8f40751100,sg_f2b23ef4973ff4cf,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(realized_vol_168h))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_206e713fb3d9a164,prod_59c5c8bcae23e51e
a7ff55r3_cfeff204e129c79e,sg_4667069603108935,"SafeDiv(Delta(trade_count,4),Abs(realized_vol_168h))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_136259b72205469f,prod_77b5fcbd42e947f7
a7ff55r3_2d04214c738909b6,sg_c68a53ca08a0f9ca,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_f89a6e67ef647a58,prod_bf6aec68b77eca7f
a7ff55r3_1d44df6410ef4d5c,sg_c7916c9b225bc02c,"Mean(Mul(Delta(trade_count,4),Delta(realized_vol_168h,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_8a80c8785bbf365b,prod_25b1a68bb7616737
a7ff55r3_b8caf0f8cc44ceab,sg_6a3e7f8fd6b6b0c0,"Sub(CSRank(Delta(trade_count,4)),CSRank(Delta(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_bcb165b7818f5d85,prod_b98a2dfc877dff57
a7ff55r3_230b5e849410fb9a,sg_65ec6593c263b43d,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_2674b9b28339672e,prod_12b8c5e828a44628
a7ff55r3_b984e871da48b9a4,sg_d4607c6e8aa6e18f,"SafeDiv(Delta(trade_count,4),Abs(Delta(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_3afee12eb6a9078f,prod_3fc44a8d8e862e1f
a7ff55r3_975cfc467edb11ca,sg_7e10931fe2f86ec8,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_f89a6e67ef647a58,prod_aead03222aa4ef8b
a7ff55r3_f107cab23a17a1b8,sg_65fa85f70b84755d,"Mean(Mul(Delta(trade_count,4),Mean(realized_vol_168h,4)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_8a80c8785bbf365b,prod_8af2893f7d1f88a4
a7ff55r3_02a50e9a26af492e,sg_855156adf5d65e49,"Sub(CSRank(Delta(trade_count,4)),CSRank(Mean(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_bcb165b7818f5d85,prod_168c154e5461c338
a7ff55r3_3e362b4ea6fc2ed1,sg_928eb57bf63ddf98,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Mean(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_2674b9b28339672e,prod_07fd52e2f36e8f22
a7ff55r3_6747b1b7809018a7,sg_2d507380a37d015a,"SafeDiv(Delta(trade_count,4),Abs(Mean(realized_vol_168h,4)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_3afee12eb6a9078f,prod_028e6d39938655d5
a7ff55r3_c947e158922f7082,sg_b233ca05ce092248,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,4)))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_bd3c50a4e2306348,prod_49ce1ab0dc4cfab4
a7ff55r3_8d2559bcad59b39b,sg_d2aca07baca07753,"Mean(Mul(Delta(trade_count,4),ZScore(Mean(realized_vol_168h,4))),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_bb02868db9f6b779,prod_b20d8eeab2436eaa
a7ff55r3_1bca55568a46b982,sg_7a806784129adb07,"Sub(CSRank(Delta(trade_count,4)),CSRank(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_af8c1327eb17d836,prod_8cda3ab9918f2158
a7ff55r3_87b5b3036b1f55de,sg_93deb87bf1ad6bce,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_f4061a64df347a31,prod_7259a2d0b3bcf8c8
a7ff55r3_5ea2a0e453e6c00b,sg_3b53a44fd4d7aecb,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(realized_vol_168h,4))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_156d0fafafecde17,prod_083badd023a4f368
a7ff55r3_b112b833d3315e5b,sg_0b2fda87091c4a24,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(realized_vol_168h,8))))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,skel_f89a6e67ef647a58,prod_8cb65ed528c49009
a7ff55r3_edaaf73dd07aac46,sg_32568ff31ece2681,"Mean(Mul(Delta(trade_count,4),Delta(realized_vol_168h,8)),4)",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,skel_8a80c8785bbf365b,prod_2750903476138039
a7ff55r3_4b03dc9a9df735bc,sg_7258d96ec9740892,"Sub(CSRank(Delta(trade_count,4)),CSRank(Delta(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,skel_bcb165b7818f5d85,prod_4bd68c27f5cc045b
a7ff55r3_ee4b0223f02adc2a,sg_cba15f33fab16fd0,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,skel_2674b9b28339672e,prod_fa959a01c6bea512
a7ff55r3_3635d2911cee9031,sg_643f72b115670a6a,"SafeDiv(Delta(trade_count,4),Abs(Delta(realized_vol_168h,8)))",L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,skel_3afee12eb6a9078f,prod_61099018b73080a3
