candidate_id,family_id,primary_seed_field,source_fields,expression,skeleton_key,production_key,motif,static_valid,uses_may,allowed_next_use
a7ab3_d940e363bf9cd3a8,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Mul(Mean(trade_return_1h,24),Sub(TSRank(Delta(trade_return_1h,4),72),Rank(Delta(trade_return_1h,24))))",skeleton_f45bdb251a88eaea,prod_6199adfa8867969c,self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_e5167d2f64915e5b,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,4)),Sub(TSRank(trade_return_1h,168),Rank(trade_return_1h)))",skeleton_d28a4a1d3d3ef772,prod_5e2ddc6848a8647b,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_bcb436c0074ea24b,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(TSRank(trade_return_1h,168),TSRank(trade_return_1h,72)),-3,3)",skeleton_2c7cbbca5fb2e3ff,prod_a8fe6605cb56c896,clip_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_6e1f02f64d66b106,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,12)))",skeleton_80be2e39216c5bd2,prod_d8e79de02a0cbdcc,single_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_a3f75ae311f90093,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Decay(Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,1))),12)",skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_1db22b36559f6af6,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,168)),72))",skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_c8e07694e71879ba,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,168)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_2e7c990e5944df16,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Mul(Clip(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,12)),-3,3),Rank(Winsor(ZScore(trade_return_1h),3)))",skeleton_aee8e5fc677d3eb9,prod_379dbc439456e4cf,self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_4a6c6cfce4526920,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Winsor(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,12)),3),-3,3)",skeleton_7ca490bb03c28445,prod_9e5ee782ba923396,clip_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_d3f926f848b62f97,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),24),Mean(Decay(trade_return_1h,4),4)),Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,24)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_635a634406f75dbf,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Delta(trade_return_1h,1),ZScore(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,12))))",skeleton_92a027c8f2dc1bf3,prod_d9e852b96887a3ae,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_5262979283b9203b,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Mul(Mean(trade_return_1h,24),Sub(TSRank(Delta(trade_return_1h,4),168),Rank(Delta(trade_return_1h,1))))",skeleton_f45bdb251a88eaea,prod_6199adfa8867969c,self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_17c42be202c9cbe2,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Decay(ZScore(trade_return_1h),24),Mul(Rank(Mean(trade_return_1h,72)),ZScore(Delta(trade_return_1h,24)))),3)",skeleton_dbcc3589a0dbe876,prod_dc30f8d952ea4686,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_f9717242a0caddf1,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Decay(Delta(trade_return_1h,24),4),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),24))))",skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_91c5e3b158d8756f,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,4))),Decay(Delta(trade_return_1h,24),12)),3)",skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_921d94bacd0846ce,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Decay(Sub(TSRank(Delta(trade_return_1h,4),168),Rank(Delta(trade_return_1h,1))),12)",skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_d6b7020960e8d3ad,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Sub(ZScore(Mean(trade_return_1h,168)),ZScore(Mean(trade_return_1h,24))),Rank(Delta(trade_return_1h,24))),3)",skeleton_2c7cd176105b2194,prod_3ea07d65a9e9f256,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_c7491fd8f44ca7f5,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,24)),168))",skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_d980ad26bcb4c483,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,72)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_eac0f8817e166c2e,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),24),Mean(Decay(trade_return_1h,12),4)),Sub(Rank(Decay(trade_return_1h,24)),Rank(Decay(trade_return_1h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_08569ed7df17523d,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),24)),ZScore(Clip(Delta(trade_return_1h,24),-3,3))),3)",skeleton_43e74ec1ca3f49da,prod_6d6d01e9711e8ccf,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_742a4e43e745fd41,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Delta(trade_return_1h,1),ZScore(Sub(Decay(trade_return_1h,12),Decay(trade_return_1h,4))))",skeleton_92a027c8f2dc1bf3,prod_d9e852b96887a3ae,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_687d0810482644d2,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Mul(ZScore(Mean(trade_return_1h,168)),Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24))))",skeleton_b4719759c75cc639,prod_0b0687502f84bf2e,zscore_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_fb7800c317573c85,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(TSRank(Delta(trade_return_1h,4),72),Clip(Delta(trade_return_1h,4),-3,3)),-3,3)",skeleton_9e297cdfa8071e81,prod_51fe2182fc723b6d,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_3147885b672dd046,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24)),3)",skeleton_1bfeeed2faa0c752,prod_8e644e9ec4718486,winsor_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_5040cda001e91d9a,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Mul(TSRank(Mean(trade_return_1h,168),168),Clip(ZScore(trade_return_1h),-3,3)))",skeleton_98d9fdb977d26ca6,prod_9935966b8924989e,zscore_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_3b5cd99e8f6fac18,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,72))),Decay(Delta(trade_return_1h,24),4)),3)",skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_fdc8d9a6bc7ce743,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24)))",skeleton_80be2e39216c5bd2,prod_d8e79de02a0cbdcc,single_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_0492fc2dc251a963,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(ZScore(Decay(Delta(trade_return_1h,1),4)),3)",skeleton_631f433b0ee241f4,prod_3d36a8835cdf28f4,winsor_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_9f70ceb9805684ed,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Decay(Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,24))),12)",skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_121126912168eca3,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Rank(Decay(trade_return_1h,12)),Rank(Decay(trade_return_1h,4))))",skeleton_0d0b63c5ed3bddab,prod_603d364565462afc,rank_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_e78907b6fe730b72,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,4)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_038aab2d14635d27,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),12),Mean(Decay(trade_return_1h,24),24)),Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_1ff14c43b4ca0167,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Mul(ZScore(Mean(trade_return_1h,168)),Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,4))))",skeleton_b4719759c75cc639,prod_0b0687502f84bf2e,zscore_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_03ab97322292f3ce,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),Sub(TSRank(trade_return_1h,72),Rank(trade_return_1h)))",skeleton_d28a4a1d3d3ef772,prod_5e2ddc6848a8647b,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_7316a2b521cb1c22,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Mul(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,4)),Mean(Delta(trade_return_1h,4),72))",skeleton_9d763470c3811caf,prod_b98c981c78f86d30,self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_c07985d1fcaa24b0,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(TSRank(trade_return_1h,24),TSRank(trade_return_1h,72)),-3,3)",skeleton_2c7cbbca5fb2e3ff,prod_a8fe6605cb56c896,clip_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_6341910d0e487a0a,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Decay(Delta(trade_return_1h,24),4),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),72))))",skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_b6725966c14a9be3,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,24))),Decay(Delta(trade_return_1h,24),24)),3)",skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_dc44afc5259ccc05,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Mul(Decay(trade_return_1h,4),ZScore(Delta(trade_return_1h,4))),ZScore(trade_return_1h)),-3,3)",skeleton_007ceb90e9646fcf,prod_a95f791bfd5358fe,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_db6a0348699edb64,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,168)),168))",skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_6db37aad39bbf135,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,168)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_a9a73882004f02c6,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),12),Mean(Decay(trade_return_1h,4),4)),Sub(Rank(Decay(trade_return_1h,24)),Rank(Decay(trade_return_1h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_a19de40809229afb,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Mul(ZScore(Mean(trade_return_1h,168)),Sub(Decay(trade_return_1h,12),Decay(trade_return_1h,24))))",skeleton_b4719759c75cc639,prod_0b0687502f84bf2e,zscore_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_fc3b59a0a4dd2c35,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,12)),3)",skeleton_1bfeeed2faa0c752,prod_8e644e9ec4718486,winsor_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_fdcbbb4167bac7e8,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Decay(Delta(trade_return_1h,24),24),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),72))))",skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_27c03877ab17c1b9,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,24))))",skeleton_0d0b63c5ed3bddab,prod_603d364565462afc,rank_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_9040579c3b131c49,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,72)),72))",skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_b83e92b217747ae3,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),12),Mean(Decay(trade_return_1h,4),4)),Sub(Rank(Decay(trade_return_1h,12)),Rank(Decay(trade_return_1h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_a720bd7b1b23bd98,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Delta(trade_return_1h,1),ZScore(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24))))",skeleton_92a027c8f2dc1bf3,prod_d9e852b96887a3ae,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_cbd587803fcc1a49,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Decay(trade_return_1h,12),-3,3)",skeleton_5190274b100e392b,prod_7d438a3bbcba55b6,clip_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_d4f129e34773f319,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),Sub(TSRank(trade_return_1h,168),Rank(trade_return_1h)))",skeleton_d28a4a1d3d3ef772,prod_5e2ddc6848a8647b,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_4d48a5470e453a1d,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Decay(Delta(trade_return_1h,24),24),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),168))))",skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_ab625a36f0efad0a,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Decay(Sub(TSRank(Delta(trade_return_1h,4),72),Rank(Delta(trade_return_1h,1))),12)",skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_01208e5e08e7ca0a,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,72)),4),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_a2a604b31ee857d5,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Mul(Clip(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,4)),-3,3),Rank(Winsor(ZScore(trade_return_1h),3)))",skeleton_aee8e5fc677d3eb9,prod_379dbc439456e4cf,self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_e53f2228c4227260,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),12),Mean(Decay(trade_return_1h,24),72)),Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,12)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_5b0c6e12709bd1a9,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Delta(trade_return_1h,1),ZScore(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,4))))",skeleton_92a027c8f2dc1bf3,prod_d9e852b96887a3ae,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_4ed771012068670d,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Mul(Mean(trade_return_1h,24),Sub(TSRank(Delta(trade_return_1h,4),72),Rank(Delta(trade_return_1h,1))))",skeleton_f45bdb251a88eaea,prod_6199adfa8867969c,self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_6b4e27212eb4ccaf,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,4)),3)",skeleton_1bfeeed2faa0c752,prod_8e644e9ec4718486,winsor_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_81245cb2f7b5cacf,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,12)))",skeleton_80be2e39216c5bd2,prod_d8e79de02a0cbdcc,single_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_3dc85b6dcc2dbdee,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,12))))",skeleton_0d0b63c5ed3bddab,prod_603d364565462afc,rank_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_cb3c5efb8187ec32,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,4)),4),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_e0510f1ad0c5f69c,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Winsor(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,4)),3),-3,3)",skeleton_7ca490bb03c28445,prod_9e5ee782ba923396,clip_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_366682f9bfd007b5,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),12),Mean(Decay(trade_return_1h,24),24)),Sub(Rank(Decay(trade_return_1h,24)),Rank(Decay(trade_return_1h,4)))),-3,3)",skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_7b4a655ab92169a1,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Winsor(Mul(Decay(ZScore(trade_return_1h),12),Mul(Rank(Mean(trade_return_1h,72)),ZScore(Delta(trade_return_1h,24)))),3)",skeleton_dbcc3589a0dbe876,prod_dc30f8d952ea4686,winsor_self_interaction,True,False,A7AB4_materialization_preflight_only
a7ab3_9795649038930497,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),Sub(TSRank(trade_return_1h,24),Rank(trade_return_1h)))",skeleton_d28a4a1d3d3ef772,prod_5e2ddc6848a8647b,horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_8c05cd95fd514440,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Rank(Sub(Decay(Delta(trade_return_1h,24),24),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),24))))",skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,True,False,A7AB4_materialization_preflight_only
a7ab3_913b8ac03619203f,G0_price_return_reversal,trade_return_1h,trade_return_1h,"ZScore(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,4)))",skeleton_80be2e39216c5bd2,prod_d8e79de02a0cbdcc,single_atom,True,False,A7AB4_materialization_preflight_only
a7ab3_d798e46b5fe9326b,G0_price_return_reversal,trade_return_1h,trade_return_1h,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,168)),4),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,True,False,A7AB4_materialization_preflight_only
